inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_158,32,865,153,2266,185,17066.11,1543757.96,0.01,90.46,85764.33,4.45
values_904,32,513,140,1386,172,10292.80,603452.33,0.02,58.63,33525.13,2.38
values_480,32,478,138,1287,170,9535.89,528481.57,0.02,55.42,29360.09,2.18
values_647,32,289,93,814,125,5670.15,281922.22,0.02,49.72,15662.35,1.43
values_104,32,238,68,677,100,4497.89,251881.88,0.02,56,13993.44,1.33
values_55,32,385,130,1052,162,7721.52,365881.36,0.02,47.38,20326.74,1.71
values_491,32,478,144,1290,176,9622.67,511070.52,0.02,53.11,28392.81,2.13
values_391,32,214,52,617,84,3944.06,259701.17,0.02,65.85,14427.84,1.36
values_972,32,385,127,1054,159,7707.78,373857.61,0.02,48.50,20769.87,1.73
values_571,32,333,114,919,146,6607.45,308811.29,0.02,46.74,17156.18,1.52
values_940,32,225,62,645,94,4227.71,245479.92,0.02,58.06,13637.77,1.31
values_861,32,289,99,814,131,5725.21,267407.62,0.02,46.71,14855.98,1.38
values_324,32,205,45,597,77,3741.27,272697.13,0.01,72.89,15149.84,1.40
values_549,32,193,33,564,65,3396.62,317840.86,0.01,93.58,17657.83,1.55
values_170,32,630,152,1669,184,12556.82,832715.76,0.02,66.32,46261.99,2.95
values_269,32,214,54,614,86,3945.73,250188.29,0.02,63.41,13899.35,1.32
values_442,32,193,33,562,65,3384.57,316713.77,0.01,93.58,17595.21,1.55
values_520,32,718,150,1908,182,14324.87,1097094.21,0.01,76.59,60949.68,3.55
values_455,32,478,134,1295,166,9550.68,545101.27,0.02,57.07,30283.40,2.22
values_31,32,238,69,681,101,4534.24,250237.59,0.02,55.19,13902.09,1.32
values_971,32,445,134,1208,166,8909.05,473376.26,0.02,53.13,26298.68,2.02
values_397,32,718,153,1888,185,14219.25,1067651.79,0.01,75.08,59313.99,3.48
values_254,32,478,145,1299,177,9700.42,511646.96,0.02,52.74,28424.83,2.13
values_616,32,865,153,2287,185,17224.27,1558064.63,0.01,90.46,86559.15,4.48
values_66,32,445,135,1190,167,8786.61,463412.22,0.02,52.74,25745.12,2.00
values_943,32,214,50,623,82,3960.75,271232.50,0.01,68.48,15068.47,1.40
values_117,32,198,38,576,70,3530.47,294329.46,0.01,83.37,16351.64,1.47
values_451,32,193,33,563,65,3390.59,317277.32,0.01,93.58,17626.52,1.55
values_643,32,918,153,2414,185,18180.75,1745352.47,0.01,96,96964.03,4.83
values_688,32,765,151,1999,183,15023.88,1217830.07,0.01,81.06,67657.23,3.80
values_569,32,865,152,2274,184,17108.58,1557781.22,0.01,91.05,86543.40,4.48
values_745,32,513,141,1378,173,10244.92,596385.00,0.02,58.21,33132.50,2.36
values_65,32,918,153,2408,185,18135.57,1741014.39,0.01,96,96723.02,4.82
values_980,32,358,129,989,161,7250.28,321934.77,0.02,44.40,17885.27,1.57
values_982,32,589,147,1568,179,11734.62,752293.12,0.02,64.11,41794.06,2.76
values_62,32,385,129,1063,161,7792.76,372119.61,0.02,47.75,20673.31,1.72
values_789,32,310,101,860,133,6067.54,297970.42,0.02,49.11,16553.91,1.49
values_401,32,589,149,1566,181,11744.76,742836.28,0.02,63.25,41268.68,2.73
values_21,32,865,153,2267,185,17073.64,1544439.23,0.01,90.46,85802.18,4.45
values_598,32,550,146,1469,178,10981.85,661919.87,0.02,60.27,36773.33,2.53
values_273,32,973,153,2542,185,19144.77,1948011.80,0.01,101.75,108222.88,5.20
values_534,32,765,152,2016,184,15167.50,1221382.97,0.01,80.53,67854.61,3.81
values_118,32,193,33,563,65,3390.59,317277.32,0.01,93.58,17626.52,1.55
values_141,32,414,133,1123,165,8272.38,412001.84,0.02,49.80,22888.99,1.85
values_366,32,270,89,764,121,5286.01,256579.44,0.02,48.54,14254.41,1.35
values_222,32,414,133,1127,165,8301.85,413469.34,0.02,49.80,22970.52,1.85
values_876,32,445,132,1210,164,8902.64,480202.89,0.02,53.94,26677.94,2.04
values_700,32,270,89,769,121,5320.61,258258.62,0.02,48.54,14347.70,1.35
values_95,32,193,32,563,64,3378,325977,0.01,96.50,18109.83,1.58
values_806,32,718,151,1891,183,14212.19,1081255.76,0.01,76.08,60069.76,3.51
values_671,32,238,66,676,98,4471.54,257994.53,0.02,57.70,14333.03,1.35
values_816,32,973,153,2525,185,19016.74,1934984.18,0.01,101.75,107499.12,5.18
values_630,32,589,148,1556,180,11657.32,742287.95,0.02,63.68,41238.22,2.73
values_433,32,385,123,1050,155,7639.93,382617.66,0.02,50.08,21256.54,1.76
values_905,32,765,152,2016,184,15167.50,1221382.97,0.01,80.53,67854.61,3.81
values_84,32,238,71,686,103,4586.94,246015.00,0.02,53.63,13667.50,1.31
values_233,32,253,81,722,113,4924.17,246086.88,0.02,49.98,13671.49,1.31
values_664,32,214,50,616,82,3916.25,268184.94,0.01,68.48,14899.16,1.39
values_162,32,214,50,619,82,3935.32,269491.03,0.01,68.48,14971.72,1.39
values_681,32,333,111,922,143,6601.40,316867.27,0.02,48,17603.74,1.55
values_542,32,214,53,620,85,3973.82,256723.92,0.02,64.60,14262.44,1.35
values_169,32,198,37,576,69,3518.51,301260.54,0.01,85.62,16736.70,1.50
values_660,32,310,109,852,141,6082.90,276799.75,0.02,45.50,15377.76,1.42
values_488,32,193,33,562,65,3384.57,316713.77,0.01,93.58,17595.21,1.55
values_894,32,253,76,715,108,4829.74,257247.45,0.02,53.26,14291.52,1.35
values_828,32,310,102,873,134,6168.70,299967.96,0.02,48.63,16664.89,1.49
values_537,32,414,132,1140,164,8387.61,420905.48,0.02,50.18,23383.64,1.87
values_845,32,225,59,655,91,4262.61,260091.18,0.02,61.02,14449.51,1.36
values_584,32,385,126,1057,158,7720.10,377426.93,0.02,48.89,20968.16,1.74
values_457,32,550,142,1473,174,10963.46,679425.43,0.02,61.97,37745.86,2.58
values_499,32,589,148,1582,180,11852.11,754691.21,0.02,63.68,41927.29,2.76
values_369,32,445,133,1205,165,8876.42,475188.71,0.02,53.53,26399.37,2.03
values_58,32,253,78,721,110,4889.36,253745.27,0.02,51.90,14096.96,1.34
values_64,32,445,132,1206,164,8873.21,478615.45,0.02,53.94,26589.75,2.04
values_196,32,550,149,1471,181,11032.27,651570.50,0.02,59.06,36198.36,2.51
values_462,32,814,152,2124,184,15980.05,1369237.59,0.01,85.68,76068.76,4.11
values_343,32,865,153,2255,185,16983.27,1536263.99,0.01,90.46,85348.00,4.44
values_262,32,445,141,1198,173,8906.68,449755.99,0.02,50.50,24986.44,1.96
values_966,32,865,153,2258,185,17005.86,1538307.80,0.01,90.46,85461.54,4.44
values_261,32,358,127,996,159,7283.63,328508.98,0.02,45.10,18250.50,1.59
values_349,32,718,151,1894,183,14234.74,1082971.13,0.01,76.08,60165.06,3.52
values_263,32,225,61,654,93,4276.61,252390.09,0.02,59.02,14021.67,1.33
values_801,32,445,136,1203,168,8892.96,465572.50,0.02,52.35,25865.14,2.00
values_292,32,253,78,715,110,4848.67,251633.65,0.02,51.90,13979.65,1.33
values_786,32,198,37,578,69,3530.73,302306.58,0.01,85.62,16794.81,1.50
values_101,32,445,137,1213,169,8977.27,466555.76,0.02,51.97,25919.76,2.01
values_691,32,270,85,767,117,5269.57,267818.13,0.02,50.82,14878.79,1.38
values_926,32,973,153,2517,185,18956.49,1928853.54,0.01,101.75,107158.53,5.17
values_754,32,550,144,1479,176,11032.50,674208.29,0.02,61.11,37456.02,2.56
values_215,32,385,128,1048,160,7673.38,369281.44,0.02,48.12,20515.64,1.72
values_977,32,358,122,992,154,7208.65,338452.13,0.02,46.95,18802.90,1.62
values_850,32,310,105,860,137,6104.31,288355.86,0.02,47.24,16019.77,1.45
values_646,32,198,37,574,69,3506.29,300214.50,0.01,85.62,16678.58,1.49
values_628,32,973,153,2533,185,19076.99,1941114.83,0.01,101.75,107839.71,5.19
values_941,32,238,66,675,98,4464.93,257612.88,0.02,57.70,14311.83,1.35
values_353,32,673,151,1772,183,13317.82,949710.51,0.01,71.31,52761.69,3.22
values_690,32,478,136,1292,168,9550.87,537096.21,0.02,56.24,29838.68,2.20
values_961,32,310,102,866,134,6119.23,297562.71,0.02,48.63,16531.26,1.49
values_331,32,478,142,1300,174,9675.83,521131.84,0.02,53.86,28951.77,2.16
values_377,32,973,153,2533,185,19076.99,1941114.83,0.01,101.75,107839.71,5.19
values_128,32,253,79,724,111,4919.16,252060.10,0.02,51.24,14003.34,1.33
values_336,32,973,153,2521,185,18986.61,1931918.86,0.01,101.75,107328.83,5.17
values_632,32,289,94,809,126,5644.62,277667.24,0.02,49.19,15425.96,1.42
values_166,32,478,137,1283,169,9495.33,530074.97,0.02,55.82,29448.61,2.18
values_744,32,193,33,563,65,3390.59,317277.32,0.01,93.58,17626.52,1.55
values_837,32,225,62,643,94,4214.60,244718.75,0.02,58.06,13595.49,1.30
values_807,32,238,69,679,101,4520.93,249502.68,0.02,55.19,13861.26,1.32
values_838,32,270,86,760,118,5230.81,262756.90,0.02,50.23,14597.61,1.37
values_723,32,253,75,715,107,4820.15,260159.50,0.02,53.97,14453.31,1.36
values_874,32,193,32,564,64,3384,326556,0.01,96.50,18142,1.58
values_627,32,673,151,1784,183,13408.01,956141.96,0.01,71.31,53119.00,3.24
values_555,32,414,130,1137,162,8345.41,425230.71,0.02,50.95,23623.93,1.88
values_446,32,765,152,2023,184,15220.17,1225623.88,0.01,80.53,68090.22,3.82
values_716,32,253,75,719,107,4847.11,261614.94,0.02,53.97,14534.16,1.36
values_240,32,865,152,2270,184,17078.49,1555041.06,0.01,91.05,86391.17,4.47
values_140,32,358,116,984,148,7094.10,350301.87,0.02,49.38,19461.21,1.66
values_317,32,765,151,1991,183,14963.76,1212956.31,0.01,81.06,67386.46,3.79
values_83,32,973,153,2537,185,19107.11,1944180.15,0.01,101.75,108010.01,5.19
values_696,32,589,150,1574,182,11817.27,742439.61,0.02,62.83,41246.64,2.73
values_413,32,198,38,576,70,3530.47,294329.46,0.01,83.37,16351.64,1.47
values_94,32,214,50,622,82,3954.40,270797.13,0.01,68.48,15044.29,1.40
values_937,32,414,136,1125,168,8316.36,405055.51,0.02,48.71,22503.08,1.82
values_199,32,865,153,2273,185,17118.83,1548526.85,0.01,90.46,86029.27,4.46
values_596,32,445,135,1195,167,8823.53,465359.33,0.02,52.74,25853.30,2.00
values_0,32,414,135,1132,167,8358.35,410116.53,0.02,49.07,22784.25,1.84
values_953,32,333,113,928,145,6662.96,314161.31,0.02,47.15,17453.41,1.54
values_906,32,513,144,1376,176,10264.18,585058.14,0.02,57,32503.23,2.33
values_742,32,718,151,1885,183,14167.09,1077825.02,0.01,76.08,59879.17,3.50
values_396,32,814,153,2125,185,16004.19,1362343.22,0.01,85.12,75685.73,4.10
values_159,32,225,60,643,92,4194.65,251679.02,0.02,60,13982.17,1.33
values_238,32,310,109,863,141,6161.43,280373.46,0.02,45.50,15576.30,1.43
values_136,32,358,121,983,153,7134.01,337715.89,0.02,47.34,18761.99,1.62
values_915,32,214,51,623,83,3971.65,266645.65,0.01,67.14,14813.65,1.38
values_99,32,673,152,1788,184,13452.13,952977.12,0.01,70.84,52943.17,3.23
values_771,32,238,69,687,101,4574.19,252442.33,0.02,55.19,14024.57,1.33
values_96,32,865,153,2271,185,17103.77,1547164.31,0.01,90.46,85953.57,4.46
values_768,32,414,129,1133,161,8305.93,426499.79,0.02,51.35,23694.43,1.89
values_67,32,765,152,2016,184,15167.50,1221382.97,0.01,80.53,67854.61,3.81
values_565,32,513,142,1382,174,10286.15,594568.32,0.02,57.80,33031.57,2.36
values_848,32,385,127,1042,159,7620.02,369601.17,0.02,48.50,20533.40,1.72
values_114,32,630,151,1663,183,12498.61,834344.22,0.01,66.75,46352.46,2.95
values_61,32,198,37,578,69,3530.73,302306.58,0.01,85.62,16794.81,1.50
values_511,32,673,149,1796,181,13469.72,973436.10,0.01,72.27,54079.78,3.27
values_729,32,673,152,1774,184,13346.80,945515.33,0.01,70.84,52528.63,3.21
values_460,32,214,52,617,84,3944.06,259701.17,0.02,65.85,14427.84,1.36
values_832,32,358,117,982,149,7089.22,347068.99,0.02,48.96,19281.61,1.65
values_348,32,198,37,576,69,3518.51,301260.54,0.01,85.62,16736.70,1.50
values_182,32,358,123,991,155,7210.64,335793.02,0.02,46.57,18655.17,1.61
values_986,32,718,152,1887,184,14196.96,1072991.40,0.01,75.58,59610.63,3.49
values_180,32,478,137,1297,169,9598.94,535859.11,0.02,55.82,29769.95,2.20
values_930,32,630,150,1671,182,12545.52,843059.27,0.01,67.20,46836.63,2.97
values_274,32,630,148,1667,180,12488.92,850596.65,0.01,68.11,47255.37,2.99
values_309,32,550,143,1476,175,10997.99,676799.24,0.02,61.54,37599.96,2.57
values_496,32,630,148,1689,180,12653.74,861822.28,0.01,68.11,47879.02,3.02
values_165,32,589,144,1559,176,11629.25,761070.06,0.02,65.44,42281.67,2.78
values_553,32,589,145,1555,177,11612.13,754708.15,0.02,64.99,41928.23,2.76
values_870,32,589,148,1572,180,11777.19,749920.73,0.02,63.68,41662.26,2.75
values_795,32,589,145,1578,177,11783.88,765871.03,0.02,64.99,42548.39,2.79
values_361,32,289,97,811,129,5686.11,271057.23,0.02,47.67,15058.73,1.40
values_302,32,550,146,1460,178,10914.57,657864.54,0.02,60.27,36548.03,2.52
values_586,32,225,58,641,90,4161.28,258286.21,0.02,62.07,14349.23,1.35
values_880,32,478,144,1294,176,9652.50,512655.24,0.02,53.11,28480.85,2.14
values_665,32,550,147,1467,179,10978.76,657231.76,0.02,59.86,36512.88,2.52
values_527,32,513,143,1381,175,10290.12,590638.64,0.02,57.40,32813.26,2.35
values_372,32,478,141,1288,173,9575.80,519402.32,0.02,54.24,28855.68,2.15
values_382,32,478,138,1282,170,9498.84,526428.42,0.02,55.42,29246.02,2.17
values_43,32,270,86,764,118,5258.34,264139.83,0.02,50.23,14674.44,1.37
values_935,32,214,51,620,83,3952.52,265361.64,0.01,67.14,14742.31,1.38
values_2,32,973,153,2566,185,19325.52,1966403.73,0.01,101.75,109244.65,5.23
values_790,32,589,145,1563,177,11671.87,758590.89,0.02,64.99,42143.94,2.77
values_152,32,718,152,1914,184,14400.10,1088344.22,0.01,75.58,60463.57,3.53
values_871,32,589,147,1576,179,11794.49,756131.35,0.02,64.11,42007.30,2.77
values_434,32,385,121,1059,153,7685.57,391265.57,0.02,50.91,21736.98,1.78
values_775,32,589,150,1581,182,11869.82,745741.43,0.02,62.83,41430.08,2.74
values_500,32,630,149,1682,181,12614.74,853399.91,0.01,67.65,47411.11,3.00
values_220,32,414,131,1119,163,8223.23,415806.52,0.02,50.56,23100.36,1.86
values_875,32,253,79,715,111,4858.01,248926.76,0.02,51.24,13829.26,1.32
values_249,32,973,152,2518,184,18944.33,1940298.12,0.01,102.42,107794.34,5.19
values_808,32,253,75,718,107,4840.37,261251.08,0.02,53.97,14513.95,1.36
values_859,32,865,152,2253,184,16950.59,1543395.38,0.01,91.05,85744.19,4.45
values_539,32,550,148,1460,180,10938.11,650373.84,0.02,59.46,36131.88,2.50
values_635,32,214,52,620,84,3963.24,260963.90,0.02,65.85,14497.99,1.36
values_311,32,385,126,1047,158,7647.06,373856.19,0.02,48.89,20769.79,1.73
values_183,32,550,148,1472,180,11028.01,655719.38,0.02,59.46,36428.85,2.52
values_54,32,918,152,2386,184,17951.22,1734654.62,0.01,96.63,96369.70,4.81
values_390,32,973,153,2518,185,18964.02,1929619.87,0.01,101.75,107201.10,5.17
values_890,32,414,135,1111,167,8203.30,402508.36,0.02,49.07,22361.58,1.82
values_711,32,198,38,574,70,3518.21,293307.48,0.01,83.37,16294.86,1.47
values_471,32,814,153,2145,185,16154.81,1375165.28,0.01,85.12,76398.07,4.12
values_995,32,445,135,1213,167,8956.43,472368.93,0.02,52.74,26242.72,2.02
values_443,32,765,152,2057,184,15475.97,1246222.60,0.01,80.53,69234.59,3.86
values_464,32,225,59,643,91,4184.51,255326.15,0.02,61.02,14184.79,1.34
values_774,32,630,148,1679,180,12578.82,856719.72,0.01,68.11,47595.54,3.01
values_200,32,205,44,595,76,3717.52,277123.98,0.01,74.55,15395.78,1.42
values_747,32,973,153,2524,185,19009.21,1934217.85,0.01,101.75,107456.55,5.17
values_758,32,270,83,762,115,5216.26,271497.08,0.02,52.05,15083.17,1.40
values_30,32,289,96,806,128,5642,271756.33,0.02,48.17,15097.57,1.40
values_820,32,238,66,686,98,4537.69,261811.02,0.02,57.70,14545.06,1.36
values_393,32,333,111,922,143,6601.40,316867.27,0.02,48,17603.74,1.55
values_576,32,385,124,1055,156,7686.10,381825.58,0.02,49.68,21212.53,1.75
values_445,32,765,151,2013,183,15129.10,1226359.14,0.01,81.06,68131.06,3.82
values_662,32,205,43,592,75,3687.46,281276.07,0.01,76.28,15626.45,1.43
values_403,32,814,152,2148,184,16160.61,1384709.20,0.01,85.68,76928.29,4.14
values_640,32,333,114,926,146,6657.78,311163.50,0.02,46.74,17286.86,1.53
values_59,32,333,113,919,145,6598.34,311114.48,0.02,47.15,17284.14,1.53
values_490,32,445,142,1197,174,8909.20,446714.99,0.02,50.14,24817.50,1.95
values_194,32,718,149,1889,181,14167.21,1092301.31,0.01,77.10,60683.41,3.54
values_751,32,193,33,564,65,3396.62,317840.86,0.01,93.58,17657.83,1.55
values_663,32,358,116,981,148,7072.47,349233.88,0.02,49.38,19401.88,1.65
values_938,32,550,146,1472,178,11004.28,663271.65,0.02,60.27,36848.42,2.54
values_532,32,718,153,1891,185,14241.84,1069348.27,0.01,75.08,59408.24,3.49
values_885,32,589,145,1572,177,11739.08,762958.98,0.02,64.99,42386.61,2.78
values_713,32,214,53,620,85,3973.82,256723.92,0.02,64.60,14262.44,1.35
values_193,32,310,100,859,132,6051.13,300136.27,0.02,49.60,16674.24,1.49
values_650,32,205,43,592,75,3687.46,281276.07,0.01,76.28,15626.45,1.43
values_564,32,270,89,758,121,5244.50,254564.41,0.02,48.54,14142.47,1.34
values_267,32,414,128,1140,160,8347.00,431957.15,0.02,51.75,23997.62,1.90
values_147,32,270,91,764,123,5304.08,251798.13,0.02,47.47,13988.79,1.33
values_709,32,973,152,2545,184,19147.47,1961103.54,0.01,102.42,108950.20,5.22
values_857,32,718,152,1889,184,14212.01,1074128.65,0.01,75.58,59673.81,3.50
values_334,32,414,132,1123,164,8262.53,414628.82,0.02,50.18,23034.93,1.85
values_965,32,270,96,757,128,5299,238455,0.02,45,13247.50,1.28
values_824,32,193,33,562,65,3384.57,316713.77,0.01,93.58,17595.21,1.55
values_784,32,414,130,1128,162,8279.35,421864.77,0.02,50.95,23436.93,1.87
values_229,32,385,130,1051,162,7714.18,365533.56,0.02,47.38,20307.42,1.70
values_538,32,445,140,1192,172,8852.11,450192.90,0.02,50.86,25010.72,1.96
values_463,32,289,96,814,128,5698,274453.67,0.02,48.17,15247.43,1.41
values_741,32,414,132,1133,164,8336.11,418320.98,0.02,50.18,23240.05,1.86
values_85,32,814,150,2148,182,16126.74,1400231.33,0.01,86.83,77790.63,4.17
values_493,32,718,152,1896,184,14264.67,1078109.01,0.01,75.58,59894.94,3.50
values_794,32,630,150,1692,182,12703.19,853654.27,0.01,67.20,47425.24,3.00
values_202,32,814,153,2153,185,16215.06,1380294.10,0.01,85.12,76683.01,4.13
values_74,32,289,96,806,128,5642,271756.33,0.02,48.17,15097.57,1.40
values_410,32,973,153,2534,185,19084.52,1941881.16,0.01,101.75,107882.29,5.19
values_469,32,865,152,2258,184,16988.20,1546820.58,0.01,91.05,85934.48,4.46
values_394,32,385,123,1059,155,7705.42,385897.24,0.02,50.08,21438.74,1.77
values_149,32,478,141,1282,173,9531.19,516982.74,0.02,54.24,28721.26,2.15
values_945,32,198,38,576,70,3530.47,294329.46,0.01,83.37,16351.64,1.47
values_293,32,513,142,1389,174,10338.25,597579.89,0.02,57.80,33198.88,2.36
values_456,32,973,153,2521,185,18986.61,1931918.86,0.01,101.75,107328.83,5.17
values_975,32,289,93,799,125,5565.66,276727.09,0.02,49.72,15373.73,1.42
values_547,32,478,139,1298,171,9628.37,529768.30,0.02,55.02,29431.57,2.18
values_164,32,865,153,2274,185,17126.36,1549208.12,0.01,90.46,86067.12,4.46
values_720,32,589,149,1589,181,11917.26,753746.39,0.02,63.25,41874.80,2.76
values_833,32,673,150,1773,182,13311.32,955575.28,0.01,71.79,53087.52,3.23
values_90,32,214,50,615,82,3909.89,267749.57,0.01,68.48,14874.98,1.38
values_954,32,478,144,1295,176,9659.96,513051.42,0.02,53.11,28502.86,2.14
values_483,32,630,150,1692,182,12703.19,853654.27,0.01,67.20,47425.24,3.00
values_990,32,385,124,1059,156,7715.24,383273.26,0.02,49.68,21292.96,1.76
values_113,32,225,61,651,93,4256.99,251232.34,0.02,59.02,13957.35,1.33
values_878,32,718,151,1894,183,14234.74,1082971.13,0.01,76.08,60165.06,3.52
values_942,32,718,152,1897,184,14272.20,1078677.63,0.01,75.58,59926.53,3.51
values_126,32,718,149,1890,181,14174.71,1092879.56,0.01,77.10,60715.53,3.54
values_666,32,718,152,1902,184,14309.81,1081520.74,0.01,75.58,60084.49,3.51
values_960,32,765,153,2008,185,15123.01,1209841.12,0.01,80,67213.40,3.78
values_783,32,253,79,721,111,4898.77,251015.65,0.02,51.24,13945.31,1.33
values_735,32,414,132,1123,164,8262.53,414628.82,0.02,50.18,23034.93,1.85
values_439,32,253,76,717,108,4843.25,257967.02,0.02,53.26,14331.50,1.35
values_860,32,225,60,649,92,4233.79,254027.50,0.02,60,14112.64,1.34
values_18,32,193,33,564,65,3396.62,317840.86,0.01,93.58,17657.83,1.55
values_173,32,385,129,1062,161,7785.43,371769.55,0.02,47.75,20653.86,1.72
values_454,32,238,69,679,101,4520.93,249502.68,0.02,55.19,13861.26,1.32
values_176,32,630,144,1661,176,12390.12,867308.11,0.01,70,48183.78,3.03
values_698,32,310,102,865,134,6112.17,297219.11,0.02,48.63,16512.17,1.48
values_869,32,589,146,1579,178,11804.18,761935.76,0.02,64.55,42329.76,2.78
values_697,32,589,147,1560,179,11674.75,748454.89,0.02,64.11,41580.83,2.75
values_509,32,718,151,1907,183,14332.44,1090404.41,0.01,76.08,60578.02,3.53
values_189,32,333,107,917,139,6528.07,325061.23,0.02,49.79,18058.96,1.58
values_714,32,310,105,861,137,6111.41,288691.16,0.02,47.24,16038.40,1.46
values_270,32,289,95,806,127,5632.88,274173.02,0.02,48.67,15231.83,1.41
values_863,32,513,146,1385,178,10353.89,582087.23,0.02,56.22,32338.18,2.32
values_548,32,513,149,1366,181,10244.79,564357.26,0.02,55.09,31353.18,2.28
values_359,32,289,99,803,131,5647.84,263794.00,0.02,46.71,14655.22,1.37
values_512,32,253,80,722,112,4914.91,248694.46,0.02,50.60,13816.36,1.32
values_656,32,630,151,1682,183,12641.41,843876.71,0.01,66.75,46882.04,2.98
values_684,32,630,148,1679,180,12578.82,856719.72,0.01,68.11,47595.54,3.01
values_171,32,718,151,1886,183,14174.61,1078396.81,0.01,76.08,59910.93,3.51
values_675,32,865,151,2239,183,16827.65,1542349.03,0.01,91.66,85686.06,4.45
values_657,32,289,98,813,130,5709.19,269380.32,0.02,47.18,14965.57,1.39
values_333,32,865,153,2254,185,16975.73,1535582.72,0.01,90.46,85310.15,4.44
values_599,32,289,101,807,133,5693.61,260666.00,0.02,45.78,14481.44,1.36
values_129,32,718,151,1899,183,14272.31,1085830.09,0.01,76.08,60323.89,3.52
values_886,32,238,64,676,96,4451.43,264860.36,0.02,59.50,14714.46,1.37
values_107,32,253,83,717,115,4908.22,239379.03,0.02,48.77,13298.84,1.29
values_272,32,589,150,1590,182,11937.39,749986.64,0.02,62.83,41665.92,2.75
values_52,32,673,150,1811,182,13596.62,976055.75,0.01,71.79,54225.32,3.28
values_819,32,358,119,979,151,7086.40,341099.91,0.02,48.13,18949.99,1.63
values_682,32,865,153,2277,185,17148.96,1551251.93,0.01,90.46,86180.66,4.47
values_44,32,358,116,987,148,7115.73,351369.86,0.02,49.38,19520.55,1.66
values_914,32,238,67,678,99,4494.70,255460.18,0.02,56.84,14192.23,1.34
values_346,32,478,146,1293,178,9666.12,506345.97,0.02,52.38,28130.33,2.12
values_151,32,673,148,1798,180,13470.35,980059.11,0.01,72.76,54447.73,3.29
values_550,32,270,86,760,118,5230.81,262756.90,0.02,50.23,14597.61,1.37
values_326,32,238,70,673,102,4490.54,244285.50,0.02,54.40,13571.42,1.30
values_836,32,253,74,716,106,4817.19,263513.37,0.02,54.70,14639.63,1.37
values_437,32,513,144,1373,176,10241.80,583782.58,0.02,57,32432.37,2.33
values_984,32,253,82,716,114,4892.35,241515.00,0.02,49.37,13417.50,1.29
values_17,32,550,146,1473,178,11011.76,663722.24,0.02,60.27,36873.46,2.54
values_748,32,310,101,865,133,6102.82,299702.81,0.02,49.11,16650.16,1.49
values_581,32,550,147,1452,179,10866.50,650511.60,0.02,59.86,36139.53,2.50
values_705,32,513,143,1381,175,10290.12,590638.64,0.02,57.40,32813.26,2.35
values_121,32,198,36,577,68,3512.47,309097.01,0.01,88,17172.06,1.52
values_219,32,198,38,577,70,3536.60,294840.45,0.01,83.37,16380.02,1.48
values_321,32,414,131,1118,163,8215.88,415434.93,0.02,50.56,23079.72,1.86
values_843,32,333,117,928,149,6699.39,305079.84,0.02,45.54,16948.88,1.51
values_606,32,673,148,1753,180,13133.22,955530.38,0.01,72.76,53085.02,3.23
values_898,32,673,151,1752,183,13167.51,938991.43,0.01,71.31,52166.19,3.20
values_601,32,718,150,1886,182,14159.70,1084444.28,0.01,76.59,60246.90,3.52
values_36,32,270,89,759,121,5251.42,254900.25,0.02,48.54,14161.13,1.34
values_282,32,238,68,680,100,4517.82,252998.04,0.02,56,14055.45,1.33
values_395,32,478,144,1285,176,9585.37,509089.63,0.02,53.11,28282.76,2.13
values_449,32,253,79,721,111,4898.77,251015.65,0.02,51.24,13945.31,1.33
values_209,32,973,153,2546,185,19174.90,1951077.12,0.01,101.75,108393.17,5.20
values_956,32,718,150,1889,182,14182.22,1086169.27,0.01,76.59,60342.74,3.52
values_579,32,673,151,1786,183,13423.04,957213.87,0.01,71.31,53178.55,3.24
values_484,32,865,153,2275,185,17133.89,1549889.39,0.01,90.46,86104.97,4.46
values_521,32,193,33,562,65,3384.57,316713.77,0.01,93.58,17595.21,1.55
values_617,32,310,105,862,137,6118.50,289026.46,0.02,47.24,16057.03,1.46
values_516,32,589,149,1577,181,11827.26,748054.16,0.02,63.25,41558.56,2.75
values_358,32,673,148,1782,180,13350.48,971337.79,0.01,72.76,53963.21,3.27
values_335,32,973,153,2527,185,19031.80,1936516.84,0.01,101.75,107584.27,5.18
values_139,32,478,137,1297,169,9598.94,535859.11,0.02,55.82,29769.95,2.20
values_992,32,865,153,2269,185,17088.70,1545801.77,0.01,90.46,85877.88,4.46
values_211,32,214,50,617,82,3922.61,268620.30,0.01,68.48,14923.35,1.39
values_507,32,238,71,683,103,4566.88,244939.13,0.02,53.63,13607.73,1.30
values_921,32,214,53,621,85,3980.23,257137.99,0.02,64.60,14285.44,1.35
values_138,32,513,145,1386,177,10350.10,585887.11,0.02,56.61,32549.28,2.33
values_275,32,478,138,1294,170,9587.75,531355.99,0.02,55.42,29519.78,2.19
values_614,32,445,138,1208,170,8950.54,461796.20,0.02,51.59,25655.34,1.99
values_49,32,445,135,1212,167,8949.05,471979.50,0.02,52.74,26221.08,2.02
values_227,32,198,37,579,69,3536.84,302829.60,0.01,85.62,16823.87,1.50
values_203,32,289,93,810,125,5642.29,280536.85,0.02,49.72,15585.38,1.43
values_172,32,289,92,811,124,5639.85,283463.93,0.02,50.26,15748.00,1.44
