inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_809,26,1406,143,3640,169,26939.20,3443319.71,0.01,127.82,191295.54,7.60
values_414,26,152,91,468,117,3215.33,69818.61,0.05,21.71,3878.81,0.57
values_360,26,152,84,466,110,3160.11,74337.91,0.04,23.52,4129.88,0.59
values_386,26,216,107,637,133,4494.21,117941.64,0.04,26.24,6552.31,0.80
values_158,26,632,142,1711,168,12648.26,731817.35,0.02,57.86,40656.52,2.71
values_904,26,62,23,233,49,1308.23,45844.84,0.03,35.04,2546.94,0.43
values_480,26,72,32,265,58,1552.36,45406.68,0.03,29.25,2522.59,0.42
values_647,26,126,71,405,97,2672.96,61666.43,0.04,23.07,3425.91,0.52
values_104,26,342,129,946,155,6883.21,237230.76,0.03,34.47,13179.49,1.28
values_55,26,1622,143,4207,169,31135.50,4591070.97,0.01,147.45,255059.50,9.21
values_491,26,72,33,265,59,1558.90,44216.08,0.04,28.36,2456.45,0.42
values_391,26,1406,143,3634,169,26894.80,3437643.91,0.01,127.82,190980.22,7.59
values_972,26,776,143,2055,169,15208.81,1072912.22,0.01,70.55,59606.23,3.49
values_571,26,1022,143,2666,169,19730.74,1833165.54,0.01,92.91,101842.53,4.99
values_940,26,1206,143,3153,169,23334.97,2558361.57,0.01,109.64,142131.20,6.24
values_861,26,72,32,262,58,1534.79,44892.64,0.03,29.25,2494.04,0.42
values_324,26,702,141,1859,167,13726.31,888413.27,0.02,64.72,49356.29,3.08
values_549,26,126,73,411,99,2724.67,61137.02,0.04,22.44,3396.50,0.52
values_170,26,86,44,297,70,1820.40,46254.63,0.04,25.41,2569.70,0.43
values_269,26,1512,143,3908,169,28922.64,3975547.90,0.01,137.45,220863.77,8.37
values_442,26,1206,143,3164,169,23416.38,2567287.03,0.01,109.64,142627.06,6.25
values_520,26,182,97,546,123,3790.61,92459.69,0.04,24.39,5136.65,0.68
values_455,26,566,141,1530,167,11297.07,589530.66,0.02,52.18,32751.70,2.34
values_31,26,1112,143,2890,169,21388.54,2162187.11,0.01,101.09,120121.51,5.57
values_971,26,104,57,342,83,2180.26,51714.32,0.04,23.72,2873.02,0.46
values_397,26,86,47,299,73,1850.76,44024.40,0.04,23.79,2445.80,0.42
values_254,26,254,120,717,146,5155.10,141851.28,0.04,27.52,7880.63,0.91
values_616,26,1512,143,3915,169,28974.44,3982668.89,0.01,137.45,221259.38,8.38
values_66,26,152,87,465,113,3171.38,72030.50,0.04,22.71,4001.69,0.58
values_943,26,72,34,264,60,1559.42,42929.89,0.04,27.53,2384.99,0.41
values_117,26,152,82,474,108,3201.82,77155.97,0.04,24.10,4286.44,0.60
values_451,26,182,99,553,125,3852.08,92060.79,0.04,23.90,5114.49,0.68
values_643,26,104,54,352,80,2225.32,55715.39,0.04,25.04,3095.30,0.49
values_688,26,1022,143,2700,169,19982.37,1856544.25,0.01,92.91,103141.35,5.04
values_569,26,776,143,2066,169,15290.22,1078655.30,0.01,70.55,59925.29,3.51
values_745,26,1512,143,3893,169,28811.62,3960288.63,0.01,137.45,220016.04,8.34
values_65,26,126,73,405,99,2684.89,60244.51,0.04,22.44,3346.92,0.51
values_980,26,126,72,393,98,2599.58,59140.47,0.04,22.75,3285.58,0.51
values_982,26,504,141,1357,167,10019.69,465595.66,0.02,46.47,25866.43,2.00
values_62,26,1512,143,3883,169,28737.61,3950115.79,0.01,137.45,219450.88,8.33
values_789,26,86,41,296,67,1795.56,48961.92,0.04,27.27,2720.11,0.45
values_401,26,936,143,2432,169,17998.94,1531546.06,0.01,85.09,85085.89,4.43
values_21,26,1406,143,3653,169,27035.41,3455617.28,0.01,127.82,191978.74,7.62
values_598,26,392,135,1073,161,7866.07,296929.72,0.03,37.75,16496.10,1.48
values_273,26,392,136,1083,162,7949.06,297855.86,0.03,37.47,16547.55,1.49
values_534,26,216,109,636,135,4500.85,115948.62,0.04,25.76,6441.59,0.79
values_118,26,216,106,628,132,4423.88,117191.07,0.04,26.49,6510.62,0.80
values_141,26,1022,143,2667,169,19738.15,1833853.15,0.01,92.91,101880.73,4.99
values_366,26,392,134,1088,160,7966.26,302955.59,0.03,38.03,16830.87,1.50
values_222,26,72,33,264,59,1553.02,44049.23,0.04,28.36,2447.18,0.42
values_876,26,86,43,295,69,1802.01,46852.38,0.04,26,2602.91,0.43
values_700,26,254,123,731,149,5277.21,141669.55,0.04,26.85,7870.53,0.91
values_95,26,446,137,1231,163,9046.28,382849.32,0.02,42.32,21269.41,1.76
values_806,26,296,123,843,149,6085.76,190390.25,0.03,31.28,10577.24,1.10
values_671,26,854,143,2268,169,16785.19,1303141.47,0.01,77.64,72396.75,3.98
values_816,26,632,142,1685,168,12456.05,720696.81,0.02,57.86,40038.71,2.68
values_630,26,254,123,725,149,5233.90,140506.74,0.04,26.85,7805.93,0.90
values_433,26,72,33,261,59,1535.37,43548.67,0.04,28.36,2419.37,0.41
values_905,26,702,142,1854,168,13705.36,880810.45,0.02,64.27,48933.91,3.06
values_84,26,104,58,340,84,2173.39,50662.42,0.04,23.31,2814.58,0.46
values_233,26,72,31,263,57,1534.05,46318.42,0.03,30.19,2573.25,0.43
values_664,26,936,143,2440,169,18058.15,1536584.04,0.01,85.09,85365.78,4.44
values_162,26,1512,143,3926,169,29055.85,3993859.02,0.01,137.45,221881.06,8.39
values_681,26,504,141,1360,167,10041.84,466624.98,0.02,46.47,25923.61,2.01
values_542,26,1206,143,3162,169,23401.58,2565664.22,0.01,109.64,142536.90,6.25
values_169,26,632,142,1697,168,12544.76,725829.37,0.02,57.86,40323.85,2.69
values_660,26,1622,143,4154,169,30743.25,4533232.42,0.01,147.45,251846.25,9.13
values_488,26,1206,143,3162,169,23401.58,2565664.22,0.01,109.64,142536.90,6.25
values_894,26,566,142,1523,168,11258.50,583380.56,0.02,51.82,32410.03,2.33
values_828,26,446,138,1202,164,8843.78,371566.83,0.02,42.01,20642.60,1.72
values_537,26,342,134,954,160,6985.12,231760.01,0.03,33.18,12875.56,1.26
values_845,26,86,42,295,68,1795.80,47802.53,0.04,26.62,2655.70,0.44
values_584,26,702,141,1860,167,13733.69,888891.17,0.02,64.72,49382.84,3.08
values_457,26,1512,143,3907,169,28915.24,3974530.62,0.01,137.45,220807.26,8.36
values_499,26,446,141,1210,167,8934.28,367382.75,0.02,41.12,20410.15,1.71
values_369,26,104,56,343,82,2180.64,52646.89,0.04,24.14,2924.83,0.47
values_58,26,566,142,1533,168,11332.42,587211.03,0.02,51.82,32622.83,2.34
values_64,26,446,143,1223,169,9051.28,366988.08,0.02,40.55,20388.23,1.71
values_196,26,296,125,830,151,6007.88,184946.45,0.03,30.78,10274.80,1.08
values_462,26,936,143,2465,169,18243.17,1552327.73,0.01,85.09,86240.43,4.47
values_343,26,126,74,405,100,2690.76,59560.38,0.05,22.14,3308.91,0.51
values_262,26,1406,143,3632,169,26879.99,3435751.97,0.01,127.82,190875.11,7.59
values_966,26,392,134,1079,160,7900.36,300449.53,0.03,38.03,16691.64,1.50
values_261,26,86,43,301,69,1838.67,47805.31,0.04,26,2655.85,0.44
values_349,26,936,143,2454,169,18161.76,1545400.51,0.01,85.09,85855.58,4.46
values_263,26,1512,143,3930,169,29085.46,3997928.16,0.01,137.45,222107.12,8.40
values_801,26,152,87,469,113,3198.66,72650.11,0.04,22.71,4036.12,0.58
values_292,26,1622,143,4192,169,31024.49,4574701.57,0.01,147.45,254150.09,9.19
values_786,26,72,34,262,60,1547.61,42604.66,0.04,27.53,2366.93,0.41
values_101,26,1512,143,3912,169,28952.24,3979617.04,0.01,137.45,221089.84,8.37
values_691,26,776,140,2046,166,15089.33,1087294.06,0.01,72.06,60405.23,3.52
values_926,26,342,130,962,156,7008.56,239692.65,0.03,34.20,13316.26,1.29
values_754,26,1112,143,2900,169,21462.55,2169668.73,0.01,101.09,120537.15,5.59
values_215,26,776,143,2088,169,15453.04,1090141.47,0.01,70.55,60563.41,3.53
values_977,26,216,108,626,134,4423.37,115007.67,0.04,26,6389.31,0.79
values_850,26,1112,143,2916,169,21580.96,2181639.31,0.01,101.09,121202.18,5.61
values_646,26,1206,143,3115,169,23053.74,2527528.16,0.01,109.64,140418.23,6.19
values_628,26,566,140,1530,166,11283.81,593044.83,0.02,52.56,32946.94,2.35
values_941,26,1022,143,2682,169,19849.16,1844167.29,0.01,92.91,102453.74,5.01
values_353,26,854,143,2251,169,16659.38,1293373.65,0.01,77.64,71854.09,3.96
values_690,26,104,62,352,88,2273.72,49581.76,0.05,21.81,2754.54,0.45
values_961,26,152,82,479,108,3235.59,77969.85,0.04,24.10,4331.66,0.61
values_331,26,104,58,347,84,2218.13,51705.47,0.04,23.31,2872.53,0.46
values_377,26,62,24,235,50,1326.31,44541.78,0.03,33.58,2474.54,0.42
values_128,26,254,117,727,143,5205.23,146903.06,0.04,28.22,8161.28,0.93
values_336,26,104,59,346,85,2217.65,50818.00,0.04,22.92,2823.22,0.46
values_632,26,1622,143,4185,169,30972.68,4567062.52,0.01,147.45,253725.70,9.18
values_166,26,392,131,1083,157,7900.07,307318.92,0.03,38.90,17073.27,1.52
values_744,26,216,106,637,132,4487.28,118870.56,0.04,26.49,6603.92,0.81
values_837,26,182,98,548,124,3810.90,92006.00,0.04,24.14,5111.44,0.68
values_807,26,1206,143,3139,169,23231.36,2547001.89,0.01,109.64,141500.11,6.22
values_838,26,1512,143,3915,169,28974.44,3982668.89,0.01,137.45,221259.38,8.38
values_723,26,62,23,237,49,1330.69,46631.87,0.03,35.04,2590.66,0.43
values_874,26,62,24,237,50,1337.59,44920.86,0.03,33.58,2495.60,0.42
values_627,26,446,137,1217,163,8943.40,378495.22,0.02,42.32,21027.51,1.74
values_555,26,854,141,2240,167,16539.50,1302280.16,0.01,78.74,72348.90,3.98
values_446,26,1022,143,2672,169,19775.15,1837291.20,0.01,92.91,102071.73,5.00
values_716,26,776,143,2027,169,15001.58,1058293.46,0.01,70.55,58794.08,3.46
values_240,26,216,110,648,136,4592.68,117238.49,0.04,25.53,6513.25,0.80
values_140,26,296,117,836,143,5985.65,196861.46,0.03,32.89,10936.75,1.13
values_317,26,1112,143,2859,169,21159.11,2138994.10,0.01,101.09,118833.01,5.53
values_83,26,776,143,2052,169,15186.60,1071345.92,0.01,70.55,59519.22,3.49
values_696,26,1622,143,4182,169,30950.48,4563788.64,0.01,147.45,253543.81,9.17
values_413,26,1622,143,4195,169,31046.69,4577975.45,0.01,147.45,254331.97,9.19
values_94,26,1112,143,2920,169,21610.57,2184631.96,0.01,101.09,121368.44,5.61
values_937,26,446,136,1223,162,8976.64,382695.14,0.02,42.63,21260.84,1.76
values_199,26,342,128,947,154,6881.65,239029.70,0.03,34.73,13279.43,1.28
values_596,26,1304,143,3374,169,24970.57,2960147.24,0.01,118.55,164452.62,6.87
values_0,26,104,59,342,85,2192.01,50230.51,0.04,22.92,2790.58,0.45
values_953,26,936,143,2465,169,18243.17,1552327.73,0.01,85.09,86240.43,4.47
values_906,26,1112,143,2885,169,21351.54,2158446.30,0.01,101.09,119913.68,5.57
values_742,26,216,110,633,136,4486.36,114524.64,0.04,25.53,6362.48,0.79
values_396,26,854,142,2245,168,16595.75,1297507.36,0.01,78.18,72083.74,3.97
values_159,26,86,42,296,68,1801.89,47964.57,0.04,26.62,2664.70,0.44
values_238,26,1406,143,3637,169,26917.00,3440481.81,0.01,127.82,191137.88,7.60
values_136,26,62,24,235,50,1326.31,44541.78,0.03,33.58,2474.54,0.42
values_915,26,86,46,296,72,1826.30,44386.98,0.04,24.30,2465.94,0.42
values_99,26,342,126,948,152,6871.04,242449.39,0.03,35.29,13469.41,1.30
values_771,26,446,135,1203,161,8819.09,378763.71,0.02,42.95,21042.43,1.74
values_96,26,632,142,1681,168,12426.49,718985.95,0.02,57.86,39943.66,2.68
values_768,26,936,143,2464,169,18235.77,1551697.99,0.01,85.09,86205.44,4.47
values_67,26,342,130,945,156,6884.71,235456.91,0.03,34.20,13080.94,1.27
values_565,26,182,100,561,126,3914.25,92611.25,0.04,23.66,5145.07,0.68
values_848,26,1112,143,2903,169,21484.75,2171913.21,0.01,101.09,120661.85,5.59
values_114,26,1022,143,2694,169,19937.97,1852418.59,0.01,92.91,102912.14,5.03
values_61,26,1304,143,3391,169,25096.38,2975062.03,0.01,118.55,165281.22,6.90
values_511,26,446,138,1230,164,9049.79,380222.29,0.02,42.01,21123.46,1.75
values_729,26,566,141,1517,167,11201.08,584521.58,0.02,52.18,32473.42,2.33
values_460,26,1206,143,3139,169,23231.36,2547001.89,0.01,109.64,141500.11,6.22
values_832,26,296,120,836,146,6010.69,192742.90,0.03,32.07,10707.94,1.11
values_348,26,702,143,1859,169,13758.23,878025.53,0.02,63.82,48779.20,3.06
values_182,26,566,139,1540,165,11344.14,600504.71,0.02,52.94,33361.37,2.37
values_986,26,104,58,342,84,2186.17,50960.44,0.04,23.31,2831.14,0.46
values_180,26,342,126,966,152,7001.50,247052.86,0.03,35.29,13725.16,1.31
values_930,26,296,122,829,148,5976.64,188509.00,0.03,31.54,10472.72,1.10
values_274,26,446,139,1229,165,9053.21,377629.58,0.02,41.71,20979.42,1.74
values_309,26,936,143,2450,169,18132.15,1542881.52,0.01,85.09,85715.64,4.45
values_496,26,936,143,2445,169,18095.15,1539732.78,0.01,85.09,85540.71,4.44
values_165,26,1112,143,2911,169,21543.96,2177898.51,0.01,101.09,120994.36,5.60
values_553,26,72,34,259,60,1529.88,42116.82,0.04,27.53,2339.82,0.40
values_870,26,1022,143,2687,169,19886.16,1847605.33,0.01,92.91,102644.74,5.02
values_795,26,126,69,401,95,2634.51,62541.03,0.04,23.74,3474.50,0.53
values_361,26,152,84,476,110,3227.93,75933.15,0.04,23.52,4218.51,0.60
values_302,26,126,72,396,98,2619.43,59591.92,0.04,22.75,3310.66,0.51
values_586,26,62,23,235,49,1319.46,46238.36,0.03,35.04,2568.80,0.43
values_880,26,392,134,1072,160,7849.11,298500.36,0.03,38.03,16583.35,1.49
values_665,26,1512,143,3885,169,28752.42,3952150.36,0.01,137.45,219563.91,8.33
values_527,26,62,23,235,49,1319.46,46238.36,0.03,35.04,2568.80,0.43
values_372,26,1406,143,3610,169,26717.17,3414940.70,0.01,127.82,189718.93,7.56
values_382,26,1406,143,3633,169,26887.39,3436697.94,0.01,127.82,190927.66,7.59
values_43,26,504,141,1369,167,10108.29,469712.93,0.02,46.47,26095.16,2.01
values_935,26,86,45,300,71,1844.92,45836.12,0.04,24.84,2546.45,0.43
values_2,26,62,24,233,50,1315.02,44162.70,0.03,33.58,2453.48,0.42
values_790,26,152,84,462,110,3132.99,73699.82,0.04,23.52,4094.43,0.59
values_152,26,182,95,542,121,3750.02,93395.33,0.04,24.91,5188.63,0.69
values_871,26,152,82,465,108,3141.02,75690.99,0.04,24.10,4205.05,0.60
values_434,26,702,142,1864,168,13779.28,885561.31,0.02,64.27,49197.85,3.07
values_775,26,1406,143,3641,169,26946.60,3444265.68,0.01,127.82,191348.09,7.60
values_500,26,1304,143,3366,169,24911.36,2953128.52,0.01,118.55,164062.70,6.86
values_220,26,632,140,1684,166,12419.57,728851.13,0.02,58.69,40491.73,2.70
values_875,26,182,97,560,123,3887.81,94830.45,0.04,24.39,5268.36,0.69
values_249,26,72,33,260,59,1529.49,43381.82,0.04,28.36,2410.10,0.41
values_808,26,392,137,1105,163,8120.34,302053.11,0.03,37.20,16780.73,1.50
values_859,26,126,70,397,96,2614.23,61172.98,0.04,23.40,3398.50,0.52
values_539,26,126,70,403,96,2653.74,62097.51,0.04,23.40,3449.86,0.52
values_635,26,62,24,232,50,1309.37,43973.16,0.03,33.58,2442.95,0.42
values_311,26,936,143,2466,169,18250.57,1552957.48,0.01,85.09,86275.42,4.47
values_183,26,182,96,537,122,3721.81,91727.01,0.04,24.65,5095.94,0.68
values_54,26,1622,143,4178,169,30920.87,4559423.46,0.01,147.45,253301.30,9.17
values_390,26,392,136,1064,162,7809.60,292630.32,0.03,37.47,16257.24,1.47
values_890,26,702,141,1869,167,13800.14,893192.26,0.02,64.72,49621.79,3.09
values_711,26,104,56,341,82,2167.93,52339.91,0.04,24.14,2907.77,0.47
values_471,26,1512,143,3888,169,28774.62,3955202.21,0.01,137.45,219733.46,8.34
values_995,26,632,141,1688,167,12463.69,726253.19,0.02,58.27,40347.40,2.69
values_443,26,72,34,264,60,1559.42,42929.89,0.04,27.53,2384.99,0.41
values_464,26,254,113,732,139,5211.06,152273.77,0.03,29.22,8459.65,0.95
values_774,26,1112,143,2888,169,21373.74,2160690.79,0.01,101.09,120038.38,5.57
values_200,26,1206,142,3126,168,23108.38,2551360.90,0.01,110.41,141742.27,6.22
values_747,26,216,105,631,131,4438.09,118687.20,0.04,26.74,6593.73,0.81
values_758,26,72,33,263,59,1547.14,43882.38,0.04,28.36,2437.91,0.41
values_30,26,62,23,234,49,1313.84,46041.60,0.03,35.04,2557.87,0.43
values_820,26,1406,143,3655,169,27050.21,3457509.21,0.01,127.82,192083.85,7.62
values_393,26,86,45,301,71,1851.07,45988.90,0.04,24.84,2554.94,0.43
values_576,26,1304,143,3392,169,25103.78,2975939.37,0.01,118.55,165329.97,6.90
values_445,26,1512,143,3896,169,28833.83,3963340.49,0.01,137.45,220185.58,8.35
values_662,26,342,135,971,161,7118.32,234430.01,0.03,32.93,13023.89,1.27
values_403,26,126,66,404,92,2635.52,65408.79,0.04,24.82,3633.82,0.54
values_640,26,104,53,344,79,2168.50,55317.22,0.04,25.51,3073.18,0.48
values_59,26,72,32,263,58,1540.65,45063.98,0.03,29.25,2503.55,0.42
values_490,26,702,141,1861,167,13741.07,889369.07,0.02,64.72,49409.39,3.08
values_194,26,854,143,2257,169,16703.78,1296821.12,0.01,77.64,72045.62,3.96
values_751,26,182,93,552,119,3805.94,96826.37,0.04,25.44,5379.24,0.70
values_663,26,126,74,390,100,2591.10,57354.44,0.05,22.14,3186.36,0.50
values_938,26,62,24,235,50,1326.31,44541.78,0.03,33.58,2474.54,0.42
values_532,26,504,141,1371,167,10123.06,470399.15,0.02,46.47,26133.29,2.02
values_885,26,182,88,537,114,3669.26,98653.11,0.04,26.89,5480.73,0.71
values_713,26,126,71,400,97,2639.97,60905.11,0.04,23.07,3383.62,0.52
values_193,26,182,95,548,121,3791.54,94429.23,0.04,24.91,5246.07,0.69
values_650,26,1512,143,3902,169,28878.23,3969444.19,0.01,137.45,220524.68,8.36
values_564,26,1304,143,3378,169,25000.17,2963656.60,0.01,118.55,164647.59,6.88
values_267,26,126,67,397,93,2596.05,63467.51,0.04,24.45,3525.97,0.53
values_147,26,776,143,2065,169,15282.82,1078133.20,0.01,70.55,59896.29,3.50
values_709,26,392,136,1088,162,7985.76,299231.00,0.03,37.47,16623.94,1.49
values_857,26,104,57,340,83,2167.51,51411.90,0.04,23.72,2856.22,0.46
values_334,26,566,142,1527,168,11288.07,584912.74,0.02,51.82,32495.15,2.33
values_965,26,86,44,295,70,1808.14,45943.16,0.04,25.41,2552.40,0.43
values_824,26,62,24,233,50,1315.02,44162.70,0.03,33.58,2453.48,0.42
values_784,26,104,59,353,85,2262.52,51846.11,0.04,22.92,2880.34,0.46
values_229,26,1206,143,3139,169,23231.36,2547001.89,0.01,109.64,141500.11,6.22
values_538,26,1022,143,2667,169,19738.15,1833853.15,0.01,92.91,101880.73,4.99
values_463,26,566,140,1516,166,11180.56,587618.28,0.02,52.56,32645.46,2.34
values_741,26,216,102,636,128,4452,122560.94,0.04,27.53,6808.94,0.82
values_85,26,62,24,235,50,1326.31,44541.78,0.03,33.58,2474.54,0.42
values_493,26,342,127,969,153,7032.41,246189.68,0.03,35.01,13677.20,1.31
values_794,26,1622,143,4173,169,30883.87,4553967.00,0.01,147.45,252998.17,9.16
values_202,26,446,136,1214,162,8910.58,379878.90,0.02,42.63,21104.38,1.75
values_74,26,566,140,1526,166,11254.31,591494.39,0.02,52.56,32860.80,2.35
values_410,26,776,142,2042,168,15095.11,1072390.79,0.01,71.04,59577.27,3.49
values_469,26,702,143,1880,169,13913.65,887944.06,0.02,63.82,49330.23,3.08
values_394,26,62,23,236,49,1325.07,46435.12,0.03,35.04,2579.73,0.43
values_149,26,254,116,732,142,5233.61,148977.55,0.04,28.47,8276.53,0.94
values_945,26,566,141,1518,167,11208.46,584906.89,0.02,52.18,32494.83,2.33
values_293,26,182,98,551,124,3831.76,92509.69,0.04,24.14,5139.43,0.68
values_456,26,1112,143,2912,169,21551.36,2178646.67,0.01,101.09,121035.93,5.60
values_975,26,1206,143,3126,169,23135.15,2536453.62,0.01,109.64,140914.09,6.20
values_547,26,446,138,1220,164,8976.21,377131.05,0.02,42.01,20951.73,1.74
values_164,26,776,141,2051,167,15143.98,1083492.52,0.01,71.55,60194.03,3.52
values_720,26,936,143,2452,169,18146.96,1544141.02,0.01,85.09,85785.61,4.45
values_833,26,254,114,744,140,5304.19,153635.30,0.03,28.96,8535.29,0.96
values_90,26,702,142,1856,168,13720.14,881760.62,0.02,64.27,48986.70,3.07
values_954,26,702,140,1871,166,13798.70,899478.04,0.02,65.19,49971.00,3.11
values_483,26,254,117,737,143,5276.83,148923.73,0.04,28.22,8273.54,0.94
values_990,26,1304,142,3374,168,24941.68,2977544.66,0.01,119.38,165419.15,6.90
values_113,26,1406,143,3663,169,27109.42,3465076.95,0.01,127.82,192504.28,7.63
values_878,26,936,143,2416,169,17880.52,1521470.10,0.01,85.09,84526.12,4.41
values_942,26,854,143,2265,169,16762.99,1301417.74,0.01,77.64,72300.99,3.97
values_126,26,776,143,2072,169,15334.62,1081787.89,0.01,70.55,60099.33,3.51
values_666,26,504,136,1342,162,9850.08,474542.03,0.02,48.18,26363.45,2.03
values_960,26,86,44,296,70,1814.27,46098.89,0.04,25.41,2561.05,0.43
values_783,26,446,136,1198,162,8793.14,374872.26,0.02,42.63,20826.24,1.73
values_735,26,854,142,2253,168,16654.89,1302131.00,0.01,78.18,72340.61,3.97
values_439,26,216,113,627,139,4463.58,110917.89,0.04,24.85,6162.10,0.77
values_860,26,1406,143,3605,169,26680.17,3410210.87,0.01,127.82,189456.16,7.55
values_18,26,504,140,1351,166,9963.68,466300.14,0.02,46.80,25905.56,2.00
values_173,26,72,31,261,57,1522.38,45966.18,0.03,30.19,2553.68,0.43
values_454,26,1206,142,3141,168,23219.27,2563603.52,0.01,110.41,142422.42,6.24
values_176,26,1206,143,3137,169,23216.56,2545379.08,0.01,109.64,141409.95,6.21
values_698,26,72,33,263,59,1547.14,43882.38,0.04,28.36,2437.91,0.41
values_869,26,182,100,546,126,3809.59,90135.01,0.04,23.66,5007.50,0.67
values_697,26,152,86,470,112,3199.46,73513.10,0.04,22.98,4084.06,0.58
values_509,26,1206,143,3129,169,23157.35,2538887.84,0.01,109.64,141049.32,6.20
values_189,26,776,143,2069,169,15312.42,1080221.60,0.01,70.55,60012.31,3.51
values_714,26,936,143,2460,169,18206.16,1549179.00,0.01,85.09,86065.50,4.46
values_270,26,104,57,345,83,2199.39,52167.95,0.04,23.72,2898.22,0.47
values_863,26,216,110,629,136,4458.01,113800.94,0.04,25.53,6322.27,0.78
values_548,26,1406,143,3644,169,26968.80,3447103.58,0.01,127.82,191505.75,7.61
values_359,26,632,141,1701,167,12559.68,731846.38,0.02,58.27,40658.13,2.71
values_512,26,126,75,402,101,2676.60,58456.97,0.05,21.84,3247.61,0.50
values_656,26,86,43,301,69,1838.67,47805.31,0.04,26,2655.85,0.44
values_684,26,504,140,1370,166,10103.80,472858.03,0.02,46.80,26269.89,2.02
values_171,26,936,143,2487,169,18405.99,1566182.18,0.01,85.09,87010.12,4.50
values_675,26,632,142,1679,168,12411.70,718130.53,0.02,57.86,39896.14,2.67
values_657,26,1022,143,2688,169,19893.56,1848292.94,0.01,92.91,102682.94,5.02
values_333,26,702,142,1871,168,13831.03,888886.92,0.02,64.27,49382.61,3.08
values_599,26,104,58,340,84,2173.39,50662.42,0.04,23.31,2814.58,0.46
values_129,26,1622,143,4189,169,31002.28,4571427.69,0.01,147.45,253968.20,9.18
values_886,26,702,142,1861,168,13757.10,884136.05,0.02,64.27,49118.67,3.07
values_107,26,446,142,1210,168,8944.70,365221.09,0.02,40.83,20290.06,1.70
values_272,26,1406,143,3664,169,27116.82,3466022.92,0.01,127.82,192556.83,7.63
values_52,26,1206,143,3153,169,23334.97,2558361.57,0.01,109.64,142131.20,6.24
values_819,26,254,121,734,147,5284.56,144211.70,0.04,27.29,8011.76,0.92
values_682,26,854,142,2264,168,16736.21,1308488.49,0.01,78.18,72693.81,3.99
values_44,26,1406,143,3677,169,27213.03,3478320.49,0.01,127.82,193240.03,7.65
values_914,26,152,84,476,110,3227.93,75933.15,0.04,23.52,4218.51,0.60
values_346,26,446,133,1245,159,9104.54,396903.15,0.02,43.59,22050.17,1.80
values_151,26,1022,142,2663,168,19685.74,1841864.50,0.01,93.56,102325.81,5.01
values_550,26,182,96,548,122,3798.04,93605.96,0.04,24.65,5200.33,0.69
values_326,26,392,133,1090,159,7971.04,305416.78,0.03,38.32,16967.60,1.51
values_836,26,566,142,1523,168,11258.50,583380.56,0.02,51.82,32410.03,2.33
values_437,26,702,142,1844,168,13631.43,876059.58,0.02,64.27,48669.98,3.05
values_984,26,1512,143,3926,169,29055.85,3993859.02,0.01,137.45,221881.06,8.39
values_17,26,776,143,2044,169,15127.40,1067169.14,0.01,70.55,59287.17,3.48
values_748,26,1512,143,3897,169,28841.23,3964357.77,0.01,137.45,220242.10,8.35
values_581,26,392,134,1075,160,7871.07,299335.72,0.03,38.03,16629.76,1.49
values_705,26,182,98,551,124,3831.76,92509.69,0.04,24.14,5139.43,0.68
values_121,26,342,125,954,151,6905.44,245612.62,0.03,35.57,13645.15,1.31
values_219,26,152,83,474,109,3208.12,76376.43,0.04,23.81,4243.14,0.60
values_321,26,104,58,347,84,2218.13,51705.47,0.04,23.31,2872.53,0.46
values_843,26,702,143,1877,169,13891.45,886527.13,0.02,63.82,49251.51,3.08
values_606,26,86,43,297,69,1814.23,47170.03,0.04,26,2620.56,0.44
values_898,26,1206,143,3127,169,23142.55,2537265.03,0.01,109.64,140959.17,6.20
values_601,26,104,59,350,85,2243.29,51405.49,0.04,22.92,2855.86,0.46
values_36,26,216,111,621,137,4407.88,111507.40,0.04,25.30,6194.86,0.77
values_282,26,1406,143,3649,169,27005.81,3451833.41,0.01,127.82,191768.52,7.61
values_395,26,1512,143,3880,169,28715.41,3947063.93,0.01,137.45,219281.33,8.33
values_449,26,182,101,541,127,3780.88,88569.88,0.04,23.43,4920.55,0.66
values_209,26,854,143,2261,169,16733.39,1299119.43,0.01,77.64,72173.30,3.97
values_956,26,152,83,468,109,3167.51,75409.64,0.04,23.81,4189.42,0.59
values_579,26,1622,143,4203,169,31105.90,4586705.80,0.01,147.45,254816.99,9.20
values_484,26,104,59,345,85,2211.24,50671.12,0.04,22.92,2815.06,0.46
values_521,26,1206,143,3140,169,23238.76,2547813.30,0.01,109.64,141545.18,6.22
values_617,26,1112,143,2912,169,21551.36,2178646.67,0.01,101.09,121035.93,5.60
values_516,26,1304,143,3398,169,25148.19,2981203.42,0.01,118.55,165622.41,6.90
values_358,26,566,140,1528,166,11269.06,592269.61,0.02,52.56,32903.87,2.35
values_335,26,1512,143,3918,169,28996.65,3985720.74,0.01,137.45,221428.93,8.38
values_139,26,342,131,969,157,7068.49,239896.91,0.03,33.94,13327.61,1.29
values_992,26,392,135,1091,161,7998.03,301910.83,0.03,37.75,16772.82,1.50
values_211,26,446,132,1224,158,8939.83,392675.16,0.02,43.92,21815.29,1.79
values_507,26,216,107,636,133,4487.16,117756.49,0.04,26.24,6542.03,0.80
