id,mean,mode,median,var,std,median,min,q1,q2,q3,q4,max
total of function:banker_algorithm---feature:M_VAL_19,6.946022534405812,0.0,5.656924486160278,41.932903918527764,6.475562054256585,5.656924486160278,0.0,1.3472486436367035,5.656924486160278,10.511796236038208,25.52292470932006,37.59465026855469
total of function:banker_algorithm---feature:M_VAL_20,1.9588866363298147,0.0,0.0,27.45257979380494,5.239520950793588,0.0,0.0,0.0,0.0,0.0,24.904657249450683,33.78565979003906
total of function:banker_algorithm---feature:M_VAL_21,4.063486191164004,0.0,0.0,76.86196550104154,8.767095613773215,0.0,0.0,0.0,0.0,1.8418980836868282,38.60013633728028,62.95618438720703
total of function:banker_algorithm---feature:M_VAL_22,23.16116186095658,0.0,14.778740406036377,591.5763409800471,24.32234242378902,14.778740406036377,0.0,0.0,14.778740406036377,44.14332103729248,74.9478692626953,95.48162078857422
total of function:banker_algorithm---feature:M_VAL_23,0.012694799238000997,0.0,0.0,0.008863187646475784,0.09414450406941334,0.0,0.0,0.0,0.0,0.0,0.49056243687868106,1.3524013757705688
total of function:banker_algorithm---feature:M_VAL_24,2.0582615150059573,0.0,0.0,18.01072366751509,4.243904295282245,0.0,0.0,0.0,0.0,1.5131906569004059,17.055039691925046,27.88736152648925
total of function:banker_algorithm---feature:M_VAL_25,15.721065847434103,0.0,14.574833393096924,179.96675092074744,13.415168687748487,14.574833393096924,0.0,1.3472338914871216,14.574833393096924,25.73273277282715,46.120562286376945,60.68818283081055
total of function:banker_algorithm---feature:M_VAL_26,17.9922901798862,0.0,5.820626497268677,514.1989326172088,22.675954943887344,5.820626497268677,0.0,0.0,5.820626497268677,32.11408233642578,75.62181709289551,92.92366027832033
total of function:banker_algorithm---feature:M_VAL_27,6.746750976607204,0.0,3.227363109588623,61.285760281605164,7.828522228467207,3.227363109588623,0.0,0.32264505326747894,3.227363109588623,11.794921875,29.414024085998538,48.17709732055664
total of function:banker_algorithm---feature:M_VAL_28,4.530982874239795,0.0,0.0,86.49279508335917,9.30015027208481,0.0,0.0,0.0,0.0,2.834021866321564,37.254883460998535,53.35392379760742
total of function:banker_algorithm---feature:M_VAL_29,2.0263848615067546,0.0,0.0,51.33015698941218,7.164506751299226,0.0,0.0,0.0,0.0,0.0,37.8981411743164,60.15010452270508
total of function:banker_algorithm---feature:M_VAL_30,21.2910221909238,0.0,8.849718570709229,604.9984011653096,24.596715251539372,8.849718570709229,0.0,0.0,8.849718570709229,45.12055587768555,76.01461448669434,84.11898040771484
total of function:banker_algorithm---feature:M_VAL_31,0.14937607109500095,0.0,0.0,0.2270167586171921,0.4764627567997231,0.0,0.0,0.0,0.0,0.0,2.3691943287849426,4.850095748901367
total of function:banker_algorithm---feature:M_VAL_32,4.454252854719525,0.0,0.5534537732601166,41.13885243776627,6.413957626751698,0.5534537732601166,0.0,0.0,0.5534537732601166,7.487662076950073,25.594796600341798,40.01367568969727
total of function:bellmanford---feature:Total_Operands,411.867,408.0,344.0,58567.675311000145,242.00759349863415,344.0,123.0,200.0,344.0,603.0,903.0,903.0
total of function:bellmanford---feature:DistinctOperands,103.771,141.0,122.0,1570.5905590000018,39.63067699396519,122.0,19.0,74.0,122.0,138.0,141.0,141.0
total of function:bellmanford---feature:ProgramLength,1119.259,417.0,954.5,374681.48191900045,612.1123115237925,954.5,382.0,582.0,954.5,1601.25,2365.0,2386.0
total of function:bellmanford---feature:VocabularySize,137.771,175.0,156.0,1570.590559000001,39.63067699396518,156.0,53.0,108.0,156.0,172.0,175.0,175.0
total of function:bellmanford---feature:ProgramVolume,8109.694399999994,2225.82,6956.695,22530839.39871743,4746.666135164493,6956.695,2199.52,3944.85,6956.695,11896.1175,17614.7345,17778.59
total of function:bellmanford---feature:Effort,599023.497670001,221628.42,347114.275,275995404705.57947,525352.6479476234,347114.275,147295.53,192298.835,347114.275,878462.5425,1918703.3512,1935596.67
total of function:bellmanford---feature:ProgramLevel,0.015989999999999737,0.02,0.02,2.4019899999999868e-05,0.004901010099969175,0.02,0.01,0.01,0.02,0.02,0.02,0.02
total of function:bellmanford---feature:ProgramLevel.1,0.015989999999999737,0.02,0.02,2.4019899999999868e-05,0.004901010099969175,0.02,0.01,0.01,0.02,0.02,0.02,0.02
total of function:bellmanford---feature:DifficultyLevel,65.75630999999997,108.87,58.7,421.53868208390014,20.531407211486993,58.7,40.28,47.81,58.7,81.36500000000001,108.87,110.05
total of function:bellmanford---feature:TimeToImplement,33279.083310000045,12312.69,19284.129999999997,851837663.074398,29186.25812046481,19284.129999999997,8183.09,10683.27,19284.129999999997,48803.475,106594.63339999999,107533.15
total of function:bellmanford---feature:BugsDelivered,2.7032314666666672,0.74194,2.3188983333333333,2.503426599857494,1.5822220450548317,2.3188983333333333,0.7331733333333333,1.31495,2.3188983333333333,3.9653725,5.871578166666667,5.926196666666667
total of function:bellmanford---feature:Sloc,60.0,60.0,60.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
total of function:bellmanford---feature:DecisionPoint,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
total of function:bellmanford---feature:GlobalVariables,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
total of function:bellmanford---feature:If,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
total of function:bellmanford---feature:Loop,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
total of function:bellmanford---feature:Goto,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
total of function:bellmanford---feature:Assignment,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
total of function:bellmanford---feature:ExitPoint,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
total of function:bellmanford---feature:Function,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
total of function:bellmanford---feature:FunctionCall,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
total of function:bellmanford---feature:PointerDereferencing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:CyclomaticComplexity,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
total of function:bellmanford---feature:SCALAR_INPUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:RANGE_SCALAR_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:SCALAR_INDEX_INPUT,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
total of function:bellmanford---feature:RANGE_SCALAR_INDEX_VALUES,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
total of function:bellmanford---feature:ARRAY_INPUT,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
total of function:bellmanford---feature:RANGE_ARRAY_INPUT,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
total of function:bellmanford---feature:cInstr,1859.427,120,1468.0,2131634.842671,1460.0119323728145,1468.0,83,582.0,1468.0,3019.0,4809.0,4820
total of function:bellmanford---feature:assemblyInstr,47503.772,1051.0,40336.0,1401047038.7580163,37430.56289662255,40336.0,1006.0,14986.25,40336.0,74567.0,120258.24,121768.0
total of function:bellmanford---feature:clockCycles,69778.275,1719.0,55304.0,3086077729.2453675,55552.47725570272,55304.0,1654.0,21064.75,55304.0,112010.0,180382.08,182575.0
total of function:bellmanford---feature:text,1190.412,1166.0,1166.0,3006.76625599999,54.8339881460394,1166.0,1072.0,1166.0,1166.0,1236.0,1348.0,1348.0
total of function:bellmanford---feature:data,293.366,290.0,226.0,58574.03404399974,242.02073060793725,226.0,4.0,82.0,226.0,484.0,784.0,784.0
total of function:bellmanford---feature:bss,34.534,38.0,34.0,239.14284399999957,15.464244048772626,34.0,8.0,22.0,34.0,48.0,60.0,60.0
total of function:bellmanford---feature:CC4CS,35.71513371368205,20.464285714285715,37.09682978292538,18.89510328187047,4.346849811285233,37.09682978292538,19.927710843373493,35.483112183353434,37.09682978292538,37.570340854759166,42.484559290079,42.87722007722008
total of function:bellmanford---feature:SS_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:SV_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:V_VAL_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bellmanford---feature:M_VAL_1,34.21391684514284,14.608898162841797,34.26938247680664,361.48191855971635,19.012677837688102,34.26938247680664,0.5004228353500366,17.78291368484497,34.26938247680664,49.21833038330078,79.89212509155273,93.72640228271484
total of function:bellmanford---feature:M_VAL_2,20.187816266912037,0.0,19.533035278320312,242.53792436144965,15.573629132654009,19.533035278320312,0.0,6.223126411437988,19.533035278320312,31.55376434326172,55.50916400909423,72.89562225341797
total of function:bellmanford---feature:M_VAL_3,18.07393592746556,0.0,16.892589569091797,116.99188141919322,10.816278538351035,16.892589569091797,0.0,9.602012872695923,16.892589569091797,25.592949390411377,44.95311000823974,56.21770477294922
total of function:bellmanford---feature:M_VAL_4,14.379939000030047,0.0,11.916578769683838,180.3046405997977,13.427756350179939,11.916578769683838,0.0,2.294164538383484,11.916578769683838,22.576553344726562,52.247272758483874,72.14915466308594
total of function:bellmanford---feature:M_VAL_5,6.684514193587005,0.0,0.0,100.50495392651939,10.025215904234651,0.0,0.0,0.0,0.0,11.564604997634888,39.01958122253418,56.65911483764648
total of function:bellmanford---feature:M_VAL_6,38.465100083187224,0.0,41.079383850097656,397.4571343847086,19.93632700335517,41.079383850097656,0.0,24.6470046043396,41.079383850097656,52.08605194091797,79.09798950195312,94.69197082519533
total of function:bellmanford---feature:M_VAL_7,0.5141734309270978,0.0,0.0,2.6433023918768,1.625823604170145,0.0,0.0,0.0,0.0,0.0,7.704625167846676,13.066375732421877
total of function:bellmanford---feature:M_VAL_8,6.2138296092469245,0.0,4.052335977554321,53.45020994040059,7.31096504850082,4.052335977554321,0.0,0.0,4.052335977554321,9.093634843826294,32.370720558166504,44.29582977294922
total of function:bellmanford---feature:M_VAL_9,29.451868111491205,0.0,29.93057155609131,422.3769008062661,20.551810158870826,29.93057155609131,0.0,9.876351594924927,29.93057155609131,45.38803768157959,75.76471145629883,86.17572784423828
total of function:bellmanford---feature:M_VAL_10,13.809802666654898,0.0,8.332746028900146,229.21944978470427,15.139995039124162,8.332746028900146,0.0,0.0,8.332746028900146,24.690507411956787,53.061969146728515,85.34034729003906
total of function:bellmanford---feature:M_VAL_11,14.376793747991323,0.0,13.60738229751587,116.41028106113417,10.789359622384184,13.60738229751587,0.0,5.69969367980957,13.60738229751587,21.456876277923584,43.26732688903809,73.8497314453125
total of function:bellmanford---feature:M_VAL_12,12.213842079062015,0.0,10.202123165130615,137.19963279871496,11.71322469684224,10.202123165130615,0.0,1.0255575776100159,10.202123165130615,20.602724075317383,44.08745452880859,49.74645614624024
total of function:bellmanford---feature:M_VAL_13,4.364861888017505,0.0,0.0,65.1471319372523,8.07137732591237,0.0,0.0,0.0,0.0,6.306655645370483,33.619680938720705,46.3393440246582
total of function:bellmanford---feature:M_VAL_14,31.1100537879616,0.0,33.76799011230469,464.10835870185224,21.543174294932776,33.76799011230469,0.0,11.686090707778929,33.76799011230469,46.85768413543701,77.53978141784667,103.68421936035156
total of function:bellmanford---feature:M_VAL_15,0.42108801820361985,0.0,0.0,2.5827272625260846,1.6070865759274093,0.0,0.0,0.0,0.0,0.0,7.714939012527465,25.92396545410156
total of function:bellmanford---feature:M_VAL_16,6.207176027948968,0.0,4.204997539520264,50.414351349489415,7.1003064264501585,4.204997539520264,0.0,0.0,4.204997539520264,9.807855129241943,28.839544773101792,39.91493606567383
total of function:bellmanford---feature:M_VAL_17,29.42967787177861,0.0,27.589505195617676,341.73719169200893,18.48613512046282,27.589505195617676,0.0,13.588797330856323,27.589505195617676,43.371644020080566,75.49197502136231,87.96006774902344
total of function:bellmanford---feature:M_VAL_18,21.1403235578984,0.0,20.03612995147705,253.24677196558235,15.913729040221288,20.03612995147705,0.0,7.031657457351685,20.03612995147705,32.4332275390625,59.783499183654776,74.13031005859375
total of function:bellmanford---feature:M_VAL_19,15.93935063161701,0.0,14.702932834625244,109.5008518732771,10.46426547222867,14.702932834625244,0.0,7.512320876121521,14.702932834625244,22.704609870910645,42.341077651977535,66.56619262695312
total of function:bellmanford---feature:M_VAL_20,10.212629680690355,0.0,6.661069631576538,128.9946910726887,11.357582976702776,6.661069631576538,0.0,0.0,6.661069631576538,17.261892795562744,44.858032569885246,53.41035842895508
total of function:bellmanford---feature:M_VAL_21,5.148223743070935,0.0,0.0,69.37753969983682,8.329318081321953,0.0,0.0,0.0,0.0,8.361373662948608,34.28732830047608,49.06542205810547
total of function:bellmanford---feature:M_VAL_22,32.957187805728985,0.0,35.78813171386719,441.23612180143766,21.00562119532383,35.78813171386719,0.0,14.634704113006594,35.78813171386719,48.89653491973877,76.00225700378418,81.65355682373047
total of function:bellmanford---feature:M_VAL_23,0.4358341613588855,0.0,0.0,2.2437137449917803,1.4979031160231226,0.0,0.0,0.0,0.0,0.0,7.367303915023801,13.31680679321289
total of function:bellmanford---feature:M_VAL_24,5.467448458297178,0.0,2.5714083909988403,52.29047093254975,7.231215038466893,2.5714083909988403,0.0,0.0,2.5714083909988403,8.086231231689453,28.832723903656007,43.07700347900391
total of function:bellmanford---feature:M_VAL_25,25.94287802233547,0.0,22.844059944152832,411.80289895353,20.292927313562476,22.844059944152832,0.0,7.812684178352356,22.844059944152832,41.351412773132324,73.45204139709472,85.45330810546875
total of function:bellmanford---feature:M_VAL_26,14.74912056553131,0.0,10.869536876678467,215.06999080980611,14.665264771213854,10.869536876678467,0.0,0.7473919093608856,10.869536876678467,25.407068729400635,54.84177940368652,62.19261169433594
total of function:bellmanford---feature:M_VAL_27,13.081786603908986,0.0,12.000540733337402,105.86586699615276,10.289114004429766,12.000540733337402,0.0,4.476191401481628,12.000540733337402,19.94622993469238,41.78735557556152,48.5714225769043
total of function:bellmanford---feature:M_VAL_28,9.045071891692933,0.0,5.447098016738892,107.25014361279267,10.356164522292636,5.447098016738892,0.0,0.0,5.447098016738892,15.95811128616333,37.3834218597412,52.73138427734375
total of function:bellmanford---feature:M_VAL_29,3.6992940070196054,0.0,0.0,53.827172809400984,7.336700403410308,0.0,0.0,0.0,0.0,4.225396156311035,30.75352224349975,53.35322952270508
total of function:bellmanford---feature:M_VAL_30,27.71037760313973,0.0,29.678263664245605,475.1961209840799,21.798993577320946,29.678263664245605,0.0,3.2712424397468567,29.678263664245605,45.171549797058105,74.48562530517577,86.69351959228516
total of function:bellmanford---feature:M_VAL_31,0.4321096053821966,0.0,0.0,2.2080063893622155,1.4859361996270954,0.0,0.0,0.0,0.0,0.0,7.113516979217528,13.12328052520752
total of function:bellmanford---feature:M_VAL_32,5.359851592003368,0.0,3.279402256011963,40.13252090808549,6.335023354975536,3.279402256011963,0.0,0.0,3.279402256011963,8.381242752075195,27.147123413085936,37.45242691040039
total of function:bfs---feature:Total_Operands,366.013,379.0,286.0,56344.62083100006,237.37021892183537,286.0,94.0,154.0,286.0,541.75,874.0,874.0
total of function:bfs---feature:DistinctOperands,105.707,145.0,122.0,1603.3491509999978,40.04184250256221,122.0,24.0,72.75,122.0,142.0,145.0,145.0
total of function:bfs---feature:ProgramLength,1010.756,331.0,825.0,361410.16846399975,601.1739918393008,825.0,316.0,477.0,825.0,1465.25,2304.0,2321.0
total of function:bfs---feature:VocabularySize,137.707,177.0,154.0,1603.3491509999978,40.04184250256221,154.0,56.0,104.75,154.0,174.0,177.0,177.0
total of function:bfs---feature:ProgramVolume,7340.72842000001,1978.48,6002.77,21582892.156599697,4645.739139964673,6002.77,1843.19,3189.45,6002.77,10935.69,17205.36,17332.31
total of function:bfs---feature:Effort,456079.3387399994,101093.93,232204.81,203250671266.8702,450833.30762807466,232204.81,92988.81,112290.13,232204.81,673725.5125,1659308.96,1677695.79
total of function:bfs---feature:ProgramLevel,0.021639999999999947,0.02,0.02,5.671039999999973e-05,0.007530630783672754,0.02,0.01,0.02,0.02,0.03,0.03,0.03
total of function:bfs---feature:ProgramLevel.1,0.021639999999999947,0.02,0.02,5.671039999999973e-05,0.007530630783672754,0.02,0.01,0.02,0.02,0.03,0.03,0.03
total of function:bfs---feature:DifficultyLevel,51.958609999999986,96.44,45.59,340.0449125679003,18.440306737359343,45.59,31.02,36.71,45.59,62.837500000000006,96.44,97.11
total of function:bfs---feature:TimeToImplement,25337.741030000012,5616.33,12900.265,627316887.6386662,25046.29488843941,12900.265,5166.04,6238.34,12900.265,37429.197499999995,92183.83,93205.32
total of function:bfs---feature:BugsDelivered,2.446909473333333,0.6594933333333334,2.000923333333333,2.398099128511078,1.5485797133215577,2.000923333333333,0.6143966666666667,1.06315,2.000923333333333,3.64523,5.73512,5.777436666666667
total of function:bfs---feature:Sloc,40.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
total of function:bfs---feature:DecisionPoint,7.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
total of function:bfs---feature:GlobalVariables,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
total of function:bfs---feature:If,7.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
total of function:bfs---feature:Loop,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
total of function:bfs---feature:Goto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:Assignment,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
total of function:bfs---feature:ExitPoint,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
total of function:bfs---feature:Function,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
total of function:bfs---feature:FunctionCall,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
total of function:bfs---feature:PointerDereferencing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:CyclomaticComplexity,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
total of function:bfs---feature:SCALAR_INPUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:RANGE_SCALAR_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:SCALAR_INDEX_INPUT,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
total of function:bfs---feature:RANGE_SCALAR_INDEX_VALUES,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
total of function:bfs---feature:ARRAY_INPUT,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
total of function:bfs---feature:RANGE_ARRAY_INPUT,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
total of function:bfs---feature:cInstr,839.581,912,669.0,386459.4194389999,621.6586036073174,669.0,37,291.0,669.0,1318.25,2111.0,2111
total of function:bfs---feature:assemblyInstr,17090.803,330.0,15454.0,156440599.23219132,12507.621645708321,15454.0,330.0,5594.0,15454.0,26730.25,41469.22,41689.0
total of function:bfs---feature:clockCycles,23315.67,495.0,20845.0,297287365.49310005,17242.023242447507,20845.0,495.0,7419.0,20845.0,36916.0,57481.27,57751.0
total of function:bfs---feature:text,776.118,778.0,778.0,1371.9340760000048,37.039628453860125,778.0,678.0,778.0,778.0,802.0,844.0,844.0
total of function:bfs---feature:data,276.498,290.0,196.0,56348.011995999885,237.37736201247137,196.0,4.0,64.0,196.0,452.5,784.0,784.0
total of function:bfs---feature:bss,18.727,21.0,18.0,59.128470999999955,7.689503950190803,18.0,6.0,12.0,18.0,25.25,32.0,32.0
total of function:bfs---feature:CC4CS,27.090370551755242,13.37837837837838,28.43421052631579,21.295154043299195,4.61466727330359,28.43421052631579,12.75438596491228,27.37336024217961,28.43421052631579,29.767274945168687,31.652212257100146,32.095665171898354
total of function:bfs---feature:SS_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:SV_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total of function:bfs---feature:V_VAL_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
