inputName,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_753," 182 
"," 88 
"," 549 
"," 114 
"," 3751.26 
"," 100857.65 
"," 0.04 
"," 26.89 
"," 5603.20 
"," 0.72 
"
values_241," 632 
"," 141 
"," 1674 
"," 167 
"," 12360.32 
"," 720229.77 
"," 0.02 
"," 58.27 
"," 40012.76 
"," 2.68 
"
values_197," 854 
"," 143 
"," 2255 
"," 169 
"," 16688.98 
"," 1295671.96 
"," 0.01 
"," 77.64 
"," 71981.78 
"," 3.96 
"
values_636," 566 
"," 142 
"," 1516 
"," 168 
"," 11206.75 
"," 580699.23 
"," 0.02 
"," 51.82 
"," 32261.07 
"," 2.32 
"
values_450," 104 
"," 58 
"," 348 
"," 84 
"," 2224.53 
"," 51854.48 
"," 0.04 
"," 23.31 
"," 2880.80 
"," 0.46 
"
values_106," 342 
"," 132 
"," 960 
"," 158 
"," 7011.63 
"," 236164.43 
"," 0.03 
"," 33.68 
"," 13120.25 
"," 1.27 
"
values_699," 254 
"," 124 
"," 730 
"," 150 
"," 5277.04 
"," 140522.41 
"," 0.04 
"," 26.63 
"," 7806.80 
"," 0.90 
"
values_578," 152 
"," 87 
"," 465 
"," 113 
"," 3171.38 
"," 72030.50 
"," 0.04 
"," 22.71 
"," 4001.69 
"," 0.58 
"
values_644," 254 
"," 114 
"," 733 
"," 140 
"," 5225.76 
"," 151363.81 
"," 0.03 
"," 28.96 
"," 8409.10 
"," 0.95 
"
values_570," 296 
"," 125 
"," 839 
"," 151 
"," 6073.02 
"," 186951.90 
"," 0.03 
"," 30.78 
"," 10386.22 
"," 1.09 
"
values_873," 632 
"," 141 
"," 1695 
"," 167 
"," 12515.38 
"," 729264.91 
"," 0.02 
"," 58.27 
"," 40514.72 
"," 2.70 
"
values_33," 216 
"," 110 
"," 643 
"," 136 
"," 4557.24 
"," 116333.87 
"," 0.04 
"," 25.53 
"," 6462.99 
"," 0.79 
"
values_210," 296 
"," 123 
"," 844 
"," 149 
"," 6092.98 
"," 190616.10 
"," 0.03 
"," 31.28 
"," 10589.78 
"," 1.10 
"
values_486," 776 
"," 142 
"," 2046 
"," 168 
"," 15124.68 
"," 1074491.45 
"," 0.01 
"," 71.04 
"," 59693.97 
"," 3.50 
"
values_252," 446 
"," 137 
"," 1224 
"," 163 
"," 8994.84 
"," 380672.27 
"," 0.02 
"," 42.32 
"," 21148.46 
"," 1.75 
"
values_694," 632 
"," 142 
"," 1703 
"," 168 
"," 12589.12 
"," 728395.65 
"," 0.02 
"," 57.86 
"," 40466.42 
"," 2.70 
"
values_759," 776 
"," 143 
"," 2048 
"," 169 
"," 15157.00 
"," 1069257.53 
"," 0.01 
"," 70.55 
"," 59403.20 
"," 3.49 
"
values_245," 296 
"," 124 
"," 825 
"," 150 
"," 5963.78 
"," 185069.42 
"," 0.03 
"," 31.03 
"," 10281.63 
"," 1.08 
"
values_15," 254 
"," 108 
"," 731 
"," 134 
"," 5165.31 
"," 157924.61 
"," 0.03 
"," 30.57 
"," 8773.59 
"," 0.97 
"
values_792," 702 
"," 143 
"," 1859 
"," 169 
"," 13758.23 
"," 878025.53 
"," 0.02 
"," 63.82 
"," 48779.20 
"," 3.06 
"
values_248," 342 
"," 134 
"," 955 
"," 160 
"," 6992.44 
"," 232002.94 
"," 0.03 
"," 33.18 
"," 12889.05 
"," 1.26 
"
values_246," 152 
"," 86 
"," 473 
"," 112 
"," 3219.88 
"," 73982.33 
"," 0.04 
"," 22.98 
"," 4110.13 
"," 0.59 
"
values_556," 296 
"," 123 
"," 847 
"," 149 
"," 6114.64 
"," 191293.64 
"," 0.03 
"," 31.28 
"," 10627.42 
"," 1.11 
"
values_513," 72 
"," 32 
"," 264 
"," 58 
"," 1546.51 
"," 45235.33 
"," 0.03 
"," 29.25 
"," 2513.07 
"," 0.42 
"
values_93," 72 
"," 31 
"," 261 
"," 57 
"," 1522.38 
"," 45966.18 
"," 0.03 
"," 30.19 
"," 2553.68 
"," 0.43 
"
values_558," 566 
"," 139 
"," 1540 
"," 165 
"," 11344.14 
"," 600504.71 
"," 0.02 
"," 52.94 
"," 33361.37 
"," 2.37 
"
values_991," 152 
"," 85 
"," 479 
"," 111 
"," 3254.53 
"," 75658.14 
"," 0.04 
"," 23.25 
"," 4203.23 
"," 0.60 
"
values_181," 854 
"," 143 
"," 2259 
"," 169 
"," 16718.59 
"," 1297970.27 
"," 0.01 
"," 77.64 
"," 72109.46 
"," 3.97 
"
values_674," 566 
"," 140 
"," 1527 
"," 166 
"," 11261.69 
"," 591882.00 
"," 0.02 
"," 52.56 
"," 32882.33 
"," 2.35 
"
values_652," 342 
"," 125 
"," 968 
"," 151 
"," 7006.78 
"," 249217.00 
"," 0.03 
"," 35.57 
"," 13845.39 
"," 1.32 
"
values_344," 632 
"," 142 
"," 1688 
"," 168 
"," 12478.23 
"," 721979.95 
"," 0.02 
"," 57.86 
"," 40110.00 
"," 2.68 
"
values_715," 62 
"," 24 
"," 235 
"," 50 
"," 1326.31 
"," 44541.78 
"," 0.03 
"," 33.58 
"," 2474.54 
"," 0.42 
"
values_528," 392 
"," 138 
"," 1074 
"," 164 
"," 7902.01 
"," 291801.79 
"," 0.03 
"," 36.93 
"," 16211.21 
"," 1.47 
"
values_276," 86 
"," 43 
"," 301 
"," 69 
"," 1838.67 
"," 47805.31 
"," 0.04 
"," 26 
"," 2655.85 
"," 0.44 
"
values_24," 216 
"," 109 
"," 626 
"," 135 
"," 4430.09 
"," 114125.53 
"," 0.04 
"," 25.76 
"," 6340.31 
"," 0.78 
"
values_296," 182 
"," 99 
"," 547 
"," 125 
"," 3810.28 
"," 91061.94 
"," 0.04 
"," 23.90 
"," 5059.00 
"," 0.67 
"
values_244," 504 
"," 136 
"," 1369 
"," 162 
"," 10048.25 
"," 484089.44 
"," 0.02 
"," 48.18 
"," 26893.86 
"," 2.06 
"
values_380," 72 
"," 33 
"," 261 
"," 59 
"," 1535.37 
"," 43548.67 
"," 0.04 
"," 28.36 
"," 2419.37 
"," 0.41 
"
values_25," 152 
"," 82 
"," 466 
"," 108 
"," 3147.78 
"," 75853.76 
"," 0.04 
"," 24.10 
"," 4214.10 
"," 0.60 
"
values_740," 776 
"," 142 
"," 2072 
"," 168 
"," 15316.88 
"," 1088145.79 
"," 0.01 
"," 71.04 
"," 60452.54 
"," 3.53 
"
values_478," 152 
"," 86 
"," 473 
"," 112 
"," 3219.88 
"," 73982.33 
"," 0.04 
"," 22.98 
"," 4110.13 
"," 0.59 
"
values_379," 342 
"," 129 
"," 955 
"," 155 
"," 6948.70 
"," 239487.71 
"," 0.03 
"," 34.47 
"," 13304.87 
"," 1.29 
"
values_810," 254 
"," 118 
"," 742 
"," 144 
"," 5320.08 
"," 148872.19 
"," 0.04 
"," 27.98 
"," 8270.68 
"," 0.94 
"
values_440," 296 
"," 126 
"," 848 
"," 152 
"," 6146.24 
"," 187704.30 
"," 0.03 
"," 30.54 
"," 10428.02 
"," 1.09 
"
values_543," 152 
"," 91 
"," 476 
"," 117 
"," 3270.29 
"," 71012.09 
"," 0.05 
"," 21.71 
"," 3945.12 
"," 0.57 
"
values_130," 104 
"," 55 
"," 347 
"," 81 
"," 2199.93 
"," 54078.23 
"," 0.04 
"," 24.58 
"," 3004.35 
"," 0.48 
"
values_225," 566 
"," 142 
"," 1526 
"," 168 
"," 11280.68 
"," 584529.70 
"," 0.02 
"," 51.82 
"," 32473.87 
"," 2.33 
"
values_285," 342 
"," 129 
"," 946 
"," 155 
"," 6883.21 
"," 237230.76 
"," 0.03 
"," 34.47 
"," 13179.49 
"," 1.28 
"
values_363," 104 
"," 56 
"," 350 
"," 82 
"," 2225.14 
"," 53721.31 
"," 0.04 
"," 24.14 
"," 2984.52 
"," 0.47 
"
values_667," 216 
"," 107 
"," 629 
"," 133 
"," 4437.77 
"," 116460.43 
"," 0.04 
"," 26.24 
"," 6470.02 
"," 0.79 
"
values_26," 776 
"," 143 
"," 2076 
"," 169 
"," 15364.23 
"," 1083876.29 
"," 0.01 
"," 70.55 
"," 60215.35 
"," 3.52 
"
values_793," 104 
"," 56 
"," 344 
"," 82 
"," 2187.00 
"," 52800.38 
"," 0.04 
"," 24.14 
"," 2933.35 
"," 0.47 
"
values_772," 254 
"," 115 
"," 727 
"," 141 
"," 5190.45 
"," 149033.73 
"," 0.03 
"," 28.71 
"," 8279.65 
"," 0.94 
"
values_931," 216 
"," 101 
"," 630 
"," 127 
"," 4402.87 
"," 122408.54 
"," 0.04 
"," 27.80 
"," 6800.47 
"," 0.82 
"
values_981," 504 
"," 140 
"," 1356 
"," 166 
"," 10000.55 
"," 468025.90 
"," 0.02 
"," 46.80 
"," 26001.44 
"," 2.01 
"
values_422," 342 
"," 130 
"," 943 
"," 156 
"," 6870.13 
"," 234958.59 
"," 0.03 
"," 34.20 
"," 13053.26 
"," 1.27 
"
values_920," 104 
"," 57 
"," 347 
"," 83 
"," 2212.14 
"," 52470.38 
"," 0.04 
"," 23.72 
"," 2915.02 
"," 0.47 
"
values_259," 182 
"," 96 
"," 549 
"," 122 
"," 3804.97 
"," 93776.77 
"," 0.04 
"," 24.65 
"," 5209.82 
"," 0.69 
"
values_477," 566 
"," 136 
"," 1519 
"," 162 
"," 11149.23 
"," 603206.25 
"," 0.02 
"," 54.10 
"," 33511.46 
"," 2.38 
"
values_738," 254 
"," 114 
"," 732 
"," 140 
"," 5218.64 
"," 151157.31 
"," 0.03 
"," 28.96 
"," 8397.63 
"," 0.95 
"
values_430," 216 
"," 114 
"," 645 
"," 140 
"," 4598.39 
"," 113265.55 
"," 0.04 
"," 24.63 
"," 6292.53 
"," 0.78 
"
values_922," 566 
"," 139 
"," 1519 
"," 165 
"," 11189.44 
"," 592316.01 
"," 0.02 
"," 52.94 
"," 32906.44 
"," 2.35 
"
values_903," 72 
"," 34 
"," 262 
"," 60 
"," 1547.61 
"," 42604.66 
"," 0.04 
"," 27.53 
"," 2366.93 
"," 0.41 
"
values_761," 182 
"," 99 
"," 545 
"," 125 
"," 3796.35 
"," 90728.99 
"," 0.04 
"," 23.90 
"," 5040.50 
"," 0.67 
"
values_204," 104 
"," 58 
"," 345 
"," 84 
"," 2205.35 
"," 51407.46 
"," 0.04 
"," 23.31 
"," 2855.97 
"," 0.46 
"
values_48," 104 
"," 57 
"," 347 
"," 83 
"," 2212.14 
"," 52470.38 
"," 0.04 
"," 23.72 
"," 2915.02 
"," 0.47 
"
values_71," 254 
"," 119 
"," 732 
"," 145 
"," 5255.69 
"," 145834.45 
"," 0.04 
"," 27.75 
"," 8101.91 
"," 0.92 
"
values_851," 182 
"," 92 
"," 543 
"," 118 
"," 3737.28 
"," 96112.97 
"," 0.04 
"," 25.72 
"," 5339.61 
"," 0.70 
"
values_347," 104 
"," 57 
"," 345 
"," 83 
"," 2199.39 
"," 52167.95 
"," 0.04 
"," 23.72 
"," 2898.22 
"," 0.47 
"
values_725," 62 
"," 24 
"," 233 
"," 50 
"," 1315.02 
"," 44162.70 
"," 0.03 
"," 33.58 
"," 2453.48 
"," 0.42 
"
values_266," 126 
"," 72 
"," 403 
"," 98 
"," 2665.73 
"," 60645.31 
"," 0.04 
"," 22.75 
"," 3369.18 
"," 0.51 
"
values_448," 392 
"," 133 
"," 1078 
"," 159 
"," 7883.29 
"," 302054.40 
"," 0.03 
"," 38.32 
"," 16780.80 
"," 1.50 
"
values_934," 566 
"," 142 
"," 1510 
"," 168 
"," 11162.40 
"," 578400.94 
"," 0.02 
"," 51.82 
"," 32133.39 
"," 2.31 
"
values_531," 854 
"," 142 
"," 2266 
"," 168 
"," 16750.99 
"," 1309644.40 
"," 0.01 
"," 78.18 
"," 72758.02 
"," 3.99 
"
values_224," 504 
"," 139 
"," 1368 
"," 165 
"," 10077.13 
"," 475002.50 
"," 0.02 
"," 47.14 
"," 26389.03 
"," 2.03 
"
values_686," 446 
"," 135 
"," 1233 
"," 161 
"," 9039.02 
"," 388209.19 
"," 0.02 
"," 42.95 
"," 21567.18 
"," 1.77 
"
values_927," 392 
"," 132 
"," 1087 
"," 158 
"," 7939.21 
"," 306501.61 
"," 0.03 
"," 38.61 
"," 17027.87 
"," 1.52 
"
values_407," 104 
"," 59 
"," 344 
"," 85 
"," 2204.83 
"," 50524.25 
"," 0.04 
"," 22.92 
"," 2806.90 
"," 0.46 
"
values_76," 392 
"," 135 
"," 1067 
"," 161 
"," 7822.09 
"," 295269.35 
"," 0.03 
"," 37.75 
"," 16403.85 
"," 1.48 
"
values_949," 504 
"," 134 
"," 1378 
"," 160 
"," 10089.62 
"," 493337.09 
"," 0.02 
"," 48.90 
"," 27407.62 
"," 2.08 
"
values_969," 104 
"," 57 
"," 342 
"," 83 
"," 2180.26 
"," 51714.32 
"," 0.04 
"," 23.72 
"," 2873.02 
"," 0.46 
"
values_781," 216 
"," 106 
"," 632 
"," 132 
"," 4452.06 
"," 117937.51 
"," 0.04 
"," 26.49 
"," 6552.08 
"," 0.80 
"
values_7," 776 
"," 142 
"," 2067 
"," 168 
"," 15279.92 
"," 1085519.96 
"," 0.01 
"," 71.04 
"," 60306.66 
"," 3.52 
"
values_683," 254 
"," 120 
"," 734 
"," 146 
"," 5277.33 
"," 145214.56 
"," 0.04 
"," 27.52 
"," 8067.48 
"," 0.92 
"
values_376," 632 
"," 141 
"," 1683 
"," 167 
"," 12426.77 
"," 724101.97 
"," 0.02 
"," 58.27 
"," 40227.89 
"," 2.69 
"
values_877," 702 
"," 141 
"," 1846 
"," 167 
"," 13630.32 
"," 882200.59 
"," 0.02 
"," 64.72 
"," 49011.14 
"," 3.07 
"
values_654," 854 
"," 143 
"," 2265 
"," 169 
"," 16762.99 
"," 1301417.74 
"," 0.01 
"," 77.64 
"," 72300.99 
"," 3.97 
"
values_508," 504 
"," 140 
"," 1359 
"," 166 
"," 10022.68 
"," 469061.36 
"," 0.02 
"," 46.80 
"," 26058.96 
"," 2.01 
"
values_332," 632 
"," 142 
"," 1694 
"," 168 
"," 12522.59 
"," 724546.23 
"," 0.02 
"," 57.86 
"," 40252.57 
"," 2.69 
"
values_281," 446 
"," 140 
"," 1222 
"," 166 
"," 9012.30 
"," 373237.89 
"," 0.02 
"," 41.41 
"," 20735.44 
"," 1.73 
"
values_381," 182 
"," 97 
"," 542 
"," 123 
"," 3762.84 
"," 91782.33 
"," 0.04 
"," 24.39 
"," 5099.02 
"," 0.68 
"
values_769," 566 
"," 141 
"," 1522 
"," 167 
"," 11238.00 
"," 586448.15 
"," 0.02 
"," 52.18 
"," 32580.45 
"," 2.34 
"
values_701," 296 
"," 123 
"," 842 
"," 149 
"," 6078.54 
"," 190164.40 
"," 0.03 
"," 31.28 
"," 10564.69 
"," 1.10 
"
values_855," 104 
"," 56 
"," 349 
"," 82 
"," 2218.79 
"," 53567.82 
"," 0.04 
"," 24.14 
"," 2975.99 
"," 0.47 
"
values_320," 776 
"," 142 
"," 2067 
"," 168 
"," 15279.92 
"," 1085519.96 
"," 0.01 
"," 71.04 
"," 60306.66 
"," 3.52 
"
values_50," 392 
"," 133 
"," 1076 
"," 159 
"," 7868.66 
"," 301494.00 
"," 0.03 
"," 38.32 
"," 16749.67 
"," 1.50 
"
values_918," 632 
"," 143 
"," 1689 
"," 169 
"," 12500.09 
"," 718186.72 
"," 0.02 
"," 57.45 
"," 39899.26 
"," 2.67 
"
values_615," 776 
"," 142 
"," 2058 
"," 168 
"," 15213.39 
"," 1080793.46 
"," 0.01 
"," 71.04 
"," 60044.08 
"," 3.51 
"
values_704," 566 
"," 138 
"," 1501 
"," 164 
"," 11043.69 
"," 588836.51 
"," 0.02 
"," 53.32 
"," 32713.14 
"," 2.34 
"
values_633," 182 
"," 92 
"," 552 
"," 118 
"," 3799.22 
"," 97706.00 
"," 0.04 
"," 25.72 
"," 5428.11 
"," 0.71 
"
values_847," 254 
"," 107 
"," 731 
"," 133 
"," 5157.41 
"," 159156.75 
"," 0.03 
"," 30.86 
"," 8842.04 
"," 0.98 
"
values_602," 296 
"," 124 
"," 841 
"," 150 
"," 6079.44 
"," 188658.64 
"," 0.03 
"," 31.03 
"," 10481.04 
"," 1.10 
"
values_399," 392 
"," 131 
"," 1079 
"," 157 
"," 7870.90 
"," 306183.85 
"," 0.03 
"," 38.90 
"," 17010.21 
"," 1.51 
"
values_22," 392 
"," 131 
"," 1086 
"," 157 
"," 7921.96 
"," 308170.22 
"," 0.03 
"," 38.90 
"," 17120.57 
"," 1.52 
"
values_313," 446 
"," 135 
"," 1217 
"," 161 
"," 8921.73 
"," 383171.60 
"," 0.02 
"," 42.95 
"," 21287.31 
"," 1.76 
"
values_375," 632 
"," 141 
"," 1688 
"," 167 
"," 12463.69 
"," 726253.19 
"," 0.02 
"," 58.27 
"," 40347.40 
"," 2.69 
"
values_963," 104 
"," 59 
"," 345 
"," 85 
"," 2211.24 
"," 50671.12 
"," 0.04 
"," 22.92 
"," 2815.06 
"," 0.46 
"
values_168," 702 
"," 143 
"," 1843 
"," 169 
"," 13639.82 
"," 870468.56 
"," 0.02 
"," 63.82 
"," 48359.36 
"," 3.04 
"
values_226," 854 
"," 142 
"," 2239 
"," 168 
"," 16551.40 
"," 1294039.64 
"," 0.01 
"," 78.18 
"," 71891.09 
"," 3.96 
"
values_190," 62 
"," 24 
"," 234 
"," 50 
"," 1320.66 
"," 44352.24 
"," 0.03 
"," 33.58 
"," 2464.01 
"," 0.42 
"
values_429," 104 
"," 59 
"," 347 
"," 85 
"," 2224.06 
"," 50964.87 
"," 0.04 
"," 22.92 
"," 2831.38 
"," 0.46 
"
values_236," 254 
"," 112 
"," 723 
"," 138 
"," 5139.46 
"," 151522.39 
"," 0.03 
"," 29.48 
"," 8417.91 
"," 0.95 
"
values_777," 104 
"," 55 
"," 349 
"," 81 
"," 2212.61 
"," 54389.92 
"," 0.04 
"," 24.58 
"," 3021.66 
"," 0.48 
"
values_909," 72 
"," 34 
"," 263 
"," 60 
"," 1553.51 
"," 42767.28 
"," 0.04 
"," 27.53 
"," 2375.96 
"," 0.41 
"
values_438," 104 
"," 61 
"," 346 
"," 87 
"," 2229.26 
"," 49409.14 
"," 0.05 
"," 22.16 
"," 2744.95 
"," 0.45 
"
values_607," 86 
"," 44 
"," 298 
"," 70 
"," 1826.53 
"," 46410.37 
"," 0.04 
"," 25.41 
"," 2578.35 
"," 0.43 
"
values_717," 254 
"," 113 
"," 737 
"," 139 
"," 5246.66 
"," 153313.89 
"," 0.03 
"," 29.22 
"," 8517.44 
"," 0.95 
"
values_782," 776 
"," 142 
"," 2053 
"," 168 
"," 15176.43 
"," 1078167.62 
"," 0.01 
"," 71.04 
"," 59898.20 
"," 3.50 
"
values_258," 632 
"," 143 
"," 1690 
"," 169 
"," 12507.49 
"," 718611.94 
"," 0.02 
"," 57.45 
"," 39922.89 
"," 2.67 
"
values_872," 104 
"," 58 
"," 343 
"," 84 
"," 2192.56 
"," 51109.44 
"," 0.04 
"," 23.31 
"," 2839.41 
"," 0.46 
"
values_637," 392 
"," 132 
"," 1099 
"," 158 
"," 8026.86 
"," 309885.25 
"," 0.03 
"," 38.61 
"," 17215.85 
"," 1.53 
"
values_746," 702 
"," 142 
"," 1848 
"," 168 
"," 13661.00 
"," 877959.93 
"," 0.02 
"," 64.27 
"," 48775.55 
"," 3.06 
"
values_4," 104 
"," 55 
"," 345 
"," 81 
"," 2187.25 
"," 53766.54 
"," 0.04 
"," 24.58 
"," 2987.03 
"," 0.47 
"
values_345," 296 
"," 124 
"," 840 
"," 150 
"," 6072.21 
"," 188434.32 
"," 0.03 
"," 31.03 
"," 10468.57 
"," 1.10 
"
values_102," 104 
"," 51 
"," 346 
"," 77 
"," 2168.31 
"," 57481.42 
"," 0.04 
"," 26.51 
"," 3193.41 
"," 0.50 
"
values_962," 126 
"," 70 
"," 402 
"," 96 
"," 2647.15 
"," 61943.43 
"," 0.04 
"," 23.40 
"," 3441.30 
"," 0.52 
"
values_356," 446 
"," 137 
"," 1221 
"," 163 
"," 8972.80 
"," 379739.25 
"," 0.02 
"," 42.32 
"," 21096.63 
"," 1.75 
"
values_853," 446 
"," 140 
"," 1224 
"," 166 
"," 9027.05 
"," 373848.76 
"," 0.02 
"," 41.41 
"," 20769.38 
"," 1.73 
"
values_849," 182 
"," 92 
"," 540 
"," 118 
"," 3716.63 
"," 95581.96 
"," 0.04 
"," 25.72 
"," 5310.11 
"," 0.70 
"
values_814," 254 
"," 117 
"," 731 
"," 143 
"," 5233.87 
"," 147711.33 
"," 0.04 
"," 28.22 
"," 8206.18 
"," 0.93 
"
values_370," 126 
"," 72 
"," 407 
"," 98 
"," 2692.19 
"," 61247.25 
"," 0.04 
"," 22.75 
"," 3402.63 
"," 0.52 
"
values_778," 296 
"," 127 
"," 835 
"," 153 
"," 6059.92 
"," 183610.77 
"," 0.03 
"," 30.30 
"," 10200.60 
"," 1.08 
"
values_458," 86 
"," 45 
"," 303 
"," 71 
"," 1863.37 
"," 46294.48 
"," 0.04 
"," 24.84 
"," 2571.92 
"," 0.43 
"
values_818," 126 
"," 70 
"," 408 
"," 96 
"," 2686.66 
"," 62867.95 
"," 0.04 
"," 23.40 
"," 3492.66 
"," 0.53 
"
values_119," 216 
"," 110 
"," 637 
"," 136 
"," 4514.71 
"," 115248.33 
"," 0.04 
"," 25.53 
"," 6402.69 
"," 0.79 
"
values_373," 296 
"," 128 
"," 856 
"," 154 
"," 6220.37 
"," 186999.85 
"," 0.03 
"," 30.06 
"," 10388.88 
"," 1.09 
"
values_351," 126 
"," 72 
"," 400 
"," 98 
"," 2645.88 
"," 60193.86 
"," 0.04 
"," 22.75 
"," 3344.10 
"," 0.51 
"
values_32," 446 
"," 134 
"," 1221 
"," 160 
"," 8940.07 
"," 386825.00 
"," 0.02 
"," 43.27 
"," 21490.28 
"," 1.77 
"
values_770," 702 
"," 143 
"," 1856 
"," 169 
"," 13736.03 
"," 876608.60 
"," 0.02 
"," 63.82 
"," 48700.48 
"," 3.05 
"
values_371," 254 
"," 115 
"," 737 
"," 141 
"," 5261.85 
"," 151083.71 
"," 0.03 
"," 28.71 
"," 8393.54 
"," 0.95 
"
values_283," 182 
"," 103 
"," 554 
"," 129 
"," 3884.22 
"," 89223.93 
"," 0.04 
"," 22.97 
"," 4956.88 
"," 0.67 
"
values_535," 72 
"," 33 
"," 260 
"," 59 
"," 1529.49 
"," 43381.82 
"," 0.04 
"," 28.36 
"," 2410.10 
"," 0.41 
"
values_250," 854 
"," 143 
"," 2240 
"," 169 
"," 16577.97 
"," 1287053.30 
"," 0.01 
"," 77.64 
"," 71502.96 
"," 3.94 
"
values_132," 296 
"," 124 
"," 829 
"," 150 
"," 5992.69 
"," 185966.72 
"," 0.03 
"," 31.03 
"," 10331.48 
"," 1.09 
"
values_649," 182 
"," 89 
"," 553 
"," 115 
"," 3785.56 
"," 100636.24 
"," 0.04 
"," 26.58 
"," 5590.90 
"," 0.72 
"
values_77," 702 
"," 143 
"," 1890 
"," 169 
"," 13987.66 
"," 892667.17 
"," 0.02 
"," 63.82 
"," 49592.62 
"," 3.09 
"
values_260," 126 
"," 75 
"," 400 
"," 101 
"," 2663.28 
"," 58166.14 
"," 0.05 
"," 21.84 
"," 3231.45 
"," 0.50 
"
values_891," 342 
"," 136 
"," 946 
"," 162 
"," 6943.50 
"," 226991.12 
"," 0.03 
"," 32.69 
"," 12610.62 
"," 1.24 
"
values_91," 126 
"," 75 
"," 402 
"," 101 
"," 2676.60 
"," 58456.97 
"," 0.05 
"," 21.84 
"," 3247.61 
"," 0.50 
"
values_137," 62 
"," 23 
"," 235 
"," 49 
"," 1319.46 
"," 46238.36 
"," 0.03 
"," 35.04 
"," 2568.80 
"," 0.43 
"
values_42," 566 
"," 141 
"," 1538 
"," 167 
"," 11356.14 
"," 592613.17 
"," 0.02 
"," 52.18 
"," 32922.95 
"," 2.35 
"
values_13," 104 
"," 61 
"," 337 
"," 87 
"," 2171.27 
"," 48123.93 
"," 0.05 
"," 22.16 
"," 2673.55 
"," 0.44 
"
values_577," 342 
"," 134 
"," 949 
"," 160 
"," 6948.51 
"," 230545.33 
"," 0.03 
"," 33.18 
"," 12808.07 
"," 1.25 
"
values_41," 182 
"," 94 
"," 543 
"," 120 
"," 3750.44 
"," 94399.41 
"," 0.04 
"," 25.17 
"," 5244.41 
"," 0.69 
"
values_809," 776 
"," 140 
"," 2062 
"," 166 
"," 15207.33 
"," 1095796.84 
"," 0.01 
"," 72.06 
"," 60877.60 
"," 3.54 
"
values_414," 152 
"," 85 
"," 478 
"," 111 
"," 3247.73 
"," 75500.19 
"," 0.04 
"," 23.25 
"," 4194.45 
"," 0.60 
"
values_360," 72 
"," 33 
"," 256 
"," 59 
"," 1505.96 
"," 42714.41 
"," 0.04 
"," 28.36 
"," 2373.02 
"," 0.41 
"
values_386," 342 
"," 131 
"," 951 
"," 157 
"," 6937.18 
"," 235440.62 
"," 0.03 
"," 33.94 
"," 13080.03 
"," 1.27 
"
values_158," 776 
"," 143 
"," 2049 
"," 169 
"," 15164.40 
"," 1069779.63 
"," 0.01 
"," 70.55 
"," 59432.20 
"," 3.49 
"
values_904," 776 
"," 142 
"," 2062 
"," 168 
"," 15242.96 
"," 1082894.12 
"," 0.01 
"," 71.04 
"," 60160.78 
"," 3.52 
"
values_480," 182 
"," 95 
"," 545 
"," 121 
"," 3770.78 
"," 93912.28 
"," 0.04 
"," 24.91 
"," 5217.35 
"," 0.69 
"
values_647," 566 
"," 139 
"," 1519 
"," 165 
"," 11189.44 
"," 592316.01 
"," 0.02 
"," 52.94 
"," 32906.44 
"," 2.35 
"
values_104," 504 
"," 140 
"," 1362 
"," 166 
"," 10044.80 
"," 470096.81 
"," 0.02 
"," 46.80 
"," 26116.49 
"," 2.02 
"
values_55," 182 
"," 97 
"," 553 
"," 123 
"," 3839.21 
"," 93645.07 
"," 0.04 
"," 24.39 
"," 5202.50 
"," 0.69 
"
values_491," 776 
"," 142 
"," 2061 
"," 168 
"," 15235.57 
"," 1082368.96 
"," 0.01 
"," 71.04 
"," 60131.61 
"," 3.51 
"
values_391," 126 
"," 70 
"," 406 
"," 96 
"," 2673.49 
"," 62559.78 
"," 0.04 
"," 23.40 
"," 3475.54 
"," 0.53 
"
values_972," 126 
"," 66 
"," 405 
"," 92 
"," 2642.04 
"," 65570.69 
"," 0.04 
"," 24.82 
"," 3642.82 
"," 0.54 
"
values_571," 854 
"," 143 
"," 2252 
"," 169 
"," 16666.78 
"," 1293948.23 
"," 0.01 
"," 77.64 
"," 71886.01 
"," 3.96 
"
values_940," 182 
"," 95 
"," 556 
"," 121 
"," 3846.89 
"," 95807.76 
"," 0.04 
"," 24.91 
"," 5322.65 
"," 0.70 
"
values_861," 566 
"," 139 
"," 1537 
"," 165 
"," 11322.04 
"," 599334.89 
"," 0.02 
"," 52.94 
"," 33296.38 
"," 2.37 
"
values_324," 342 
"," 128 
"," 946 
"," 154 
"," 6874.38 
"," 238777.30 
"," 0.03 
"," 34.73 
"," 13265.41 
"," 1.28 
"
values_549," 854 
"," 143 
"," 2242 
"," 169 
"," 16592.77 
"," 1288202.46 
"," 0.01 
"," 77.64 
"," 71566.80 
"," 3.95 
"
values_170," 854 
"," 143 
"," 2241 
"," 169 
"," 16585.37 
"," 1287627.88 
"," 0.01 
"," 77.64 
"," 71534.88 
"," 3.95 
"
values_269," 632 
"," 142 
"," 1677 
"," 168 
"," 12396.92 
"," 717275.10 
"," 0.02 
"," 57.86 
"," 39848.62 
"," 2.67 
"
values_442," 854 
"," 142 
"," 2252 
"," 168 
"," 16647.50 
"," 1301553.04 
"," 0.01 
"," 78.18 
"," 72308.50 
"," 3.97 
"
