inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,AnalysisSummary,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_806,24,10,114,41,14,82,28,103,93,105,71,10,17,61,91,60
values_671,24,10,36,65,116,62,52,16,86,99,39,110,10,11,12,13
values_816,24,10,105,118,19,34,93,111,88,19,26,53,10,11,12,13
values_630,24,10,96,104,110,102,39,36,32,118,77,114,106,113,80,126
values_433,24,10,81,117,28,75,40,97,86,25,89,10,56,11,25,42
values_905,24,10,96,26,48,42,23,19,40,89,110,10,11,12,13,14
values_84,24,10,13,70,58,57,96,116,71,41,97,29,22,38,61,35
values_233,24,10,97,45,18,92,99,30,97,35,25,124,124,32,104,52
values_664,24,10,11,84,23,68,113,62,107,90,82,10,11,12,13,14
values_162,24,10,124,32,47,128,26,11,113,84,32,10,11,12,13,14
values_681,24,10,104,55,84,85,71,110,74,36,84,47,10,11,12,13
values_542,24,10,55,104,46,73,92,120,66,58,100,46,10,11,12,13
values_169,24,10,107,81,82,101,29,70,110,120,107,53,10,11,12,13
values_660,24,10,32,25,107,21,47,113,50,12,17,10,11,12,13,14
values_488,24,10,15,57,78,105,53,55,10,12,36,30,10,11,12,13
values_894,24,10,78,13,125,15,91,126,122,51,10,11,12,13,14,15
values_828,24,10,28,54,17,17,30,103,104,59,115,21,10,11,13,22
values_537,24,10,114,62,100,82,92,113,68,112,103,10,11,27,108,93
values_845,24,10,125,94,99,77,51,57,84,108,32,65,20,46,110,55
values_584,24,10,90,58,102,72,57,100,43,90,43,95,10,11,12,13
values_457,24,10,76,40,71,36,95,113,86,103,10,11,12,13,14,15
values_499,24,10,14,67,123,10,75,13,34,70,96,77,10,11,12,13
values_369,24,10,75,124,123,62,80,115,118,110,41,52,13,78,57,95
values_58,24,10,96,68,92,36,82,118,70,102,10,11,12,13,14,15
values_64,24,10,65,49,82,119,104,48,25,119,10,11,12,13,112,74
values_196,24,10,20,57,46,90,10,42,75,93,72,114,10,49,102,79
values_462,24,10,72,62,74,90,113,119,108,52,56,10,11,12,13,14
values_343,24,10,74,37,115,55,24,56,120,37,64,34,117,91,112,116
values_262,24,10,14,45,45,10,91,119,41,61,122,75,10,11,12,13
values_966,24,10,57,34,108,52,115,35,116,78,70,10,11,12,47,61
values_261,24,10,87,39,99,30,18,23,81,27,86,59,17,20,25,61
values_349,24,10,25,64,14,46,12,55,16,98,118,10,11,12,13,14
values_263,24,10,125,106,99,75,76,46,50,94,10,11,12,13,14,15
values_801,24,10,71,90,27,124,83,113,67,43,76,101,43,65,22,59
values_292,24,10,91,99,81,20,83,23,26,113,100,15,10,11,12,13
values_786,24,10,16,57,23,77,46,87,45,41,82,18,126,39,15,108
values_101,24,10,45,84,55,100,47,94,108,34,126,10,11,12,13,14
values_691,24,10,125,74,41,95,12,89,80,15,83,75,10,11,12,13
values_926,24,10,78,91,76,71,84,17,35,82,118,10,11,72,122,95
values_754,24,10,100,57,65,103,119,121,35,124,38,10,11,12,13,14
values_215,24,10,15,124,112,84,106,115,99,77,30,10,11,12,13,14
values_977,24,10,33,48,74,79,54,18,53,117,63,99,94,65,116,85
values_850,24,10,28,127,106,19,32,61,63,29,124,10,11,12,13,14
values_646,24,10,76,123,58,50,43,93,20,107,99,10,11,12,13,14
values_628,24,10,76,72,65,121,72,103,108,109,98,64,10,11,12,13
values_941,24,10,11,41,85,42,56,121,117,105,113,10,11,12,13,14
values_353,24,10,48,29,46,57,13,120,64,122,85,25,10,11,12,13
values_690,24,10,51,112,55,65,12,98,28,83,60,72,49,44,88,22
values_961,24,10,49,114,122,64,89,62,58,43,25,12,105,25,39,77
values_331,24,10,16,116,96,65,122,32,40,79,52,114,103,119,126,97
values_377,24,10,102,13,75,51,89,34,124,35,28,25,100,24,100.0,24
values_128,24,10,90,26,42,15,121,26,58,84,33,82,35,100,55,48
values_336,24,10,72,111,90,70,16,32,118,103,123,91,55,101,49,116
values_632,24,10,125,128,91,124,118,95,20,50,10,11,12,13,14,15
values_166,24,10,76,17,84,10,60,117,82,56,83,61,10,11,12,27
values_744,24,10,47,43,108,103,87,77,32,16,121,38,93,56,60,23
values_837,24,10,53,31,12,25,94,16,22,112,33,11,90,123,27,56
values_807,24,10,96,113,79,104,31,46,10,11,12,13,14,15,16,17
values_838,24,10,80,18,37,95,29,62,46,65,61,10,11,12,13,14
values_723,24,10,65,26,39,99,39,54,48,35,28,25,100,24,100.0,24
values_874,24,10,115,90,61,53,102,77,112,33,35,28,25,100,24,100.0
values_627,24,10,29,51,25,21,34,73,109,39,80,78,10,11,12,13
values_555,24,10,125,80,72,15,61,34,126,43,127,10,11,12,13,14
values_446,24,10,35,115,80,33,118,115,95,112,68,66,10,11,12,13
values_716,24,10,115,64,19,105,121,104,23,14,22,51,10,11,12,13
values_240,24,10,31,84,52,114,105,67,10,76,37,117,112,86,88,55
values_140,24,10,85,80,10,103,73,65,123,116,25,112,10,41,68,85
values_317,24,10,62,34,122,97,68,36,121,46,76,80,10,11,12,13
values_83,24,10,98,41,30,127,58,28,102,62,81,40,10,11,12,13
values_696,24,10,51,17,98,92,87,121,48,36,123,57,10,11,12,13
values_413,24,10,106,83,38,123,78,14,47,44,65,81,10,11,12,13
values_94,24,10,107,24,68,111,115,54,47,67,110,72,10,11,12,13
values_937,24,10,27,25,61,120,73,94,128,41,117,10,11,12,13,29
values_199,24,10,93,20,64,114,60,55,116,26,116,35,10,11,99,125
values_596,24,10,49,78,73,22,69,93,47,93,97,10,11,12,13,14
values_0,24,10,71,37,69,104,108,110,82,91,63,29,81,117,54,59
values_953,24,10,112,94,37,72,26,114,49,18,85,27,10,11,12,13
values_906,24,10,13,28,59,78,80,57,86,67,62,70,10,11,12,13
values_742,24,10,38,13,87,70,21,62,109,92,81,50,43,17,53,44
values_396,24,10,71,109,29,46,41,76,82,56,62,115,10,11,12,13
values_159,24,10,101,92,56,80,79,73,35,126,79,93,20,34,35,62
values_238,24,10,17,82,74,78,12,121,74,79,93,26,10,11,12,13
values_136,24,10,82,78,60,101,13,115,102,15,35,28,25,100,24,100.0
values_915,24,10,82,109,78,47,17,111,23,18,31,46,93,16,111,66
values_99,24,10,29,112,72,27,94,114,89,10,11,111,95,35,83,29
values_771,24,10,50,105,78,103,84,33,36,116,10,11,12,13,65,118
values_96,24,10,12,28,108,39,91,27,92,29,99,77,10,11,12,13
values_768,24,10,89,29,58,123,45,34,94,120,117,10,11,12,13,15
values_67,24,10,34,51,74,121,80,18,107,15,56,14,10,11,112,73
values_565,24,10,25,83,77,98,87,113,78,116,98,10,50,120,123,48
values_848,24,10,11,27,118,30,93,45,115,27,39,10,11,12,13,14
values_114,24,10,69,32,104,78,97,85,40,58,75,47,10,11,12,13
values_61,24,10,92,108,120,77,14,71,12,40,44,10,11,12,13,14
values_511,24,10,85,48,86,62,94,69,35,12,57,33,10,11,12,13
values_729,24,10,73,91,18,39,122,18,20,111,50,10,11,12,13,14
values_460,24,10,84,111,49,75,64,94,66,35,10,11,12,13,14,15
values_832,24,10,58,15,102,118,23,21,27,117,75,10,59,37,107,114
values_348,24,10,101,56,19,23,80,120,10,110,120,99,10,11,12,13
values_182,24,10,95,69,57,117,73,116,59,124,110,10,11,12,13,14
values_986,24,10,79,27,122,65,74,17,117,83,77,20,48,42,81,67
values_180,24,10,75,21,121,24,74,114,54,10,11,54,101,66,24,50
values_930,24,10,68,86,70,95,115,121,103,14,26,10,12,119,86,70
values_274,24,10,53,90,84,68,84,74,59,110,24,26,10,11,12,13
values_309,24,10,116,52,109,29,73,78,35,10,11,12,13,14,15,16
values_496,24,10,77,45,21,115,116,83,38,114,76,44,10,11,12,13
values_165,24,10,38,14,113,80,26,90,126,114,83,110,10,11,12,13
values_553,24,10,65,93,122,95,29,39,47,90,26,82,96,45,97,38
values_870,24,10,51,50,111,122,86,128,44,120,41,10,11,12,13,14
values_795,24,10,96,67,41,94,110,29,74,118,118,58,110,49,99,116
values_361,24,10,108,85,37,34,32,48,34,32,30,99,102,117,91,70
values_302,24,10,50,103,10,31,90,62,103,27,85,96,61,45,84,58
values_586,24,10,50,80,73,65,60,44,103,50,35,28,25,100,24,100.0
values_880,24,10,102,30,121,80,19,40,21,52,82,105,10,11,12,90
values_665,24,10,99,60,35,17,73,120,105,46,99,10,11,12,13,14
values_527,24,10,31,37,88,66,31,45,81,35,28,25,100,24,100.0,24
values_372,24,10,41,70,81,97,38,100,102,11,82,59,10,11,12,13
values_382,24,10,92,68,114,23,13,30,71,32,45,104,10,11,12,13
values_43,24,10,80,35,32,32,82,103,11,10,10,11,12,13,14,54
values_935,24,10,112,111,79,94,82,70,24,101,67,87,30,112,20,109
values_2,24,10,26,107,51,44,109,10,102,68,35,28,25,100,24,100.0
values_790,24,10,29,28,120,56,120,107,51,21,109,99,17,113,65,104
values_152,24,10,63,56,44,52,88,108,102,53,11,103,20,127,98,84
values_871,24,10,77,108,71,94,90,53,74,77,31,16,120,19,16,46
values_434,24,10,69,63,39,29,90,53,114,85,113,10,11,12,13,14
values_775,24,10,30,25,76,27,56,14,124,48,126,10,11,12,13,14
values_500,24,10,50,97,86,86,84,36,70,83,10,11,12,13,14,15
values_220,24,10,93,11,88,102,63,95,45,73,79,89,10,11,12,13
values_875,24,10,72,55,95,81,78,64,81,62,109,28,114,120,119,78
values_249,24,10,89,17,42,41,45,55,67,120,86,99,64,56,112,52
values_808,24,10,96,92,121,116,54,40,29,104,69,95,10,11,12,25
values_859,24,10,123,11,43,85,104,70,85,22,111,118,54,87,48,122
values_539,24,10,119,73,20,109,47,108,54,52,92,15,29,76,115,83
values_635,24,10,38,68,107,23,96,86,126,35,28,25,100,24,100.0,24
values_311,24,10,124,40,61,113,94,99,113,73,98,10,11,12,13,14
values_183,24,10,40,67,124,41,43,119,105,109,58,32,75,61,97,19
values_54,24,10,106,21,76,12,56,121,39,81,57,10,11,12,13,14
values_390,24,10,61,57,36,24,125,17,126,105,110,97,10,11,12,80
values_890,24,10,49,65,89,112,54,83,94,77,26,10,11,12,13,14
values_711,24,10,51,122,122,112,26,23,60,106,46,48,93,115,63,20
values_471,24,10,114,37,86,13,118,63,45,10,11,12,13,14,15,16
values_995,24,10,52,75,79,46,34,60,74,54,98,86,10,11,12,13
values_443,24,10,109,32,53,111,48,22,99,31,16,38,125,44,17,49
values_464,24,10,100,99,101,27,21,15,64,43,32,75,15,52,17,75
values_774,24,10,80,106,44,55,69,104,43,47,50,83,10,11,12,13
values_200,24,10,124,63,93,119,108,18,94,43,65,10,11,12,13,14
values_747,24,10,107,125,78,52,122,70,100,11,10,103,73,75,99,27
values_758,24,10,26,90,123,38,69,53,82,28,110,71,122,14,17,20
values_30,24,10,78,89,31,125,78,126,67,61,35,28,25,100,24,100.0
values_820,24,10,83,55,45,121,85,79,29,127,54,36,10,11,12,13
values_393,24,10,26,21,47,92,80,22,24,33,27,67,76,120,75,53
values_576,24,10,33,57,51,113,59,56,60,104,79,89,10,11,12,13
values_445,24,10,58,41,10,76,126,110,123,119,36,10,11,12,13,14
values_662,24,10,101,44,118,109,66,97,56,24,10,11,34,10,26,32
values_403,24,10,127,119,109,68,127,41,112,28,122,97,23,95,69,79
values_640,24,10,48,120,96,17,26,30,22,47,88,33,113,53,95,37
values_59,24,10,12,57,62,108,69,27,56,112,58,17,58,103,94,72
values_490,24,10,97,41,42,38,106,44,84,121,59,10,11,12,13,14
values_194,24,10,39,13,99,39,96,19,63,43,51,78,10,11,12,13
values_751,24,10,95,26,124,56,33,67,109,23,115,40,35,79,128,10
values_663,24,10,39,25,16,112,73,90,93,89,53,54,109,85,86,66
values_938,24,10,116,123,80,72,39,108,84,35,28,25,100,24,100.0,24
values_532,24,10,89,36,21,52,114,124,82,13,45,10,11,12,13,14
values_885,24,10,19,42,59,66,124,95,51,120,82,127,100,27,98,69
values_713,24,10,37,58,94,12,59,53,115,118,73,120,66,27,14,71
values_193,24,10,63,11,70,87,60,68,62,24,123,16,34,112,117,45
values_650,24,10,84,104,88,99,42,119,92,40,70,10,11,12,13,14
values_564,24,10,94,50,104,62,29,30,10,119,25,110,10,11,12,13
values_267,24,10,114,125,109,33,56,27,54,121,111,61,37,117,113,126
values_147,24,10,18,125,82,78,96,100,85,50,10,11,12,13,14,15
values_709,24,10,88,71,30,108,25,87,25,102,70,10,11,12,17,90
values_857,24,10,35,62,34,75,57,38,67,48,23,111,41,44,111,94
values_334,24,10,95,97,118,70,79,56,73,11,10,11,12,13,14,15
values_965,24,10,62,45,103,97,123,23,53,115,51,52,44,68,72,57
values_824,24,10,127,95,49,104,118,68,43,35,35,28,25,100,24,100.0
values_784,24,10,18,12,102,53,58,41,23,27,45,77,32,46,91,40
values_229,24,10,91,74,67,14,40,71,107,88,118,93,10,11,12,13
values_538,24,10,44,115,82,27,30,22,62,31,13,10,11,12,13,14
values_463,24,10,86,90,39,35,107,117,100,28,116,117,10,11,12,13
values_741,24,10,102,25,54,69,85,47,80,121,33,100,104,102,72,63
values_85,24,10,102,86,107,48,101,66,35,28,25,100,24,100.0,24,100.0
values_493,24,10,120,42,98,127,83,78,100,10,11,95,46,22,20,81
values_794,24,10,25,115,37,17,120,57,54,111,83,10,11,12,13,14
values_202,24,10,68,40,41,127,97,16,31,113,59,10,11,12,13,126
values_74,24,10,124,28,38,61,29,44,89,98,44,97,10,11,12,13
values_410,24,10,50,123,38,105,118,93,62,83,36,28,10,11,12,13
values_469,24,10,86,119,27,78,127,85,117,35,32,90,10,11,12,13
values_394,24,10,109,123,102,99,85,102,65,23,35,28,25,100,24,100.0
values_149,24,10,119,117,101,84,23,27,75,109,66,35,73,117,39,38
values_945,24,10,109,74,60,61,66,45,122,61,10,11,12,13,14,15
values_293,24,10,120,80,110,44,32,45,56,46,104,27,31,54,102,12
values_456,24,10,60,77,70,19,125,101,82,32,66,51,10,11,12,13
values_975,24,10,95,83,98,120,20,18,63,125,27,10,11,12,13,14
values_547,24,10,115,119,65,73,15,98,21,80,16,15,10,11,12,13
values_164,24,10,29,38,67,87,69,41,63,55,78,124,10,11,12,13
values_720,24,10,32,104,92,84,57,39,60,95,10,11,12,13,14,15
values_833,24,10,78,110,81,52,21,125,126,23,31,80,24,60,117,93
values_90,24,10,63,29,19,45,96,102,87,10,11,12,13,14,15,16
values_954,24,10,89,56,88,81,18,64,100,106,54,10,11,12,13,14
values_483,24,10,41,22,37,125,12,79,23,61,35,65,37,11,32,79
values_990,24,10,97,51,32,26,27,94,33,29,10,11,12,13,14,15
values_113,24,10,98,31,72,82,125,97,37,54,81,24,10,11,12,13
values_878,24,10,55,13,36,108,87,59,72,58,79,10,11,12,13,14
values_942,24,10,114,76,122,123,12,21,71,80,41,10,11,12,13,14
values_126,24,10,59,82,62,83,111,101,87,116,10,11,12,13,14,15
values_666,24,10,90,20,86,17,84,66,72,113,10,11,12,13,14,67
values_960,24,10,50,116,33,34,118,101,24,65,125,95,56,35,51,49
values_783,24,10,37,56,115,35,63,10,15,16,10,11,12,13,80,57
values_735,24,10,54,102,106,66,56,40,77,47,10,10,11,12,13,14
values_439,24,10,94,30,117,52,53,59,90,62,121,43,23,83,94,93
values_860,24,10,73,110,29,90,81,19,29,10,53,63,10,11,12,13
values_18,24,10,89,42,77,110,116,31,93,118,39,78,10,11,12,13
values_173,24,10,121,81,58,19,124,73,63,121,88,42,28,24,40,100
values_454,24,10,116,111,33,107,36,45,89,79,10,11,12,13,14,15
values_176,24,10,99,122,56,81,122,13,34,46,17,50,10,11,12,13
values_698,24,10,27,68,33,89,80,122,104,101,60,29,58,126,61,68
values_869,24,10,60,93,77,35,61,67,62,69,64,51,56,45,58,89
values_697,24,10,67,98,31,16,109,85,93,53,20,66,111,58,74,98
values_509,24,10,72,118,121,109,67,22,55,82,72,10,11,12,13,14
values_189,24,10,47,79,99,94,57,72,20,65,84,21,10,11,12,13
values_714,24,10,45,80,106,52,20,67,12,32,120,125,10,11,12,13
values_270,24,10,36,43,50,99,19,17,25,90,48,69,70,32,33,43
values_863,24,10,86,108,96,88,83,18,74,107,104,62,91,63,44,29
values_548,24,10,50,75,79,39,127,54,36,85,63,102,10,11,12,13
values_359,24,10,108,71,75,19,63,24,94,22,10,11,12,13,14,15
values_512,24,10,17,91,74,29,112,77,11,89,25,113,57,39,30,46
values_656,24,10,24,52,63,84,56,127,15,115,123,15,27,38,16,110
values_684,24,10,32,52,108,81,118,41,65,95,119,47,10,11,12,13
values_171,24,10,51,79,70,120,118,48,77,54,67,10,11,12,13,14
values_675,24,10,19,18,61,111,103,105,123,94,96,61,10,11,12,13
values_657,24,10,103,118,16,84,16,15,46,10,11,12,13,14,15,16
values_333,24,10,122,110,112,63,35,14,70,85,51,33,10,11,12,13
values_599,24,10,50,23,120,89,60,63,80,35,104,53,126,78,94,22
values_129,24,10,58,48,93,37,18,17,104,123,50,10,11,12,13,14
values_886,24,10,33,12,38,12,127,13,86,80,44,10,11,12,13,14
values_107,24,10,10,49,56,109,101,85,53,55,52,26,10,11,12,13
values_272,24,10,99,60,40,95,68,96,98,92,124,10,11,12,13,14
values_52,24,10,72,47,125,31,34,89,104,86,32,10,11,12,13,14
values_819,24,10,20,72,81,68,67,73,42,69,111,38,71,33,94,55
values_682,24,10,116,77,38,14,66,53,120,39,41,89,10,11,12,13
values_44,24,10,26,82,126,68,44,46,87,48,69,10,11,12,13,14
values_914,24,10,10,42,125,34,22,28,54,12,92,54,21,17,119,126
values_346,24,10,68,17,128,112,88,69,87,64,10,11,12,13,125,14
values_151,24,10,44,39,63,108,94,61,98,50,85,10,11,12,13,14
values_550,24,10,36,83,56,31,126,121,93,120,67,29,26,11,58,71
values_326,24,10,125,25,95,126,97,38,62,92,60,19,10,11,12,44
values_836,24,10,90,37,47,82,25,86,24,35,67,80,10,11,12,13
values_437,24,10,56,77,20,41,91,29,85,27,120,10,11,12,13,14
values_984,24,10,78,42,62,46,21,73,109,124,43,41,10,11,13,14
values_17,24,10,12,23,71,61,37,103,21,29,57,10,11,12,13,14
values_748,24,10,126,122,14,108,75,108,87,99,21,90,10,11,12,13
values_581,24,10,11,29,56,14,86,121,33,76,29,10,11,12,13,98
values_705,24,10,54,15,52,87,102,57,11,18,82,107,122,28,96,100
values_121,24,10,123,63,40,86,31,75,31,40,85,10,11,37,21,118
values_219,24,10,29,57,99,75,122,21,48,79,50,110,38,49,106,64
values_321,24,10,112,91,29,72,123,113,19,76,84,78,51,36,80,61
values_843,24,10,107,109,116,84,51,50,62,13,127,71,10,11,12,13
values_606,24,10,47,86,45,18,93,119,53,76,120,37,80,122,91,42
values_898,24,10,14,59,53,97,36,44,122,122,68,106,10,11,12,13
values_601,24,10,56,73,86,103,39,109,117,51,89,70,93,45,37,21
values_36,24,10,97,17,110,123,83,102,67,77,125,51,74,49,104,101
values_282,24,10,51,105,28,64,36,52,41,60,103,10,11,12,13,14
values_395,24,10,107,26,124,94,82,81,128,82,44,50,10,11,12,13
values_449,24,10,106,95,109,47,11,21,11,23,49,47,57,107,13,70
values_209,24,10,73,68,43,67,24,48,36,40,123,10,11,12,13,14
values_956,24,10,13,45,55,71,106,121,116,102,117,21,20,63,26,10
values_579,24,10,78,24,88,100,103,19,28,122,45,113,10,11,12,13
values_484,24,10,62,110,22,66,88,92,31,119,104,33,84,99,92,102
values_521,24,10,28,36,67,92,115,96,120,76,116,40,10,11,12,13
values_617,24,10,119,122,74,13,109,117,49,120,10,11,12,13,14,15
values_516,24,10,122,76,85,61,78,82,111,112,36,10,11,12,13,14
values_358,24,10,17,87,45,111,127,94,71,78,72,10,11,12,13,14
values_335,24,10,47,38,70,21,89,118,78,37,126,10,11,12,13,14
values_139,24,10,93,39,10,35,16,14,84,81,66,78,10,11,110,128
values_992,24,10,28,38,120,95,109,40,28,108,10,11,12,70,66,47
values_211,24,10,108,43,71,114,104,107,70,81,49,98,10,11,12,13
values_507,24,10,54,45,101,110,63,120,104,47,94,110,48,71,126,116
values_921,24,10,108,124,54,126,48,39,46,126,10,11,12,13,14,15
values_138,24,10,13,88,19,14,125,97,35,78,93,31,10,11,12,13
values_275,24,10,21,118,33,71,109,125,15,23,126,39,35,127,24,64
values_614,24,10,20,70,101,87,111,59,110,75,35,10,11,12,13,14
values_49,24,10,93,122,121,102,43,63,77,51,73,20,10,11,12,13
values_227,24,10,27,92,97,18,100,98,120,104,94,109,121,116,51,82
values_203,24,10,62,113,11,121,103,82,12,41,10,11,12,13,15,16
values_172,24,10,56,122,83,95,55,109,116,54,39,47,44,124,67,37
values_86,24,10,18,34,33,93,17,64,19,43,54,22,10,11,12,13
values_178,24,10,100,13,105,27,36,78,113,48,31,19,95,93,122,90
values_978,24,10,72,62,87,60,20,39,64,79,50,67,10,11,12,13
values_253,24,10,73,118,25,15,72,40,11,36,121,10,122,125,78,90
values_291,24,10,109,105,76,25,11,117,101,104,22,66,47,61,107,42
values_911,24,10,74,34,124,50,30,99,19,87,123,84,10,11,12,13
values_230,24,10,43,119,21,75,70,82,96,44,67,74,88,123,88,20
values_318,24,10,37,88,107,105,115,102,28,115,126,14,105,117,127,37
values_798,24,10,35,79,10,23,34,105,80,116,93,10,11,12,41,22
values_638,24,10,13,28,102,112,60,50,106,20,52,111,125,62,76,62
values_112,24,10,72,12,58,45,14,58,25,20,29,10,11,12,13,14
values_201,24,10,46,78,103,25,80,22,124,81,61,84,10,11,12,13
values_629,24,10,34,12,103,81,112,103,101,44,10,11,12,13,14,15
values_337,24,10,62,19,61,76,70,104,13,104,25,75,10,11,12,13
values_37,24,10,81,43,121,39,74,109,79,124,10,11,14,81,50,113
values_56,24,10,109,90,15,16,119,31,117,118,119,10,11,12,13,14
values_316,24,10,23,100,31,53,45,43,105,91,126,10,11,12,13,14
values_829,24,10,20,93,87,18,96,127,78,42,13,10,11,12,13,14
values_63,24,10,68,127,45,39,33,39,45,44,88,68,87,64,89,96
values_35,24,10,73,108,80,77,28,51,125,35,28,25,100,24,100.0,24
values_519,24,10,79,101,65,98,96,51,66,108,72,10,11,12,13,14
values_481,24,10,62,37,36,42,95,64,120,77,94,73,19,75,72,21
values_278,24,10,46,104,35,61,18,17,25,59,70,10,11,12,13,14
values_186,24,10,75,63,21,63,101,96,87,78,29,79,10,11,12,13
values_702,24,10,42,12,21,24,80,38,32,43,50,89,94,45,121,14
values_722,24,10,83,17,29,33,121,62,59,123,10,78,81,66,39,115
values_97,24,10,38,37,105,70,12,68,105,78,82,10,11,12,13,14
values_329,24,10,97,27,21,24,122,116,87,78,92,122,10,11,12,13
values_75,24,10,83,67,33,42,93,22,118,65,61,10,11,12,13,14
values_560,24,10,48,63,103,110,37,75,23,55,91,44,10,11,12,13
values_612,24,10,18,82,96,86,86,88,52,12,60,19,12,28,124,120
values_421,24,10,89,58,59,54,62,12,28,106,49,71,40,10,42,24
values_639,24,10,121,64,80,65,43,85,19,81,127,10,10,11,22,126
values_939,24,10,16,109,93,67,92,14,109,94,85,120,10,11,12,13
values_198,24,10,126,16,34,52,44,28,93,82,35,10,11,87,92,10
values_840,24,10,115,33,120,12,119,36,48,25,41,55,10,94,104,88
values_415,24,10,40,120,30,79,74,116,112,82,10,11,12,13,14,15
values_405,24,10,81,58,54,19,88,33,70,33,127,10,11,12,13,14
values_100,24,10,63,90,113,123,124,68,92,121,101,106,10,11,12,13
values_726,24,10,31,102,35,14,26,17,37,104,86,10,11,12,13,14
values_265,24,10,68,53,119,80,38,67,71,115,99,10,11,12,13,115
values_743,24,10,113,122,11,109,125,63,45,97,41,10,11,12,13,14
values_436,24,10,32,53,90,40,126,43,67,44,87,10,11,12,13,14
values_583,24,10,48,94,92,41,75,109,27,45,74,26,10,11,12,13
values_525,24,10,43,113,28,25,60,68,114,67,74,20,10,11,12,13
values_677,24,10,102,104,102,89,128,104,49,35,85,117,114,19,38,96
values_289,24,10,110,42,15,43,35,43,91,120,79,73,84,14,56,79
values_255,24,10,81,122,84,99,31,43,64,115,56,123,41,52,48,24
values_529,24,10,64,107,91,127,57,84,27,11,12,10,11,12,13,80
values_826,24,10,42,40,117,53,126,57,88,104,12,14,105,85,56,48
values_362,24,10,24,86,72,74,115,106,38,11,16,10,11,12,13,14
values_355,24,10,62,79,123,42,112,105,86,119,122,90,32,48,69,20
values_506,24,10,36,81,124,51,25,97,95,31,63,121,21,101,105,45
values_315,24,10,97,70,52,98,31,53,61,18,79,15,10,11,12,13
values_604,24,10,14,119,42,110,54,39,90,31,22,110,124,88,14,80
values_57,24,10,43,46,128,13,77,90,68,19,89,125,49,100,52,99
values_133,24,10,17,66,122,112,121,65,102,29,49,10,11,12,13,14
values_787,24,10,27,38,61,61,66,65,57,64,15,18,42,77,46,49
values_799,24,10,74,53,78,12,84,113,23,103,113,109,10,11,12,13
values_765,24,10,57,97,77,18,94,39,56,59,20,57,109,25,107,10
values_887,24,10,34,21,115,121,59,89,124,112,10,11,12,13,14,15
values_952,24,10,105,97,33,21,110,117,29,89,124,10,11,12,13,14
values_631,24,10,102,112,89,57,116,113,25,117,81,107,10,11,12,13
values_306,24,10,80,19,33,25,108,94,12,35,94,86,19,115,125,59
values_497,24,10,95,52,54,97,34,86,112,42,16,10,11,12,13,14
values_821,24,10,29,54,69,78,90,53,87,107,115,62,10,11,12,13
values_618,24,10,20,55,86,108,101,110,10,68,32,81,10,11,12,13
values_271,24,10,84,20,103,64,72,124,106,32,43,10,11,12,13,14
values_645,24,10,17,29,40,94,71,43,25,115,60,10,11,12,13,14
values_985,24,10,12,111,87,77,90,127,32,53,35,28,25,100,24,100.0
values_400,24,10,41,114,76,30,96,42,109,16,84,65,10,11,12,13
values_562,24,10,70,40,13,111,78,72,70,97,116,10,11,12,13,14
values_590,24,10,72,85,98,24,101,46,94,62,38,60,10,11,12,13
values_648,24,10,128,114,45,78,69,115,114,47,10,62,107,42,88,80
values_325,24,10,124,17,88,54,37,95,120,65,123,112,64,69,106,116
values_883,24,10,120,44,13,10,109,58,48,91,10,11,12,13,14,15
values_827,24,10,69,52,26,27,72,121,97,122,35,28,25,100,24,100.0
values_854,24,10,104,121,49,54,44,29,101,92,127,62,10,11,12,13
values_307,24,10,124,32,77,10,108,25,103,16,88,16,51,80,68,15
values_88,24,10,74,95,79,66,102,66,111,16,119,109,10,11,12,13
values_958,24,10,64,128,87,47,86,86,93,47,77,119,29,79,120,83
values_251,24,10,124,81,117,64,38,30,45,10,11,12,13,14,15,16
values_902,24,10,116,82,67,33,106,55,22,95,96,10,11,47,93,52
values_680,24,10,31,78,34,122,105,60,119,54,35,58,10,11,12,13
values_884,24,10,125,51,33,111,15,79,20,46,10,11,85,117,40,57
values_901,24,10,112,21,116,95,27,72,107,31,47,23,57,97,67,78
values_354,24,10,110,17,37,110,52,49,24,10,75,62,10,11,12,65
values_420,24,10,56,107,112,90,107,62,55,128,122,10,11,12,13,14
values_103,24,10,121,56,125,107,55,15,55,120,35,28,25,100,24,100.0
values_10,24,10,90,108,86,120,58,55,60,72,54,10,11,12,13,14
values_474,24,10,93,43,126,123,26,12,22,63,42,10,11,12,13,14
values_53,24,10,111,94,39,57,78,123,122,74,51,102,10,11,12,13
values_8,24,10,50,114,34,82,85,52,50,35,28,25,100,24,100.0,24
values_39,24,10,97,124,78,69,90,38,36,97,91,23,10,11,12,13
values_755,24,10,122,68,103,49,83,19,47,124,92,104,123,121,107,96
values_124,24,10,83,87,69,29,40,54,95,80,25,33,89,40,28,125
values_841,24,10,27,110,47,120,53,126,25,38,14,90,10,12,13,14
values_510,24,10,80,61,29,57,38,119,64,18,97,10,11,12,13,14
values_989,24,10,80,108,19,99,91,31,28,24,98,108,61,26,79,60
values_706,24,10,117,37,118,127,103,122,78,32,78,72,73,11,14,98
