;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;Total_Operands;DistinctOperands;ProgramLength;VocabularySize;ProgramVolume;Effort;ProgramLevel;ProgramLevel;DifficultyLevel;TimeToImplement;BugsDelivered;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;text;data;bss;CC4CS
18057;simulavr;Atmega328p;binary_search;int8_t;19;85.0;38.0;281.0;72.0;1733.75;65928.08;0.03;0.03;38.03;3662.67;0.5779166666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;692.0;1125.0;458;18;0;10.514018691588785
18058;simulavr;Atmega328p;binary_search;int8_t;999;92.0;42.0;302.0;76.0;1886.87;70263.6;0.03;0.03;37.24;3903.53;0.6289566666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;139;888.0;1442.0;458;24;0;10.37410071942446
18059;simulavr;Atmega328p;binary_search;int8_t;134;81.0;33.0;269.0;67.0;1631.78;68089.65;0.02;0.02;41.73;3782.76;0.5439266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;94;609.0;995.0;458;14;0;10.585106382978724
18060;simulavr;Atmega328p;binary_search;int8_t;609;78.0;28.0;263.0;62.0;1565.95;74159.09;0.02;0.02;47.36;4119.95;0.5219833333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;74;477.0;777.0;458;10;0;10.5
18061;simulavr;Atmega328p;binary_search;int8_t;993;92.0;42.0;298.0;76.0;1861.88;69332.95;0.03;0.03;37.24;3851.83;0.6206266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;139;888.0;1442.0;458;24;0;10.37410071942446
18062;simulavr;Atmega328p;binary_search;int8_t;731;97.0;47.0;313.0;81.0;1984.37;69621.94;0.03;0.03;35.09;3867.89;0.6614566666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;128;842.0;1371.0;458;30;0;10.7109375
18063;simulavr;Atmega328p;binary_search;int8_t;127;86.0;38.0;285.0;72.0;1758.43;67653.23;0.03;0.03;38.47;3758.51;0.5861433333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;121;776.0;1264.0;458;18;0;10.446280991735538
18064;simulavr;Atmega328p;binary_search;int8_t;889;81.0;34.0;269.0;68.0;1637.53;66319.86;0.02;0.02;40.5;3684.44;0.5458433333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;83;537.0;874.0;458;14;0;10.53012048192771
18065;simulavr;Atmega328p;binary_search;int8_t;987;74.0;27.0;253.0;61.0;1500.48;69911.09;0.02;0.02;46.59;3883.95;0.50016;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;47;312.0;510.0;458;6;0;10.851063829787234
18066;simulavr;Atmega328p;binary_search;int8_t;780;85.0;37.0;280.0;71.0;1721.93;67248.32;0.03;0.03;39.05;3736.02;0.5739766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;690.0;1123.0;458;18;0;10.495327102803738
18067;simulavr;Atmega328p;binary_search;int8_t;435;87.0;38.0;289.0;72.0;1783.11;69400.45;0.03;0.03;38.92;3855.58;0.59437;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;115;734.0;1192.0;458;20;0;10.365217391304348
18068;simulavr;Atmega328p;binary_search;int8_t;950;77.0;29.0;260.0;63.0;1554.09;70148.53;0.02;0.02;45.14;3897.14;0.51803;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;69;455.0;744.0;458;10;0;10.782608695652174
18069;simulavr;Atmega328p;binary_search;int8_t;976;74.0;27.0;254.0;61.0;1506.41;70187.42;0.02;0.02;46.59;3899.3;0.5021366666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;58;385.0;632.0;458;6;0;10.89655172413793
18070;simulavr;Atmega328p;binary_search;int8_t;557;87.0;39.0;288.0;73.0;1782.67;67604.31;0.03;0.03;37.92;3755.8;0.5942233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;110;711.0;1158.0;458;20;0;10.527272727272727
18071;simulavr;Atmega328p;binary_search;int8_t;398;75.0;28.0;257.0;62.0;1530.23;69680.05;0.02;0.02;45.54;3871.11;0.5100766666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;67;437.0;713.0;458;8;0;10.64179104477612
18072;simulavr;Atmega328p;binary_search;int8_t;892;81.0;34.0;272.0;68.0;1655.79;67059.49;0.02;0.02;40.5;3725.53;0.55193;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;103;652.0;1059.0;458;14;0;10.281553398058252
18073;simulavr;Atmega328p;binary_search;int8_t;670;78.0;28.0;264.0;62.0;1571.91;74441.06;0.02;0.02;47.36;4135.61;0.52397;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;74;476.0;776.0;458;10;0;10.486486486486486
18074;simulavr;Atmega328p;binary_search;int8_t;574;87.0;36.0;287.0;70.0;1759.1;72269.87;0.02;0.02;41.08;4014.99;0.5863666666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;110;711.0;1158.0;458;20;0;10.527272727272727
18075;simulavr;Atmega328p;binary_search;int8_t;163;74.0;27.0;253.0;61.0;1500.48;69911.09;0.02;0.02;46.59;3883.95;0.50016;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;47;312.0;510.0;458;6;0;10.851063829787234
18076;simulavr;Atmega328p;binary_search;int8_t;900;71.0;23.0;246.0;57.0;1434.89;75300.58;0.02;0.02;52.48;4183.37;0.4782966666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;20;157.0;261.0;458;4;0;13.05
18077;simulavr;Atmega328p;binary_search;int8_t;392;75.0;28.0;257.0;62.0;1530.23;69680.05;0.02;0.02;45.54;3871.11;0.5100766666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;67;436.0;712.0;458;8;0;10.626865671641792
18078;simulavr;Atmega328p;binary_search;int8_t;447;87.0;37.0;284.0;71.0;1746.53;69813.92;0.03;0.03;39.97;3878.55;0.5821766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;115;733.0;1191.0;458;20;0;10.356521739130434
18079;simulavr;Atmega328p;binary_search;int8_t;523;89.0;37.0;291.0;71.0;1789.58;73179.17;0.02;0.02;40.89;4065.51;0.5965266666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;117;753.0;1224.0;458;22;0;10.461538461538462
18080;simulavr;Atmega328p;binary_search;int8_t;679;81.0;32.0;272.0;66.0;1644.08;70746.61;0.02;0.02;43.03;3930.37;0.5480266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;103;652.0;1059.0;458;14;0;10.281553398058252
18081;simulavr;Atmega328p;binary_search;int8_t;419;87.0;38.0;286.0;72.0;1764.6;68680.03;0.03;0.03;38.92;3815.56;0.5882;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;115;732.0;1190.0;458;20;0;10.347826086956522
18082;simulavr;Atmega328p;binary_search;int8_t;895;81.0;33.0;269.0;67.0;1631.78;68089.65;0.02;0.02;41.73;3782.76;0.5439266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;83;537.0;874.0;458;14;0;10.53012048192771
18083;simulavr;Atmega328p;binary_search;int8_t;298;85.0;38.0;281.0;72.0;1733.75;65928.08;0.03;0.03;38.03;3662.67;0.5779166666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;118;766.0;1248.0;458;18;0;10.576271186440678
18084;simulavr;Atmega328p;binary_search;int8_t;155;81.0;33.0;274.0;67.0;1662.11;69355.25;0.02;0.02;41.73;3853.07;0.5540366666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;94;611.0;997.0;458;14;0;10.606382978723405
18085;simulavr;Atmega328p;binary_search;int8_t;12;85.0;38.0;280.0;72.0;1727.58;65693.46;0.03;0.03;38.03;3649.64;0.5758599999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;691.0;1124.0;458;18;0;10.504672897196262
18086;simulavr;Atmega328p;binary_search;int8_t;160;74.0;25.0;253.0;59.0;1488.31;74891.69;0.02;0.02;50.32;4160.65;0.49610333333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;58;386.0;633.0;458;6;0;10.913793103448276
18087;simulavr;Atmega328p;binary_search;int8_t;626;78.0;31.0;263.0;65.0;1583.88;67749.31;0.02;0.02;42.77;3763.85;0.52796;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;74;477.0;777.0;458;10;0;10.5
18088;simulavr;Atmega328p;binary_search;int8_t;38;94.0;40.0;301.0;74.0;1869.05;74668.37;0.03;0.03;39.95;4148.24;0.6230166666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;126;814.0;1322.0;458;26;0;10.492063492063492
18089;simulavr;Atmega328p;binary_search;int8_t;146;81.0;33.0;270.0;67.0;1637.84;68342.77;0.02;0.02;41.73;3796.82;0.5459466666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;94;609.0;995.0;458;14;0;10.585106382978724
18090;simulavr;Atmega328p;binary_search;int8_t;81;89.0;38.0;289.0;72.0;1783.11;70995.87;0.03;0.03;39.82;3944.21;0.59437;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;124;784.0;1271.0;458;22;0;10.25
18091;simulavr;Atmega328p;binary_search;int8_t;687;81.0;33.0;271.0;67.0;1643.91;68595.89;0.02;0.02;41.73;3810.88;0.5479700000000001;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;94;611.0;997.0;458;14;0;10.606382978723405
18092;simulavr;Atmega328p;binary_search;int8_t;213;92.0;42.0;300.0;76.0;1874.38;69798.28;0.03;0.03;37.24;3877.68;0.6247933333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;139;888.0;1442.0;458;24;0;10.37410071942446
18093;simulavr;Atmega328p;binary_search;int8_t;212;92.0;44.0;300.0;78.0;1885.62;67025.24;0.03;0.03;35.55;3723.62;0.62854;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;139;887.0;1441.0;458;24;0;10.366906474820144
18094;simulavr;Atmega328p;binary_search;int8_t;568;87.0;40.0;283.0;74.0;1757.28;64975.25;0.03;0.03;36.97;3609.74;0.58576;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;115;732.0;1190.0;458;20;0;10.347826086956522
18095;simulavr;Atmega328p;binary_search;int8_t;5;85.0;37.0;282.0;71.0;1734.23;67728.66;0.03;0.03;39.05;3762.7;0.5780766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;691.0;1124.0;458;18;0;10.504672897196262
18096;simulavr;Atmega328p;binary_search;int8_t;40;94.0;46.0;304.0;80.0;1921.87;66763.96;0.03;0.03;34.74;3709.11;0.6406233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;146;928.0;1506.0;458;26;0;10.315068493150685
18097;simulavr;Atmega328p;binary_search;int8_t;970;74.0;26.0;255.0;60.0;1506.26;72879.67;0.02;0.02;48.38;4048.87;0.5020866666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;47;312.0;510.0;458;6;0;10.851063829787234
18098;simulavr;Atmega328p;binary_search;int8_t;707;97.0;45.0;307.0;79.0;1935.26;70916.55;0.03;0.03;36.64;3939.81;0.6450866666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;139;917.0;1495.0;458;30;0;10.755395683453237
18099;simulavr;Atmega328p;binary_search;int8_t;406;75.0;26.0;254.0;60.0;1500.35;73574.87;0.02;0.02;49.04;4087.49;0.5001166666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;58;395.0;650.0;458;8;0;11.206896551724139
18100;simulavr;Atmega328p;binary_search;int8_t;893;81.0;33.0;272.0;67.0;1649.98;68849.01;0.02;0.02;41.73;3824.94;0.5499933333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;83;537.0;874.0;458;14;0;10.53012048192771
18101;simulavr;Atmega328p;binary_search;int8_t;144;81.0;32.0;273.0;66.0;1650.12;71006.71;0.02;0.02;43.03;3944.82;0.55004;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;94;610.0;996.0;458;14;0;10.595744680851064
18102;simulavr;Atmega328p;binary_search;int8_t;979;74.0;26.0;254.0;60.0;1500.35;72593.87;0.02;0.02;48.38;4032.99;0.5001166666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;47;311.0;509.0;458;6;0;10.829787234042554
18103;simulavr;Atmega328p;binary_search;int8_t;831;82.0;34.0;274.0;68.0;1667.96;68386.56;0.02;0.02;41.0;3799.25;0.5559866666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;103;653.0;1060.0;458;14;0;10.29126213592233
18104;simulavr;Atmega328p;binary_search;int8_t;402;75.0;28.0;256.0;62.0;1524.27;69408.92;0.02;0.02;45.54;3856.05;0.50809;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;58;395.0;650.0;458;8;0;11.206896551724139
18105;simulavr;Atmega328p;binary_search;int8_t;404;75.0;28.0;256.0;62.0;1524.27;69408.92;0.02;0.02;45.54;3856.05;0.50809;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;58;394.0;649.0;458;8;0;11.189655172413794
18106;simulavr;Atmega328p;binary_search;int8_t;310;85.0;38.0;277.0;72.0;1709.07;64989.61;0.03;0.03;38.03;3610.53;0.56969;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;691.0;1124.0;458;18;0;10.504672897196262
18107;simulavr;Atmega328p;binary_search;int8_t;70;89.0;42.0;292.0;76.0;1824.39;65721.65;0.03;0.03;36.02;3651.2;0.6081300000000001;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;117;753.0;1224.0;458;22;0;10.461538461538462
18108;simulavr;Atmega328p;binary_search;int8_t;268;92.0;42.0;301.0;76.0;1880.63;70030.94;0.03;0.03;37.24;3890.61;0.6268766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;139;888.0;1442.0;458;24;0;10.37410071942446
18109;simulavr;Atmega328p;binary_search;int8_t;1018;92.0;40.0;300.0;74.0;1862.84;72836.89;0.03;0.03;39.1;4046.49;0.6209466666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;128;815.0;1320.0;458;24;0;10.3125
18110;simulavr;Atmega328p;binary_search;int8_t;412;75.0;28.0;257.0;62.0;1530.23;69680.05;0.02;0.02;45.54;3871.11;0.5100766666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;67;436.0;712.0;458;8;0;10.626865671641792
18111;simulavr;Atmega328p;binary_search;int8_t;290;85.0;35.0;277.0;69.0;1692.06;69857.96;0.02;0.02;41.29;3881.0;0.56402;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;691.0;1124.0;458;18;0;10.504672897196262
18112;simulavr;Atmega328p;binary_search;int8_t;916;71.0;23.0;246.0;57.0;1434.89;75300.58;0.02;0.02;52.48;4183.37;0.4782966666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;20;157.0;261.0;458;4;0;13.05
18113;simulavr;Atmega328p;binary_search;int8_t;567;87.0;37.0;286.0;71.0;1758.83;70305.57;0.03;0.03;39.97;3905.87;0.5862766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;110;711.0;1158.0;458;20;0;10.527272727272727
18114;simulavr;Atmega328p;binary_search;int8_t;913;71.0;23.0;246.0;57.0;1434.89;75300.58;0.02;0.02;52.48;4183.37;0.4782966666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;20;157.0;261.0;458;4;0;13.05
18115;simulavr;Atmega328p;binary_search;int8_t;232;87.0;39.0;288.0;73.0;1782.67;67604.31;0.03;0.03;37.92;3755.8;0.5942233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;110;712.0;1159.0;458;20;0;10.536363636363637
18116;simulavr;Atmega328p;binary_search;int8_t;319;85.0;37.0;280.0;71.0;1721.93;67248.32;0.03;0.03;39.05;3736.02;0.5739766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;691.0;1124.0;458;18;0;10.504672897196262
18117;simulavr;Atmega328p;binary_search;int8_t;23;85.0;36.0;279.0;70.0;1710.07;68640.31;0.02;0.02;40.14;3813.35;0.5700233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;107;690.0;1123.0;458;18;0;10.495327102803738
18118;simulavr;Atmega328p;binary_search;int8_t;899;71.0;23.0;246.0;57.0;1434.89;75300.58;0.02;0.02;52.48;4183.37;0.4782966666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;20;157.0;261.0;458;4;0;13.05
18119;simulavr;Atmega328p;binary_search;int8_t;428;87.0;37.0;285.0;71.0;1752.68;70059.75;0.03;0.03;39.97;3892.21;0.5842266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;115;734.0;1192.0;458;20;0;10.365217391304348
18120;simulavr;Atmega328p;binary_search;int8_t;858;87.0;39.0;283.0;73.0;1751.72;66430.63;0.03;0.03;37.92;3690.59;0.5839066666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;115;733.0;1191.0;458;20;0;10.356521739130434
18121;simulavr;Atmega328p;binary_search;int8_t;546;87.0;37.0;282.0;71.0;1734.23;69322.28;0.03;0.03;39.97;3851.24;0.5780766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;110;711.0;1158.0;458;20;0;10.527272727272727
18122;simulavr;Atmega328p;binary_search;int8_t;432;87.0;39.0;288.0;73.0;1782.67;67604.31;0.03;0.03;37.92;3755.8;0.5942233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;110;711.0;1158.0;458;20;0;10.527272727272727
18123;simulavr;Atmega328p;binary_search;int8_t;231;87.0;38.0;285.0;72.0;1758.43;68439.89;0.03;0.03;38.92;3802.22;0.5861433333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;110;712.0;1159.0;458;20;0;10.536363636363637
18124;simulavr;Atmega328p;binary_search;int8_t;388;75.0;28.0;257.0;62.0;1530.23;69680.05;0.02;0.02;45.54;3871.11;0.5100766666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;67;435.0;711.0;458;8;0;10.611940298507463
18125;simulavr;Atmega328p;binary_search;int8_t;350;88.0;37.0;285.0;71.0;1752.68;70865.03;0.02;0.02;40.43;3936.95;0.5842266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;117;743.0;1206.0;458;20;0;10.307692307692308
18126;simulavr;Atmega328p;binary_search;int8_t;603;79.0;30.0;266.0;64.0;1596.0;71447.6;0.02;0.02;44.77;3969.31;0.532;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;81;518.0;842.0;458;12;0;10.395061728395062
18127;simulavr;Atmega328p;binary_search;int8_t;364;91.0;41.0;299.0;75.0;1862.42;70272.17;0.03;0.03;37.73;3904.01;0.6208066666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;124;794.0;1289.0;458;24;0;10.39516129032258
18128;simulavr;Atmega328p;binary_search;int8_t;530;89.0;42.0;289.0;76.0;1805.65;65046.43;0.03;0.03;36.02;3613.69;0.6018833333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;117;753.0;1224.0;458;22;0;10.461538461538462
18129;simulavr;Atmega328p;binary_search;int8_t;72;89.0;40.0;290.0;74.0;1800.74;68113.05;0.03;0.03;37.83;3784.06;0.6002466666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;135;858.0;1394.0;458;22;0;10.325925925925926
18130;simulavr;Atmega328p;binary_search;int8_t;536;89.0;40.0;291.0;74.0;1806.95;68347.92;0.03;0.03;37.83;3797.11;0.6023166666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;117;752.0;1223.0;458;22;0;10.452991452991453
18131;simulavr;Atmega328p;binary_search;int8_t;79;89.0;41.0;290.0;75.0;1806.36;66658.99;0.03;0.03;36.9;3703.28;0.60212;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;128;825.0;1345.0;458;22;0;10.5078125
18132;simulavr;Atmega328p;binary_search;int8_t;342;88.0;39.0;290.0;73.0;1795.05;68856.24;0.03;0.03;38.36;3825.35;0.5983499999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;117;743.0;1206.0;458;20;0;10.307692307692308
18133;simulavr;Atmega328p;binary_search;int8_t;803;82.0;32.0;274.0;66.0;1656.16;72146.64;0.02;0.02;43.56;4008.15;0.5520533333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;103;653.0;1060.0;458;14;0;10.29126213592233
18134;simulavr;Atmega328p;binary_search;int8_t;501;80.0;33.0;270.0;67.0;1637.84;67499.03;0.02;0.02;41.21;3749.95;0.5459466666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;1.0;3.0;1.0;3.0;1.0;1.0;94;602.0;980.0;458;12;0;10.425531914893616
