;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;Total_Operands;DistinctOperands;ProgramLength;VocabularySize;ProgramVolume;Effort;ProgramLevel;ProgramLevel;DifficultyLevel;TimeToImplement;BugsDelivered;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;text;data;bss;CC4CS
3814;armulator;ARMV4T;binary_search;int8_t;910;68.0;23.0;243.0;57.0;1417.39;71239.37;0.02;0.02;50.26;3957.74;0.47246333333333335;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;19;83.0;170.0;472.0;6.0;0.0;8.947368421052632
3815;armulator;ARMV4T;binary_search;int8_t;338;85.0;37.0;286.0;71.0;1758.83;68689.35;0.03;0.03;39.05;3816.08;0.5862766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;116;499.0;1031.0;472.0;23.0;0.0;8.887931034482758
3816;armulator;ARMV4T;binary_search;int8_t;461;90.0;42.0;301.0;76.0;1880.63;68508.53;0.03;0.03;36.43;3806.03;0.6268766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;138;605.0;1244.0;472.0;28.0;0.0;9.014492753623188
3817;armulator;ARMV4T;binary_search;int8_t;730;94.0;48.0;309.0;82.0;1964.48;65400.93;0.03;0.03;33.29;3633.39;0.6548266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;147;638.0;1313.0;472.0;32.0;0.0;8.931972789115646
3818;armulator;ARMV4T;binary_search;int8_t;734;94.0;46.0;312.0;80.0;1972.44;68520.9;0.03;0.03;34.74;3806.72;0.6574800000000001;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;147;638.0;1313.0;472.0;32.0;0.0;8.931972789115646
3819;armulator;ARMV4T;binary_search;int8_t;51;91.0;45.0;296.0;79.0;1865.92;64146.15;0.03;0.03;34.38;3563.68;0.6219733333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;136;594.0;1225.0;472.0;29.0;0.0;9.007352941176471
3820;armulator;ARMV4T;binary_search;int8_t;678;78.0;31.0;269.0;65.0;1620.02;69294.92;0.02;0.02;42.77;3849.72;0.5400066666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;93;419.0;859.0;472.0;16.0;0.0;9.236559139784946
3821;armulator;ARMV4T;binary_search;int8_t;327;85.0;39.0;291.0;73.0;1801.24;66738.21;0.03;0.03;37.05;3707.68;0.6004133333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;116;499.0;1031.0;472.0;23.0;0.0;8.887931034482758
3822;armulator;ARMV4T;binary_search;int8_t;473;90.0;42.0;298.0;76.0;1861.88;67825.72;0.03;0.03;36.43;3768.1;0.6206266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;541.0;1117.0;472.0;28.0;0.0;8.795275590551181
3823;armulator;ARMV4T;binary_search;int8_t;453;90.0;42.0;300.0;76.0;1874.38;68280.92;0.03;0.03;36.43;3793.38;0.6247933333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;541.0;1117.0;472.0;28.0;0.0;8.795275590551181
3824;armulator;ARMV4T;binary_search;int8_t;154;78.0;33.0;269.0;67.0;1631.78;65567.81;0.02;0.02;40.18;3642.66;0.5439266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;102;453.0;929.0;472.0;16.0;0.0;9.107843137254902
3825;armulator;ARMV4T;binary_search;int8_t;452;90.0;43.0;296.0;77.0;1854.97;66002.38;0.03;0.03;35.58;3666.8;0.6183233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;540.0;1116.0;472.0;28.0;0.0;8.78740157480315
3826;armulator;ARMV4T;binary_search;int8_t;221;89.0;39.0;290.0;73.0;1795.05;69638.7;0.03;0.03;38.79;3868.82;0.5983499999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;540.0;1116.0;472.0;27.0;0.0;8.78740157480315
3827;armulator;ARMV4T;binary_search;int8_t;323;85.0;38.0;287.0;72.0;1770.77;67335.8;0.03;0.03;38.03;3740.88;0.5902566666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;116;499.0;1031.0;472.0;23.0;0.0;8.887931034482758
3828;armulator;ARMV4T;binary_search;int8_t;844;84.0;37.0;280.0;71.0;1721.93;66457.16;0.03;0.03;38.59;3692.06;0.5739766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;475.0;979.0;472.0;22.0;0.0;8.98165137614679
3829;armulator;ARMV4T;binary_search;int8_t;673;78.0;34.0;270.0;68.0;1643.61;64100.98;0.03;0.03;39.0;3561.17;0.54787;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;102;454.0;930.0;472.0;16.0;0.0;9.117647058823529
3830;armulator;ARMV4T;binary_search;int8_t;427;84.0;40.0;283.0;74.0;1757.28;62734.73;0.03;0.03;35.7;3485.26;0.58576;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;475.0;979.0;472.0;22.0;0.0;8.98165137614679
3831;armulator;ARMV4T;binary_search;int8_t;933;74.0;29.0;259.0;63.0;1548.12;67156.18;0.02;0.02;43.38;3730.9;0.5160399999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;68;310.0;631.0;472.0;12.0;0.0;9.279411764705882
3832;armulator;ARMV4T;binary_search;int8_t;1005;89.0;41.0;296.0;75.0;1843.73;68038.15;0.03;0.03;36.9;3779.9;0.6145766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;541.0;1117.0;472.0;27.0;0.0;8.795275590551181
3833;armulator;ARMV4T;binary_search;int8_t;802;79.0;34.0;269.0;68.0;1637.53;64682.34;0.03;0.03;39.5;3593.46;0.5458433333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;102;452.0;928.0;472.0;17.0;0.0;9.098039215686274
3834;armulator;ARMV4T;binary_search;int8_t;852;84.0;38.0;279.0;72.0;1721.41;64688.74;0.03;0.03;37.58;3593.82;0.5738033333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;475.0;979.0;472.0;22.0;0.0;8.98165137614679
3835;armulator;ARMV4T;binary_search;int8_t;487;77.0;32.0;267.0;66.0;1613.85;66016.68;0.02;0.02;40.91;3667.59;0.5379499999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;93;421.0;861.0;472.0;15.0;0.0;9.258064516129032
3836;armulator;ARMV4T;binary_search;int8_t;762;84.0;38.0;279.0;72.0;1721.41;64688.74;0.03;0.03;37.58;3593.82;0.5738033333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;114;487.0;1011.0;472.0;22.0;0.0;8.868421052631579
3837;armulator;ARMV4T;binary_search;int8_t;515;86.0;39.0;285.0;73.0;1764.1;66131.13;0.03;0.03;37.49;3673.95;0.5880333333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;444.0;924.0;472.0;24.0;0.0;8.477064220183486
3838;armulator;ARMV4T;binary_search;int8_t;479;90.0;43.0;297.0;77.0;1861.24;66225.36;0.03;0.03;35.58;3679.19;0.6204133333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;540.0;1116.0;472.0;28.0;0.0;8.78740157480315
3839;armulator;ARMV4T;binary_search;int8_t;948;74.0;29.0;259.0;63.0;1548.12;67156.18;0.02;0.02;43.38;3730.9;0.5160399999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;68;310.0;631.0;472.0;12.0;0.0;9.279411764705882
3840;armulator;ARMV4T;binary_search;int8_t;467;90.0;43.0;293.0;77.0;1836.17;65333.44;0.03;0.03;35.58;3629.64;0.6120566666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;539.0;1115.0;472.0;28.0;0.0;8.779527559055119
3841;armulator;ARMV4T;binary_search;int8_t;14;82.0;37.0;278.0;71.0;1709.63;64411.45;0.03;0.03;37.68;3578.41;0.5698766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;106;473.0;965.0;472.0;20.0;0.0;9.10377358490566
3842;armulator;ARMV4T;binary_search;int8_t;868;78.0;30.0;267.0;64.0;1602.0;70808.4;0.02;0.02;44.2;3933.8;0.534;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;102;452.0;928.0;472.0;16.0;0.0;9.098039215686274
3843;armulator;ARMV4T;binary_search;int8_t;188;71.0;26.0;250.0;60.0;1476.72;68554.01;0.02;0.02;46.42;3808.56;0.49224;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;46;202.0;416.0;472.0;9.0;0.0;9.043478260869565
3844;armulator;ARMV4T;binary_search;int8_t;489;77.0;32.0;264.0;66.0;1595.72;65274.92;0.02;0.02;40.91;3626.38;0.5319066666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;82;355.0;732.0;472.0;15.0;0.0;8.926829268292684
3845;armulator;ARMV4T;binary_search;int8_t;865;78.0;33.0;267.0;67.0;1619.65;65080.31;0.02;0.02;40.18;3615.57;0.5398833333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;82;355.0;732.0;472.0;16.0;0.0;8.926829268292684
3846;armulator;ARMV4T;binary_search;int8_t;728;94.0;45.0;308.0;79.0;1941.56;68947.11;0.03;0.03;35.51;3830.4;0.6471866666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;539.0;1115.0;472.0;32.0;0.0;8.779527559055119
3847;armulator;ARMV4T;binary_search;int8_t;996;89.0;41.0;294.0;75.0;1831.27;67578.43;0.03;0.03;36.9;3754.36;0.6104233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;138;604.0;1243.0;472.0;27.0;0.0;9.007246376811594
3848;armulator;ARMV4T;binary_search;int8_t;277;89.0;42.0;298.0;76.0;1861.88;67072.1;0.03;0.03;36.02;3726.23;0.6206266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;542.0;1118.0;472.0;27.0;0.0;8.803149606299213
3849;armulator;ARMV4T;binary_search;int8_t;936;74.0;29.0;259.0;63.0;1548.12;67156.18;0.02;0.02;43.38;3730.9;0.5160399999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;68;310.0;631.0;472.0;12.0;0.0;9.279411764705882
3850;armulator;ARMV4T;binary_search;int8_t;554;84.0;39.0;281.0;73.0;1739.34;63686.63;0.03;0.03;36.62;3538.15;0.57978;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;475.0;979.0;472.0;22.0;0.0;8.98165137614679
3851;armulator;ARMV4T;binary_search;int8_t;763;84.0;39.0;283.0;73.0;1751.72;64139.91;0.03;0.03;36.62;3563.33;0.5839066666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;114;488.0;1012.0;472.0;22.0;0.0;8.87719298245614
3852;armulator;ARMV4T;binary_search;int8_t;834;84.0;37.0;283.0;71.0;1740.38;67169.2;0.03;0.03;38.59;3731.62;0.5801266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;474.0;978.0;472.0;22.0;0.0;8.972477064220184
3853;armulator;ARMV4T;binary_search;int8_t;613;75.0;29.0;260.0;63.0;1554.09;68326.49;0.02;0.02;43.97;3795.92;0.51803;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;73;322.0;663.0;472.0;13.0;0.0;9.082191780821917
3854;armulator;ARMV4T;binary_search;int8_t;907;68.0;23.0;244.0;57.0;1423.23;71532.53;0.02;0.02;50.26;3974.03;0.47441;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;30;148.0;298.0;472.0;6.0;0.0;9.933333333333334
3855;armulator;ARMV4T;binary_search;int8_t;825;79.0;31.0;268.0;65.0;1613.99;69922.41;0.02;0.02;43.32;3884.58;0.5379966666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;93;419.0;859.0;472.0;17.0;0.0;9.236559139784946
3856;armulator;ARMV4T;binary_search;int8_t;308;82.0;37.0;277.0;71.0;1703.48;64179.76;0.03;0.03;37.68;3565.54;0.5678266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;106;473.0;965.0;472.0;20.0;0.0;9.10377358490566
3857;armulator;ARMV4T;binary_search;int8_t;294;82.0;38.0;276.0;72.0;1702.9;62469.52;0.03;0.03;36.68;3470.53;0.5676333333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;106;471.0;963.0;472.0;20.0;0.0;9.084905660377359
3858;armulator;ARMV4T;binary_search;int8_t;522;86.0;37.0;290.0;71.0;1783.43;70469.45;0.03;0.03;39.51;3914.97;0.5944766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;563.0;1158.0;472.0;24.0;0.0;9.118110236220472
3859;armulator;ARMV4T;binary_search;int8_t;322;85.0;40.0;286.0;74.0;1775.9;64154.52;0.03;0.03;36.12;3564.14;0.5919666666666668;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;562.0;1157.0;472.0;23.0;0.0;9.11023622047244
3860;armulator;ARMV4T;binary_search;int8_t;28;82.0;37.0;280.0;71.0;1721.93;64874.85;0.03;0.03;37.68;3604.16;0.5739766666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;117;537.0;1092.0;472.0;20.0;0.0;9.333333333333334
3861;armulator;ARMV4T;binary_search;int8_t;1020;89.0;43.0;293.0;77.0;1836.17;64607.51;0.03;0.03;35.19;3589.31;0.6120566666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;138;605.0;1244.0;472.0;27.0;0.0;9.014492753623188
3862;armulator;ARMV4T;binary_search;int8_t;760;84.0;38.0;282.0;72.0;1739.92;65384.32;0.03;0.03;37.58;3632.46;0.5799733333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;120;539.0;1106.0;472.0;22.0;0.0;9.216666666666667
3863;armulator;ARMV4T;binary_search;int8_t;559;84.0;38.0;281.0;72.0;1733.75;65152.46;0.03;0.03;37.58;3619.58;0.5779166666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;474.0;978.0;472.0;22.0;0.0;8.972477064220184
3864;armulator;ARMV4T;binary_search;int8_t;685;78.0;34.0;266.0;68.0;1619.27;63151.34;0.03;0.03;39.0;3508.41;0.5397566666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;82;355.0;732.0;472.0;16.0;0.0;8.926829268292684
3865;armulator;ARMV4T;binary_search;int8_t;908;68.0;23.0;243.0;57.0;1417.39;71239.37;0.02;0.02;50.26;3957.74;0.47246333333333335;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;30;147.0;297.0;472.0;6.0;0.0;9.9
3866;armulator;ARMV4T;binary_search;int8_t;919;68.0;22.0;242.0;56.0;1405.38;73846.33;0.02;0.02;52.55;4102.57;0.46846000000000004;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;30;147.0;297.0;472.0;6.0;0.0;9.9
3867;armulator;ARMV4T;binary_search;int8_t;724;94.0;47.0;308.0;81.0;1952.67;66390.91;0.03;0.03;34.0;3688.38;0.6508900000000001;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;147;638.0;1313.0;472.0;32.0;0.0;8.931972789115646
3868;armulator;ARMV4T;binary_search;int8_t;947;74.0;30.0;258.0;64.0;1548.0;64912.8;0.02;0.02;41.93;3606.27;0.516;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;79;374.0;758.0;472.0;12.0;0.0;9.594936708860759
3869;armulator;ARMV4T;binary_search;int8_t;214;89.0;43.0;298.0;77.0;1867.5;65710.03;0.03;0.03;35.19;3650.56;0.6225;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;138;604.0;1243.0;472.0;27.0;0.0;9.007246376811594
3870;armulator;ARMV4T;binary_search;int8_t;468;90.0;43.0;300.0;77.0;1880.04;66894.3;0.03;0.03;35.58;3716.35;0.62668;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;127;541.0;1117.0;472.0;28.0;0.0;8.795275590551181
3871;armulator;ARMV4T;binary_search;int8_t;967;71.0;27.0;250.0;61.0;1482.68;66281.48;0.02;0.02;44.7;3682.3;0.4942266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;57;266.0;543.0;472.0;9.0;0.0;9.526315789473685
3872;armulator;ARMV4T;binary_search;int8_t;234;84.0;38.0;283.0;72.0;1746.09;65616.18;0.03;0.03;37.58;3645.34;0.5820299999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;125;554.0;1141.0;472.0;22.0;0.0;9.128
3873;armulator;ARMV4T;binary_search;int8_t;983;71.0;27.0;250.0;61.0;1482.68;66281.48;0.02;0.02;44.7;3682.3;0.4942266666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;57;267.0;544.0;472.0;9.0;0.0;9.543859649122806
3874;armulator;ARMV4T;binary_search;int8_t;719;94.0;45.0;304.0;79.0;1916.35;68051.69;0.03;0.03;35.51;3780.65;0.6387833333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;147;638.0;1313.0;472.0;32.0;0.0;8.931972789115646
3875;armulator;ARMV4T;binary_search;int8_t;110;83.0;38.0;280.0;72.0;1727.58;64147.74;0.03;0.03;37.13;3563.76;0.5758599999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;475.0;979.0;472.0;21.0;0.0;8.98165137614679
3876;armulator;ARMV4T;binary_search;int8_t;235;84.0;39.0;280.0;73.0;1733.15;63459.99;0.03;0.03;36.62;3525.55;0.5777166666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;114;488.0;1012.0;472.0;22.0;0.0;8.87719298245614
3877;armulator;ARMV4T;binary_search;int8_t;588;76.0;30.0;265.0;64.0;1590.0;68476.0;0.02;0.02;43.07;3804.22;0.53;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;80;345.0;714.0;472.0;14.0;0.0;8.925
3878;armulator;ARMV4T;binary_search;int8_t;185;71.0;26.0;249.0;60.0;1470.82;68279.79;0.02;0.02;46.42;3793.32;0.49027333333333334;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;57;266.0;543.0;472.0;9.0;0.0;9.526315789473685
3879;armulator;ARMV4T;binary_search;int8_t;732;94.0;45.0;304.0;79.0;1916.35;68051.69;0.03;0.03;35.51;3780.65;0.6387833333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;149;648.0;1331.0;472.0;32.0;0.0;8.93288590604027
3880;armulator;ARMV4T;binary_search;int8_t;896;68.0;23.0;243.0;57.0;1417.39;71239.37;0.02;0.02;50.26;3957.74;0.47246333333333335;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;19;83.0;170.0;472.0;6.0;0.0;8.947368421052632
3881;armulator;ARMV4T;binary_search;int8_t;888;78.0;34.0;266.0;68.0;1619.27;63151.34;0.03;0.03;39.0;3508.41;0.5397566666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;82;354.0;731.0;472.0;16.0;0.0;8.914634146341463
3882;armulator;ARMV4T;binary_search;int8_t;923;68.0;23.0;244.0;57.0;1423.23;71532.53;0.02;0.02;50.26;3974.03;0.47441;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;30;148.0;298.0;472.0;6.0;0.0;9.933333333333334
3883;armulator;ARMV4T;binary_search;int8_t;767;84.0;40.0;282.0;74.0;1751.07;62513.05;0.03;0.03;35.7;3472.95;0.5836899999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;109;474.0;978.0;472.0;22.0;0.0;8.972477064220184
3884;armulator;ARMV4T;binary_search;int8_t;179;71.0;27.0;249.0;61.0;1476.75;66016.36;0.02;0.02;44.7;3667.58;0.49225;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;57;267.0;544.0;472.0;9.0;0.0;9.543859649122806
3885;armulator;ARMV4T;binary_search;int8_t;195;89.0;43.0;294.0;77.0;1842.44;64828.01;0.03;0.03;35.19;3601.56;0.6141466666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;138;606.0;1245.0;472.0;27.0;0.0;9.021739130434783
3886;armulator;ARMV4T;binary_search;int8_t;148;78.0;34.0;267.0;68.0;1625.35;63388.75;0.03;0.03;39.0;3521.6;0.5417833333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;102;453.0;929.0;472.0;16.0;0.0;9.107843137254902
3887;armulator;ARMV4T;binary_search;int8_t;917;68.0;23.0;243.0;57.0;1417.39;71239.37;0.02;0.02;50.26;3957.74;0.47246333333333335;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;30;147.0;297.0;472.0;6.0;0.0;9.9
3888;armulator;ARMV4T;binary_search;int8_t;634;75.0;31.0;261.0;65.0;1571.84;64648.18;0.02;0.02;41.13;3591.57;0.5239466666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;73;323.0;664.0;472.0;13.0;0.0;9.095890410958905
3889;armulator;ARMV4T;binary_search;int8_t;157;78.0;34.0;270.0;68.0;1643.61;64100.98;0.03;0.03;39.0;3561.17;0.54787;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;1.0;93;419.0;859.0;472.0;16.0;0.0;9.236559139784946
