;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;Total_Operands;DistinctOperands;ProgramLength;VocabularySize;ProgramVolume;Effort;ProgramLevel;ProgramLevel;DifficultyLevel;TimeToImplement;BugsDelivered;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;text;data;bss;CC4CS
50817;tsim;Leon3;bellmanford;int8_t;230;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;774;16538.0;23157.0;13232;464;408;29.91860465116279
50818;tsim;Leon3;bellmanford;int8_t;318;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;143;30128.0;39520.0;13264;504;408;276.3636363636364
50819;tsim;Leon3;bellmanford;int8_t;798;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;511;4326.0;8229.0;13184;152;376;16.10371819960861
50820;tsim;Leon3;bellmanford;int8_t;638;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;303;26238.0;35009.0;13184;168;384;115.54125412541254
50821;tsim;Leon3;bellmanford;int8_t;112;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;887;11206.0;16562.0;13264;504;408;18.671927846674183
50822;tsim;Leon3;bellmanford;int8_t;201;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;715;7537.0;12147.0;13232;928;432;16.988811188811187
50823;tsim;Leon3;bellmanford;int8_t;629;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;378;5179.0;9247.0;13264;768;424;24.462962962962962
50824;tsim;Leon3;bellmanford;int8_t;337;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;651;26436.0;35376.0;13264;312;400;54.34101382488479
50825;tsim;Leon3;bellmanford;int8_t;37;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;74;16538.0;23157.0;13088;144;376;312.93243243243245
50826;tsim;Leon3;bellmanford;int8_t;56;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;135;3396.0;7050.0;13264;768;424;52.22222222222222
50827;tsim;Leon3;bellmanford;int8_t;316;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;567;5179.0;9247.0;13232;720;424;16.308641975308642
50828;tsim;Leon3;bellmanford;int8_t;829;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;403;15002.0;21164.0;13184;224;392;52.516129032258064
50829;tsim;Leon3;bellmanford;int8_t;63;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;879;31983.0;42016.0;13232;176;384;47.79977246871445
50830;tsim;Leon3;bellmanford;int8_t;35;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;626;9234.0;14233.0;13232;240;392;22.736421725239616
50831;tsim;Leon3;bellmanford;int8_t;519;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;451;18766.0;26312.0;13232;240;392;58.34146341463415
50832;tsim;Leon3;bellmanford;int8_t;481;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;378;10026.0;15317.0;13232;928;432;40.52116402116402
50833;tsim;Leon3;bellmanford;int8_t;278;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;698;2188.0;5560.0;13264;672;416;7.965616045845272
50834;tsim;Leon3;bellmanford;int8_t;186;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;234;16538.0;23157.0;13232;336;400;98.96153846153847
50835;tsim;Leon3;bellmanford;int8_t;702;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;38;22719.0;30837.0;13088;400;408;811.5
50836;tsim;Leon3;bellmanford;int8_t;722;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;698;26436.0;35376.0;13264;768;424;50.68194842406877
50837;tsim;Leon3;bellmanford;int8_t;97;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;151;1763.0;5026.0;13264;264;392;33.28476821192053
50838;tsim;Leon3;bellmanford;int8_t;329;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;35;15002.0;21164.0;13232;928;432;604.6857142857143
50839;tsim;Leon3;bellmanford;int8_t;75;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;38;2608.0;6089.0;13232;336;400;160.23684210526315
50840;tsim;Leon3;bellmanford;int8_t;560;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;626;2788.0;6431.0;13264;872;424;10.273162939297125
50841;tsim;Leon3;bellmanford;int8_t;612;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;167;12583.0;18316.0;13264;872;424;109.67664670658682
50842;tsim;Leon3;bellmanford;int8_t;421;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;199;11206.0;16562.0;13312;624;416;83.22613065326634
50843;tsim;Leon3;bellmanford;int8_t;639;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;626;19126.0;26871.0;13088;400;408;42.924920127795524
50844;tsim;Leon3;bellmanford;int8_t;939;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;626;12781.0;18684.0;13232;288;400;29.84664536741214
50845;tsim;Leon3;bellmanford;int8_t;198;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;74;16736.0;23525.0;13264;584;416;317.9054054054054
50846;tsim;Leon3;bellmanford;int8_t;840;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;54;2188.0;5560.0;13312;816;424;102.96296296296296
50847;tsim;Leon3;bellmanford;int8_t;415;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;783;1943.0;5368.0;13232;720;424;6.855683269476373
50848;tsim;Leon3;bellmanford;int8_t;405;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;175;11410.0;16938.0;13232;176;384;96.78857142857143
50849;tsim;Leon3;bellmanford;int8_t;100;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;626;30332.0;39896.0;13232;176;384;63.73162939297124
50850;tsim;Leon3;bellmanford;int8_t;726;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;287;2985.0;6664.0;13264;672;416;23.21951219512195
50851;tsim;Leon3;bellmanford;int8_t;265;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;494;1763.0;5026.0;13184;168;384;10.17408906882591
50852;tsim;Leon3;bellmanford;int8_t;743;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;558;31983.0;42016.0;13232;240;392;75.29749103942652
50853;tsim;Leon3;bellmanford;int8_t;436;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;434;2788.0;6431.0;13088;160;384;14.817972350230415
50854;tsim;Leon3;bellmanford;int8_t;583;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;167;31983.0;42016.0;13184;432;408;251.59281437125748
50855;tsim;Leon3;bellmanford;int8_t;525;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;278;16538.0;23157.0;13088;208;392;83.29856115107914
50856;tsim;Leon3;bellmanford;int8_t;677;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;234;4385.0;8384.0;13264;768;424;35.82905982905983
50857;tsim;Leon3;bellmanford;int8_t;289;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;626;12781.0;18684.0;13088;144;376;29.84664536741214
50858;tsim;Leon3;bellmanford;int8_t;255;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;126;9630.0;14837.0;13184;224;392;117.75396825396825
50859;tsim;Leon3;bellmanford;int8_t;529;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;47;2968.0;6649.0;13184;192;384;141.46808510638297
50860;tsim;Leon3;bellmanford;int8_t;826;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;203;9234.0;14233.0;13264;504;408;70.11330049261083
50861;tsim;Leon3;bellmanford;int8_t;362;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;626;31983.0;42016.0;13312;624;416;67.1182108626198
50862;tsim;Leon3;bellmanford;int8_t;355;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;47;30128.0;39520.0;13232;720;424;840.8510638297872
50863;tsim;Leon3;bellmanford;int8_t;506;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;583;22719.0;30837.0;13232;336;400;52.893653516295025
50864;tsim;Leon3;bellmanford;int8_t;315;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;167;11206.0;16562.0;13184;224;392;99.17365269461078
50865;tsim;Leon3;bellmanford;int8_t;604;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;378;4722.0;8833.0;13264;768;424;23.367724867724867
50866;tsim;Leon3;bellmanford;int8_t;57;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;74;1763.0;5026.0;13264;264;392;67.91891891891892
50867;tsim;Leon3;bellmanford;int8_t;133;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;503;3780.0;7632.0;13232;240;392;15.17296222664016
50868;tsim;Leon3;bellmanford;int8_t;787;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;234;5179.0;9247.0;13088;208;392;39.51709401709402
50869;tsim;Leon3;bellmanford;int8_t;799;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;287;7729.0;12499.0;13264;264;392;43.55052264808362
50870;tsim;Leon3;bellmanford;int8_t;765;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;698;27030.0;36088.0;13264;872;424;51.702005730659025
50871;tsim;Leon3;bellmanford;int8_t;887;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;54;6786.0;11417.0;13232;176;384;211.42592592592592
50872;tsim;Leon3;bellmanford;int8_t;952;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;63;3396.0;7050.0;13264;584;416;111.9047619047619
50873;tsim;Leon3;bellmanford;int8_t;631;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;243;7537.0;12147.0;13184;224;392;49.98765432098765
50874;tsim;Leon3;bellmanford;int8_t;306;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;54;11818.0;17424.0;13232;288;400;322.6666666666667
50875;tsim;Leon3;bellmanford;int8_t;497;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;63;18061.0;25109.0;13232;336;400;398.55555555555554
50876;tsim;Leon3;bellmanford;int8_t;821;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;107;18061.0;25109.0;13264;672;416;234.66355140186917
50877;tsim;Leon3;bellmanford;int8_t;618;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;791;1763.0;5026.0;13232;464;408;6.353982300884955
50878;tsim;Leon3;bellmanford;int8_t;271;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;698;17132.0;23997.0;13088;144;376;34.37965616045845
50879;tsim;Leon3;bellmanford;int8_t;645;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;194;2188.0;5560.0;13264;872;424;28.65979381443299
50880;tsim;Leon3;bellmanford;int8_t;985;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;395;16736.0;23525.0;13184;192;384;59.55696202531646
50881;tsim;Leon3;bellmanford;int8_t;400;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;326;30128.0;39520.0;13184;152;376;121.22699386503068
50882;tsim;Leon3;bellmanford;int8_t;562;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;378;18766.0;26312.0;13232;288;400;69.60846560846561
50883;tsim;Leon3;bellmanford;int8_t;590;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;774;30332.0;39896.0;13184;432;408;51.54521963824289
50884;tsim;Leon3;bellmanford;int8_t;648;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;115;5563.0;9829.0;13088;160;384;85.4695652173913
50885;tsim;Leon3;bellmanford;int8_t;325;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;38;11818.0;17424.0;13088;144;376;458.5263157894737
50886;tsim;Leon3;bellmanford;int8_t;883;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;38;22719.0;30837.0;13232;720;424;811.5
50887;tsim;Leon3;bellmanford;int8_t;827;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;108;2380.0;5912.0;13264;312;400;54.74074074074074
50888;tsim;Leon3;bellmanford;int8_t;854;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;38;2608.0;6089.0;13264;768;424;160.23684210526315
50889;tsim;Leon3;bellmanford;int8_t;307;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;79;19126.0;26871.0;13184;152;376;340.1392405063291
50890;tsim;Leon3;bellmanford;int8_t;88;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;494;26436.0;35376.0;13264;768;424;71.61133603238866
50891;tsim;Leon3;bellmanford;int8_t;958;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;74;4326.0;8229.0;13184;192;384;111.20270270270271
50892;tsim;Leon3;bellmanford;int8_t;251;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;558;16538.0;23157.0;13232;720;424;41.5
50893;tsim;Leon3;bellmanford;int8_t;902;236.0;125.0;645.0;170.0;4779.06;203014.35;0.02;0.02;42.48;11278.57;1.59302;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;511;12583.0;18316.0;13232;720;424;35.84344422700587
50894;tsim;Leon3;bellmanford;int8_t;680;236.0;126.0;645.0;171.0;4784.51;201633.13;0.02;0.02;42.14;11201.84;1.5948366666666667;15.0;1.0;1.0;1.0;1.0;0.0;8.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;158;3396.0;7050.0;13264;312;400;44.620253164556964
