;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28
9224;simulavr;Atmega328p;insertionsort;int8_t;197;46;82;28;4;-93;57;-9;-101;-12;-105;97;49;-75;-2;78;-78;23;0;0;0;0;0;0;0;0;0;0;0
9225;simulavr;Atmega328p;insertionsort;int8_t;636;-51;119;115;-124;-10;87;1;-45;31;0;121;87;-31;1;64;-25;-46;56;95;80;75;-40;92;-77;-31;-112;-16;107
9226;simulavr;Atmega328p;insertionsort;int8_t;450;14;41;15;-33;-88;79;118;-31;-119;7;26;-27;-93;87;-28;-50;-119;9;-92;7;51;71;42;-120;-28;0;0;0
9227;simulavr;Atmega328p;insertionsort;int8_t;106;65;-60;-123;-112;52;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9228;simulavr;Atmega328p;insertionsort;int8_t;699;104;-117;113;-77;-85;109;33;-65;109;-95;74;71;85;83;72;-125;0;0;0;0;0;0;0;0;0;0;0;0
9229;simulavr;Atmega328p;insertionsort;int8_t;578;-31;107;-9;48;89;10;7;-117;114;86;94;-49;117;-14;115;-79;-63;-30;-36;-19;112;-10;54;-126;24;-65;122;-88
9230;simulavr;Atmega328p;insertionsort;int8_t;644;-53;40;-69;-64;51;120;-46;-43;-78;31;78;101;-48;78;-44;17;111;9;-25;-50;-51;107;0;0;0;0;0;0
9231;simulavr;Atmega328p;insertionsort;int8_t;570;-101;-102;-44;-123;20;4;-106;-31;7;-57;-57;-46;-84;112;63;94;-96;101;126;113;52;0;0;0;0;0;0;0
9232;simulavr;Atmega328p;insertionsort;int8_t;873;101;119;33;102;-2;23;19;-15;121;41;-84;10;48;78;-122;97;64;56;-61;79;-67;45;70;103;0;0;0;0
9233;simulavr;Atmega328p;insertionsort;int8_t;33;-17;69;-31;-5;-52;110;-35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9234;simulavr;Atmega328p;insertionsort;int8_t;210;-52;-36;7;119;-115;-12;-89;-62;49;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9235;simulavr;Atmega328p;insertionsort;int8_t;486;65;110;-22;7;-96;-67;72;-22;-80;-78;74;60;43;-41;-33;-92;36;123;82;-101;-95;-105;89;63;-102;0;0;0
9236;simulavr;Atmega328p;insertionsort;int8_t;252;117;-111;-70;-117;-10;-115;-75;41;-114;-68;105;-57;103;95;-58;-106;13;92;-12;110;-126;87;-31;13;0;0;0;0
9237;simulavr;Atmega328p;insertionsort;int8_t;694;-90;122;-104;75;-54;-108;-21;122;68;-117;-26;-49;-118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9238;simulavr;Atmega328p;insertionsort;int8_t;759;-31;32;70;-34;-91;-55;25;-121;-13;-66;70;-15;-8;4;26;-43;-47;44;81;4;102;35;-32;-23;-99;0;0;0
9239;simulavr;Atmega328p;insertionsort;int8_t;245;-57;97;7;-32;-8;121;63;-58;-105;-1;-111;-43;-10;62;-59;34;112;0;0;0;0;0;0;0;0;0;0;0
9240;simulavr;Atmega328p;insertionsort;int8_t;15;80;-97;-106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9241;simulavr;Atmega328p;insertionsort;int8_t;792;23;61;20;48;-86;74;13;93;63;12;-15;-7;26;-104;13;-18;-19;96;93;100;-59;0;0;0;0;0;0;0
9242;simulavr;Atmega328p;insertionsort;int8_t;248;-72;-5;29;114;90;-122;-73;-13;26;85;-117;-115;111;25;67;49;-46;-1;-121;110;-57;84;-7;26;36;0;0;0
9243;simulavr;Atmega328p;insertionsort;int8_t;246;95;103;35;59;-92;15;-64;35;100;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9244;simulavr;Atmega328p;insertionsort;int8_t;556;34;-37;-63;-87;118;-96;122;-67;91;-83;-81;27;-18;-41;-24;40;-69;126;-58;-125;3;-5;-54;-8;0;0;0;0
9245;simulavr;Atmega328p;insertionsort;int8_t;513;39;-48;-104;50;115;-106;66;-51;6;27;102;6;43;-101;-67;-102;0;0;0;0;0;0;0;0;0;0;0;0
9246;simulavr;Atmega328p;insertionsort;int8_t;93;57;47;-37;-2;10;89;-90;49;-29;41;-90;-7;55;-115;123;49;-73;0;0;0;0;0;0;0;0;0;0;0
9247;simulavr;Atmega328p;insertionsort;int8_t;558;1;-93;71;24;-4;103;106;-18;-5;92;46;-73;-46;-14;-89;104;0;0;0;0;0;0;0;0;0;0;0;0
9248;simulavr;Atmega328p;insertionsort;int8_t;991;-124;15;26;5;-120;113;56;53;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9249;simulavr;Atmega328p;insertionsort;int8_t;181;-17;-40;-69;-9;-29;40;-42;36;71;-120;103;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9250;simulavr;Atmega328p;insertionsort;int8_t;674;112;47;105;-35;-70;36;-73;-52;97;-76;-94;-91;-18;-107;48;70;93;87;1;-79;122;-119;-66;0;0;0;0;0
9251;simulavr;Atmega328p;insertionsort;int8_t;652;35;-80;75;89;113;-84;64;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9252;simulavr;Atmega328p;insertionsort;int8_t;344;-115;-50;73;-79;-87;125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9253;simulavr;Atmega328p;insertionsort;int8_t;715;65;122;-92;-59;98;-110;126;-71;-124;106;-53;-22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9254;simulavr;Atmega328p;insertionsort;int8_t;528;-109;-13;-62;-109;-90;-119;108;-19;-26;-58;48;92;20;-123;-81;-108;-92;-39;0;0;0;0;0;0;0;0;0;0
9255;simulavr;Atmega328p;insertionsort;int8_t;276;-89;38;-80;-6;6;-94;54;-61;-26;-110;122;33;-95;96;22;74;-5;-110;-54;72;102;-34;31;94;0;0;0;0
9256;simulavr;Atmega328p;insertionsort;int8_t;24;31;-1;95;-5;40;36;120;116;54;65;117;45;52;118;77;11;0;0;0;0;0;0;0;0;0;0;0;0
9257;simulavr;Atmega328p;insertionsort;int8_t;296;40;35;-63;-110;108;90;15;113;-108;1;121;32;-22;44;86;66;4;-114;94;126;-49;0;0;0;0;0;0;0
9258;simulavr;Atmega328p;insertionsort;int8_t;244;-75;-53;101;72;31;10;-101;117;6;-15;66;-5;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9259;simulavr;Atmega328p;insertionsort;int8_t;380;26;93;-11;-3;26;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9260;simulavr;Atmega328p;insertionsort;int8_t;25;23;51;32;72;56;41;-38;-55;50;96;-27;-22;67;75;-40;-94;-38;74;-101;-5;68;-9;21;117;-117;20;-60;0
9261;simulavr;Atmega328p;insertionsort;int8_t;740;55;-75;-117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9262;simulavr;Atmega328p;insertionsort;int8_t;478;-11;-32;-18;43;-119;18;-98;82;-120;16;33;75;-32;-61;-14;25;90;57;64;15;-100;25;0;0;0;0;0;0
9263;simulavr;Atmega328p;insertionsort;int8_t;379;30;-43;-28;116;30;-114;99;-14;91;97;-34;21;95;56;50;-66;-50;-1;23;-91;-53;-96;39;-58;0;0;0;0
9264;simulavr;Atmega328p;insertionsort;int8_t;810;58;54;64;-102;-39;-47;40;17;-67;-27;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9265;simulavr;Atmega328p;insertionsort;int8_t;440;-90;62;38;-82;-42;-81;63;87;-5;126;-69;-82;-125;26;45;112;2;-88;-77;0;0;0;0;0;0;0;0;0
9266;simulavr;Atmega328p;insertionsort;int8_t;543;-105;-79;-11;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9267;simulavr;Atmega328p;insertionsort;int8_t;130;37;-41;40;-95;64;-52;75;120;-125;54;-47;-106;62;-64;61;53;-119;0;0;0;0;0;0;0;0;0;0;0
9268;simulavr;Atmega328p;insertionsort;int8_t;225;114;-58;-48;-49;3;121;4;117;-36;-41;-83;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9269;simulavr;Atmega328p;insertionsort;int8_t;285;97;116;-114;-102;121;-23;3;79;30;-65;-65;105;-93;-70;98;-37;121;107;-34;-104;125;82;0;0;0;0;0;0
9270;simulavr;Atmega328p;insertionsort;int8_t;363;-119;8;43;44;111;-92;-120;-92;35;87;125;7;97;83;-120;-76;97;-53;99;-14;-6;0;0;0;0;0;0;0
9271;simulavr;Atmega328p;insertionsort;int8_t;667;68;-74;-53;49;76;88;37;111;-29;49;62;12;77;59;-3;91;53;34;39;-35;-9;-104;-34;-106;-119;-77;-6;-61
9272;simulavr;Atmega328p;insertionsort;int8_t;26;51;-21;103;3;105;28;-75;29;-1;-123;-64;103;-28;-68;-58;-63;59;-61;0;0;0;0;0;0;0;0;0;0
9273;simulavr;Atmega328p;insertionsort;int8_t;793;37;20;68;-27;125;21;-11;120;116;59;92;-10;102;53;-34;0;0;0;0;0;0;0;0;0;0;0;0;0
9274;simulavr;Atmega328p;insertionsort;int8_t;772;-106;49;125;14;-61;-117;-106;61;0;-61;69;106;-9;-92;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9275;simulavr;Atmega328p;insertionsort;int8_t;931;66;76;-101;-17;98;-97;-25;75;94;-40;84;-74;12;-61;78;-41;-20;-52;9;-112;27;39;-82;120;-70;-57;0;0
9276;simulavr;Atmega328p;insertionsort;int8_t;981;-39;-75;90;-115;85;19;108;76;-15;-50;48;-14;61;-7;98;-97;-124;17;-47;-56;0;0;0;0;0;0;0;0
9277;simulavr;Atmega328p;insertionsort;int8_t;422;-120;-107;85;74;59;0;-73;-102;14;-48;-48;57;-12;65;22;93;123;-117;-68;-47;0;0;0;0;0;0;0;0
9278;simulavr;Atmega328p;insertionsort;int8_t;920;-45;1;23;16;-111;72;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9279;simulavr;Atmega328p;insertionsort;int8_t;259;-5;19;-54;-116;-73;62;-94;-66;-53;-100;-46;118;-55;95;-120;60;-121;100;4;0;0;0;0;0;0;0;0;0
9280;simulavr;Atmega328p;insertionsort;int8_t;477;35;58;-17;-126;-88;98;43;123;-84;108;59;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9281;simulavr;Atmega328p;insertionsort;int8_t;738;-84;-16;14;-105;-77;38;-88;30;2;-53;109;-57;-98;96;-63;-43;-42;-60;39;0;0;0;0;0;0;0;0;0
9282;simulavr;Atmega328p;insertionsort;int8_t;430;19;115;36;105;36;2;122;-16;38;-117;24;-36;7;-5;94;-42;98;-36;37;-25;-63;37;-35;-63;22;98;-32;0
9283;simulavr;Atmega328p;insertionsort;int8_t;922;-26;-26;-59;-50;-30;-23;12;-90;84;117;5;102;-51;86;85;98;-105;-18;19;0;0;0;0;0;0;0;0;0
9284;simulavr;Atmega328p;insertionsort;int8_t;903;-32;-5;-24;23;125;-91;28;-69;79;37;119;-43;-1;5;123;118;0;0;0;0;0;0;0;0;0;0;0;0
9285;simulavr;Atmega328p;insertionsort;int8_t;761;-103;-37;-95;13;-116;14;-49;23;82;103;-91;-106;-81;-29;-51;52;-21;-69;-79;-84;69;-23;-119;55;92;0;0;0
9286;simulavr;Atmega328p;insertionsort;int8_t;204;-10;-73;-99;-16;1;57;-6;60;32;5;65;49;-101;20;-103;-121;-2;0;0;0;0;0;0;0;0;0;0;0
9287;simulavr;Atmega328p;insertionsort;int8_t;48;-76;-102;-79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9288;simulavr;Atmega328p;insertionsort;int8_t;71;-95;-20;-40;10;-123;-69;-71;-114;-86;91;56;85;-65;10;110;-12;61;-89;0;0;0;0;0;0;0;0;0;0
9289;simulavr;Atmega328p;insertionsort;int8_t;851;-15;106;60;-25;12;56;61;-35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9290;simulavr;Atmega328p;insertionsort;int8_t;347;-81;78;22;-4;-33;-70;57;-63;22;46;17;-54;84;-123;-76;-109;69;113;-60;5;1;0;0;0;0;0;0;0
9291;simulavr;Atmega328p;insertionsort;int8_t;725;113;86;-82;19;92;125;23;-78;31;81;-3;100;-72;-16;81;9;-22;59;21;-39;-35;-86;-126;-83;21;-105;-56;0
9292;simulavr;Atmega328p;insertionsort;int8_t;266;-29;77;36;-74;124;-126;-67;-73;115;63;-4;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9293;simulavr;Atmega328p;insertionsort;int8_t;448;-2;-47;6;-71;-29;2;-1;5;-83;20;121;33;-102;68;-30;94;0;0;0;0;0;0;0;0;0;0;0;0
9294;simulavr;Atmega328p;insertionsort;int8_t;934;-36;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9295;simulavr;Atmega328p;insertionsort;int8_t;531;-25;24;-109;119;46;-24;122;89;-112;106;-24;87;-46;-32;97;-78;-76;0;0;0;0;0;0;0;0;0;0;0
9296;simulavr;Atmega328p;insertionsort;int8_t;224;82;-79;-2;-29;6;66;-118;-42;-36;-15;38;42;41;126;-18;-111;4;-79;-72;57;93;104;-48;-46;-64;-88;108;0
9297;simulavr;Atmega328p;insertionsort;int8_t;686;10;-117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9298;simulavr;Atmega328p;insertionsort;int8_t;927;-1;-36;-17;-93;2;27;-101;18;-18;-46;-61;-20;63;-52;-108;6;53;0;0;0;0;0;0;0;0;0;0;0
9299;simulavr;Atmega328p;insertionsort;int8_t;407;83;-105;101;60;-30;-126;-35;83;1;16;-76;10;-100;103;44;13;35;121;-58;-115;-115;-8;81;-48;99;0;0;0
9300;simulavr;Atmega328p;insertionsort;int8_t;76;-84;-76;77;-5;-91;-18;-9;13;77;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9301;simulavr;Atmega328p;insertionsort;int8_t;949;-49;-66;37;115;-94;50;-24;13;-82;43;-106;54;-58;-116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9302;simulavr;Atmega328p;insertionsort;int8_t;969;109;95;62;-27;75;73;37;51;21;125;16;-63;-29;-86;-89;77;0;46;31;121;0;0;0;0;0;0;0;0
9303;simulavr;Atmega328p;insertionsort;int8_t;781;-87;61;107;26;19;76;-83;102;-89;-27;56;-90;31;84;-96;-95;-82;15;-27;0;0;0;0;0;0;0;0;0
9304;simulavr;Atmega328p;insertionsort;int8_t;7;56;-126;117;-111;-5;20;-110;49;105;29;-7;-17;-31;-99;112;47;24;6;91;-52;98;118;0;0;0;0;0;0
9305;simulavr;Atmega328p;insertionsort;int8_t;683;-13;-123;24;124;-125;-79;8;-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9306;simulavr;Atmega328p;insertionsort;int8_t;376;23;6;48;63;94;-40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9307;simulavr;Atmega328p;insertionsort;int8_t;877;102;-60;5;33;-115;57;60;125;-90;-110;62;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9308;simulavr;Atmega328p;insertionsort;int8_t;654;-44;68;-112;-94;54;62;29;-54;-98;115;98;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9309;simulavr;Atmega328p;insertionsort;int8_t;508;-81;-37;0;-86;102;28;-48;-20;23;38;2;0;-73;17;-18;23;0;0;0;0;0;0;0;0;0;0;0;0
9310;simulavr;Atmega328p;insertionsort;int8_t;332;101;4;26;-40;-30;-63;-61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9311;simulavr;Atmega328p;insertionsort;int8_t;281;110;-108;110;-78;-20;-49;-12;1;-36;-1;-57;60;-78;120;-106;-61;-46;4;-67;-54;0;0;0;0;0;0;0;0
9312;simulavr;Atmega328p;insertionsort;int8_t;381;-103;-51;-93;-126;-114;-81;121;71;-111;-3;8;-102;-38;-108;-118;-2;56;0;0;0;0;0;0;0;0;0;0;0
9313;simulavr;Atmega328p;insertionsort;int8_t;769;17;121;-21;-117;-118;86;-4;8;12;14;-72;-102;-75;-125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9314;simulavr;Atmega328p;insertionsort;int8_t;701;-102;82;24;-56;55;119;54;88;-57;-54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9315;simulavr;Atmega328p;insertionsort;int8_t;855;-27;-28;68;-110;-109;4;-52;100;-123;-74;-29;53;24;46;-111;4;77;-114;2;35;30;-91;-120;0;0;0;0;0
9316;simulavr;Atmega328p;insertionsort;int8_t;320;-122;-105;73;22;-81;39;-123;-68;-67;82;-84;28;16;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9317;simulavr;Atmega328p;insertionsort;int8_t;50;-77;-18;20;-125;73;-119;-40;87;35;57;30;115;30;31;-95;4;116;108;-34;52;17;-113;117;-93;85;17;65;118
9318;simulavr;Atmega328p;insertionsort;int8_t;918;45;94;33;-20;-6;-3;4;-91;77;17;72;-33;-53;-19;103;36;85;95;-34;-37;0;0;0;0;0;0;0;0
9319;simulavr;Atmega328p;insertionsort;int8_t;615;18;-22;-13;99;-78;-56;111;58;-34;-12;-52;112;-45;-111;106;-18;-108;-49;-30;3;-25;77;-46;-111;-17;0;0;0
9320;simulavr;Atmega328p;insertionsort;int8_t;704;123;-71;-94;-92;49;-110;-105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9321;simulavr;Atmega328p;insertionsort;int8_t;633;-80;55;-57;106;26;-40;84;104;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9322;simulavr;Atmega328p;insertionsort;int8_t;847;-32;-89;46;17;-61;111;-117;120;-50;43;8;-92;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9323;simulavr;Atmega328p;insertionsort;int8_t;602;4;-48;-103;-49;-26;-25;-57;88;25;55;-77;80;55;50;-49;-77;-105;28;-48;83;67;40;-26;0;0;0;0;0
9324;simulavr;Atmega328p;insertionsort;int8_t;399;-125;49;-111;-10;-65;116;113;29;-124;-34;89;-122;-55;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9325;simulavr;Atmega328p;insertionsort;int8_t;22;0;40;-42;-11;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9326;simulavr;Atmega328p;insertionsort;int8_t;313;89;-112;28;33;-79;-42;126;-112;110;98;38;-115;-99;52;-29;-5;5;-46;10;-92;-26;13;120;-15;-83;-12;0;0
9327;simulavr;Atmega328p;insertionsort;int8_t;375;106;96;-17;-39;60;64;96;-73;-52;44;62;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9328;simulavr;Atmega328p;insertionsort;int8_t;963;-67;-114;-63;55;-30;-86;-24;13;-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9329;simulavr;Atmega328p;insertionsort;int8_t;168;47;-1;18;79;-1;-56;16;2;-76;53;107;-40;16;-37;-126;36;-64;0;0;0;0;0;0;0;0;0;0;0
9330;simulavr;Atmega328p;insertionsort;int8_t;226;-74;66;-20;-98;107;-12;56;-101;-102;-35;-27;2;-36;18;-122;39;114;39;0;0;0;0;0;0;0;0;0;0
9331;simulavr;Atmega328p;insertionsort;int8_t;190;-28;78;-2;-57;-89;107;-42;-42;17;62;99;81;48;54;118;-117;0;0;0;0;0;0;0;0;0;0;0;0
9332;simulavr;Atmega328p;insertionsort;int8_t;429;-15;94;63;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9333;simulavr;Atmega328p;insertionsort;int8_t;236;15;-101;-96;26;-47;49;48;-39;85;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9334;simulavr;Atmega328p;insertionsort;int8_t;777;87;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9335;simulavr;Atmega328p;insertionsort;int8_t;909;7;63;-1;-71;-126;-46;111;-55;-52;-101;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9336;simulavr;Atmega328p;insertionsort;int8_t;438;-91;54;-13;19;11;-77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9337;simulavr;Atmega328p;insertionsort;int8_t;607;-59;100;-53;-108;-69;-94;-83;-35;-88;-107;-100;-9;-37;-70;-42;73;106;74;-103;91;-36;-75;5;103;91;0;0;0
9338;simulavr;Atmega328p;insertionsort;int8_t;717;51;-47;108;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9339;simulavr;Atmega328p;insertionsort;int8_t;782;18;-106;116;27;27;68;-72;2;100;64;3;-56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9340;simulavr;Atmega328p;insertionsort;int8_t;258;96;-52;-119;69;92;119;-31;-36;19;92;56;-123;118;-54;-16;117;0;0;0;0;0;0;0;0;0;0;0;0
9341;simulavr;Atmega328p;insertionsort;int8_t;872;-61;-49;42;-25;-109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9342;simulavr;Atmega328p;insertionsort;int8_t;637;-1;98;121;106;-17;-69;83;96;102;-105;-109;47;-6;-28;-93;-42;-30;-124;0;0;0;0;0;0;0;0;0;0
9343;simulavr;Atmega328p;insertionsort;int8_t;746;53;-76;52;67;-77;-16;88;-79;7;33;68;110;-87;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9344;simulavr;Atmega328p;insertionsort;int8_t;4;-33;3;12;-40;-27;-119;-50;24;118;-123;55;-99;107;72;-1;54;107;47;-95;79;-61;-80;111;-2;-3;-29;-9;0
9345;simulavr;Atmega328p;insertionsort;int8_t;345;80;30;68;-13;15;-28;-5;31;121;-97;-103;76;51;-60;-110;96;53;-78;-105;50;89;-21;0;0;0;0;0;0
9346;simulavr;Atmega328p;insertionsort;int8_t;102;-61;93;14;-33;42;82;-23;-2;-15;-86;64;-39;-16;-37;70;-67;40;117;24;15;43;4;-22;65;-111;-52;0;0
9347;simulavr;Atmega328p;insertionsort;int8_t;962;73;48;42;-39;-107;-96;53;-39;-124;-71;-32;85;26;-117;88;-82;-125;-84;-66;-113;-56;-92;74;0;0;0;0;0
9348;simulavr;Atmega328p;insertionsort;int8_t;356;-91;-17;-23;53;-2;107;-27;-85;0;-60;88;13;-124;-24;-111;8;-122;-67;0;0;0;0;0;0;0;0;0;0
9349;simulavr;Atmega328p;insertionsort;int8_t;853;23;-65;107;73;122;117;10;50;-4;-105;-77;-29;-31;-71;-119;-89;-111;-33;89;-18;121;4;-60;-65;0;0;0;0
9350;simulavr;Atmega328p;insertionsort;int8_t;849;-5;-38;90;25;121;98;10;-17;34;26;62;-57;-61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9351;simulavr;Atmega328p;insertionsort;int8_t;814;33;-72;-94;85;-83;95;50;69;-32;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9352;simulavr;Atmega328p;insertionsort;int8_t;370;-119;-55;102;-49;37;89;3;-52;-76;48;-49;25;37;-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9353;simulavr;Atmega328p;insertionsort;int8_t;778;-106;-99;-109;25;7;-101;-61;-5;-80;-91;42;-29;-96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9354;simulavr;Atmega328p;insertionsort;int8_t;458;32;-30;-99;68;-42;-112;-6;28;-54;87;100;42;-29;102;-108;-23;40;-48;41;0;0;0;0;0;0;0;0;0
9355;simulavr;Atmega328p;insertionsort;int8_t;818;66;3;-90;-13;-105;92;3;-38;33;-22;63;-57;-112;-8;-108;-17;24;-68;-65;124;27;0;0;0;0;0;0;0
9356;simulavr;Atmega328p;insertionsort;int8_t;119;-59;122;-85;-29;7;19;113;-37;-119;75;124;125;-1;-115;61;-91;-1;19;-114;94;-16;40;67;56;85;38;-52;-27
9357;simulavr;Atmega328p;insertionsort;int8_t;373;-95;-29;8;75;113;-75;60;79;-39;96;-81;1;-51;50;97;22;103;-12;30;-8;77;-75;-100;0;0;0;0;0
9358;simulavr;Atmega328p;insertionsort;int8_t;351;-64;61;-122;-95;74;-8;-38;-3;66;124;-10;48;79;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9359;simulavr;Atmega328p;insertionsort;int8_t;32;-107;83;13;87;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9360;simulavr;Atmega328p;insertionsort;int8_t;770;-85;-83;51;-101;18;-60;-63;-67;-18;53;95;85;-119;-118;-7;-48;-97;-88;58;123;56;-8;61;0;0;0;0;0
9361;simulavr;Atmega328p;insertionsort;int8_t;371;-80;-36;-80;3;-116;-6;104;-48;30;-52;-17;26;-4;93;-92;-116;-33;-53;55;27;28;25;1;0;0;0;0;0
9362;simulavr;Atmega328p;insertionsort;int8_t;283;48;99;0;57;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9363;simulavr;Atmega328p;insertionsort;int8_t;535;5;122;-21;-63;99;25;-115;-102;-14;-80;-118;-111;11;-5;-33;-21;33;36;0;0;0;0;0;0;0;0;0;0
9364;simulavr;Atmega328p;insertionsort;int8_t;250;17;-67;22;51;48;-13;75;116;79;-56;-99;-106;54;-58;60;69;-57;-43;-96;26;27;33;124;5;23;18;79;0
9365;simulavr;Atmega328p;insertionsort;int8_t;132;-53;-63;123;103;-29;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9366;simulavr;Atmega328p;insertionsort;int8_t;649;107;118;-38;-94;26;-60;8;13;32;104;-113;-58;29;-21;-95;0;0;0;0;0;0;0;0;0;0;0;0;0
9367;simulavr;Atmega328p;insertionsort;int8_t;77;34;80;-2;125;114;-64;-125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9368;simulavr;Atmega328p;insertionsort;int8_t;260;-76;106;-26;119;-32;-119;-108;-105;126;115;-15;104;-23;-105;-53;0;0;0;0;0;0;0;0;0;0;0;0;0
9369;simulavr;Atmega328p;insertionsort;int8_t;891;94;-24;-41;-19;-98;-103;6;-92;-86;-23;111;-17;1;-126;62;103;4;-21;-118;-46;-120;25;0;74;86;-47;14;0
9370;simulavr;Atmega328p;insertionsort;int8_t;91;-108;-60;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9371;simulavr;Atmega328p;insertionsort;int8_t;137;60;-96;-123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9372;simulavr;Atmega328p;insertionsort;int8_t;42;-75;-94;-60;29;-55;115;-114;18;-4;103;32;-18;35;-80;118;16;-113;-11;-118;17;90;-47;108;94;109;58;110;0
